# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 21:00:28 wavelength [nm] [Tab] light intensity Exposure time = 10 ms
wavelength	intensity
309.9	403
312.5	326
315.2	575
317.9	345
320.6	556
323.3	556
325.9	326
328.6	556
331.3	556
333.9	345
336.6	518
339.2	460
341.9	575
344.6	575
347.2	403
349.9	556
352.5	594
355.2	556
357.8	863
360.4	1285
363.1	1976
365.7	1938
368.3	1420
371.0	1093
373.6	1017
376.2	1055
378.8	1400
381.4	1324
384.0	1669
386.7	1823
389.3	1899
391.9	2168
394.5	2437
397.0	2955
399.6	4298
402.2	4778
404.8	5430
407.4	4740
410.0	3703
412.5	3818
415.1	3857
417.7	4010
420.2	4452
422.8	4605
425.3	4931
427.9	5968
430.4	8194
433.0	9365
435.5	10017
438.0	8654
440.6	7100
443.1	7503
445.6	8616
448.1	9652
450.6	9077
453.1	8309
455.7	7350
458.1	8424
460.6	12915
463.1	15506
465.6	17444
468.1	16100
470.6	10324
473.0	6831
475.5	4893
478.0	2936
480.4	2437
482.9	2475
485.3	3358
487.8	5354
490.2	14604
492.6	22971
495.1	27193
497.5	29803
499.9	21013
502.3	8156
504.7	3953
507.1	4452
509.5	5296
511.9	5814
514.3	6505
516.7	4816
519.1	2705
521.4	1976
523.8	1861
526.2	1976
528.5	1727
530.9	1938
533.2	2206
535.6	2513
537.9	4548
540.2	5891
542.5	7100
544.9	8693
547.2	8885
549.5	8194
551.8	9384
554.1	12569
556.4	16753
558.7	28689
560.9	59203
563.2	65958
565.5	66054
567.7	66207
570.0	66188
572.2	50605
574.5	44541
576.7	51450
579.0	65977
581.2	66207
583.4	66303
585.6	66188
587.8	66150
590.0	66150
592.2	66188
594.4	66188
596.6	66188
598.8	66188
601.0	66150
603.1	66303
605.3	66034
607.4	64307
609.6	62216
611.7	58166
613.9	55134
616.0	53062
618.1	42814
620.3	33487
622.4	28728
624.5	25734
626.6	23354
628.7	21128
630.8	19536
632.8	18250
634.9	17079
637.0	16139
639.1	14757
641.1	13989
643.2	13088
645.2	12262
647.2	11533
649.3	10689
651.3	10382
653.3	10228
655.3	9806
657.3	9499
659.3	9249
661.3	8635
663.3	8770
665.3	8846
667.3	8578
669.3	8770
671.2	8539
673.2	7964
675.1	7541
677.1	6735
679.0	5891
680.9	5258
682.9	4471
684.8	4125
686.7	3665
688.6	3204
690.5	3012
692.4	2897
694.3	2859
696.2	2821
698.0	2475
699.9	2494
701.8	2552
703.6	2437
705.5	2513
707.3	2168
709.1	2283
711.0	2322
712.8	2130
714.6	2168
716.4	2187
718.2	1995
720.0	2206
721.8	1976
723.6	2015
725.4	1976
727.1	1631
728.9	1919
730.7	1880
732.4	1823
734.2	1823
735.9	1573
737.6	1727
739.4	1765
741.1	1631
742.8	1823
744.5	1631
746.2	1573
747.9	1861
749.6	1688
751.3	1707
753.0	1727
754.6	1554
756.3	1669
758.0	1592
759.6	1631
761.3	2091
762.9	2015
764.5	2245
766.2	2513
767.8	2552
769.4	2398
771.0	1976
772.6	1842
774.2	1631
775.8	1362
777.4	1381
779.0	1439
780.5	1362
782.1	1458
783.7	1516
785.2	1285
786.8	1516
788.3	1324
789.8	1496
791.4	1573
792.9	1496
794.4	1765
795.9	1707
797.4	1612
798.9	1899
800.4	1976
801.9	2206
803.4	2322
804.9	2513
806.4	2936
807.8	3319
809.3	4279
810.7	6947
812.2	13145
813.6	24909
815.1	33027
816.5	37939
817.9	43121
819.4	47170
820.8	46997
822.2	37632
823.6	20745
825.0	11706
826.4	7254
827.8	4433
829.1	3646
830.5	3108
831.9	2456
833.3	2283
834.6	1861
836.0	1880
837.3	1861
838.7	1688
840.0	1688
841.4	1477
842.7	1324
844.0	1420
845.3	1266
846.7	1209
848.0	1285
849.3	1132
850.6	1189
851.9	1055
853.2	959
854.5	1113
855.7	901
857.0	1093
858.3	1074
859.6	710
860.8	1055
862.1	940
863.3	882
864.6	1074
865.8	786
867.1	940
868.3	940
869.5	652
870.8	844
872.0	690
873.2	652
874.4	825
875.6	652
876.8	767
878.0	748
879.2	710
880.4	710
