# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:31:00 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	287
312.5	249
315.2	441
317.9	211
320.6	364
323.3	441
325.9	95
328.6	403
331.3	326
333.9	249
336.6	460
339.2	307
341.9	422
344.6	422
347.2	230
349.9	460
352.5	326
355.2	287
357.8	460
360.4	191
363.1	479
365.7	326
368.3	268
371.0	403
373.6	345
376.2	287
378.8	441
381.4	287
384.0	383
386.7	403
389.3	268
391.9	383
394.5	403
397.0	364
399.6	422
402.2	403
404.8	460
407.4	460
410.0	364
412.5	518
415.1	614
417.7	882
420.2	1266
422.8	1324
425.3	1861
427.9	2513
430.4	3319
433.0	4548
435.5	5872
438.0	7695
440.6	10286
443.1	13529
445.6	17233
448.1	20956
450.6	24256
453.1	27461
455.7	28267
458.1	27615
460.6	26483
463.1	24410
465.6	22453
468.1	20418
470.6	18730
473.0	17002
475.5	15832
478.0	14354
480.4	13702
482.9	13030
485.3	12589
487.8	12397
490.2	12282
492.6	12627
495.1	12358
497.5	12589
499.9	13107
502.3	13068
504.7	13491
507.1	13721
509.5	13894
511.9	14085
514.3	14373
516.7	14584
519.1	15198
521.4	15352
523.8	15851
526.2	16235
528.5	16273
530.9	16715
533.2	17098
535.6	16849
537.9	17732
540.2	17175
542.5	17521
544.9	17828
547.2	17751
549.5	18096
551.8	17597
554.1	17636
556.4	17425
558.7	17309
560.9	17751
563.2	17194
565.5	17022
567.7	17175
570.0	17060
572.2	16830
574.5	16906
576.7	16849
579.0	16599
581.2	16407
583.4	16427
585.6	16273
587.8	16004
590.0	15621
592.2	15736
594.4	15410
596.6	15256
598.8	15160
601.0	14623
603.1	14680
605.3	14776
607.4	14105
609.6	14162
611.7	13471
613.9	13337
616.0	12780
618.1	12166
620.3	11974
622.4	11188
624.5	11034
626.6	10842
628.7	10266
630.8	9998
632.8	9480
634.9	9192
637.0	9192
639.1	8654
641.1	8309
643.2	8117
645.2	7714
647.2	7215
649.3	7062
651.3	6544
653.3	6467
655.3	5949
657.3	5661
659.3	5699
661.3	5200
663.3	5066
665.3	4836
667.3	4452
669.3	4490
671.2	4164
673.2	3703
675.1	3857
677.1	3454
679.0	3454
680.9	3204
682.9	2936
684.8	2936
686.7	2763
688.6	2571
690.5	2456
692.4	2245
694.3	2283
696.2	2226
698.0	1880
699.9	1861
701.8	1842
703.6	1669
705.5	1765
707.3	1477
709.1	1496
711.0	1458
712.8	1362
714.6	1381
716.4	1285
718.2	1170
720.0	1228
721.8	1151
723.6	1074
725.4	1151
727.1	748
728.9	997
730.7	959
732.4	921
734.2	959
735.9	748
737.6	767
739.4	825
741.1	690
742.8	844
744.5	652
746.2	556
747.9	806
749.6	633
751.3	575
753.0	652
754.6	441
756.3	594
758.0	575
759.6	479
761.3	710
762.9	498
764.5	518
766.2	614
767.8	460
769.4	518
771.0	498
772.6	345
774.2	537
775.8	422
777.4	537
779.0	479
780.5	383
782.1	518
783.7	383
785.2	364
786.8	556
788.3	307
789.8	441
791.4	537
792.9	345
794.4	498
795.9	422
797.4	326
798.9	518
800.4	403
801.9	518
803.4	403
804.9	249
806.4	498
807.8	422
809.3	441
810.7	633
812.2	383
813.6	460
815.1	460
816.5	422
817.9	518
819.4	268
820.8	287
822.2	594
823.6	383
825.0	498
826.4	479
827.8	345
829.1	479
830.5	422
831.9	383
833.3	498
834.6	268
836.0	460
837.3	518
838.7	403
840.0	498
841.4	345
842.7	345
844.0	479
845.3	287
846.7	403
848.0	460
849.3	287
850.6	460
851.9	307
853.2	230
854.5	460
855.7	307
857.0	403
858.3	460
859.6	134
860.8	518
862.1	326
863.3	268
864.6	479
865.8	230
867.1	441
868.3	403
869.5	230
870.8	460
872.0	364
873.2	153
874.4	441
875.6	249
876.8	326
878.0	345
879.2	307
880.4	403
