# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:32:20 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	364
312.5	268
315.2	518
317.9	172
320.6	460
323.3	383
325.9	268
328.6	518
331.3	364
333.9	326
336.6	518
339.2	383
341.9	498
344.6	479
347.2	249
349.9	422
352.5	383
355.2	326
357.8	498
360.4	268
363.1	460
365.7	326
368.3	268
371.0	403
373.6	287
376.2	326
378.8	498
381.4	326
384.0	460
386.7	441
389.3	326
391.9	460
394.5	518
397.0	460
399.6	594
402.2	614
404.8	882
407.4	1189
410.0	1592
412.5	2437
415.1	3588
417.7	5104
420.2	7676
422.8	10401
425.3	14719
427.9	19305
430.4	24583
433.0	30685
435.5	36807
438.0	42104
440.6	47228
443.1	49876
445.6	50337
448.1	46748
450.6	41336
453.1	34619
455.7	28075
458.1	22088
460.6	18672
463.1	15582
465.6	13395
468.1	11456
470.6	9979
473.0	9038
475.5	8597
478.0	8079
480.4	8597
482.9	8846
485.3	9518
487.8	10574
490.2	11994
492.6	13702
495.1	15813
497.5	17943
499.9	20476
502.3	22683
504.7	25254
507.1	26962
509.5	28728
511.9	30436
514.3	32451
516.7	34523
519.1	36443
521.4	38400
523.8	40415
526.2	41355
528.5	42545
530.9	43735
533.2	45155
535.6	45692
537.9	46921
540.2	47554
542.5	48398
544.9	49108
547.2	49319
549.5	50241
551.8	50010
554.1	50759
556.4	51258
558.7	51718
560.9	52831
563.2	52735
565.5	53618
567.7	54635
570.0	55288
572.2	55710
574.5	56113
576.7	56055
579.0	55460
581.2	55134
583.4	54520
585.6	53138
587.8	52639
590.0	51238
592.2	51603
594.4	50260
596.6	50528
598.8	49607
601.0	48974
603.1	48494
605.3	47611
607.4	45712
609.6	45002
611.7	42564
613.9	40338
616.0	38707
618.1	36826
620.3	35003
622.4	33430
624.5	32432
626.6	30877
628.7	29131
630.8	28248
632.8	27039
634.9	25715
637.0	25312
639.1	23393
641.1	22472
643.2	21224
645.2	19919
647.2	18691
649.3	17425
651.3	16331
653.3	15429
655.3	14546
657.3	13606
659.3	13107
661.3	12224
663.3	11571
665.3	10996
667.3	9672
669.3	9365
671.2	8731
673.2	8117
675.1	7733
677.1	7330
679.0	6755
680.9	6467
682.9	5853
684.8	5833
686.7	5258
688.6	4893
690.5	4663
692.4	4317
694.3	4087
696.2	3934
698.0	3492
699.9	3473
701.8	3224
703.6	3012
705.5	2993
707.3	2609
709.1	2552
711.0	2360
712.8	2168
714.6	2130
716.4	2053
718.2	1899
720.0	1919
721.8	1669
723.6	1669
725.4	1573
727.1	1266
728.9	1496
730.7	1362
732.4	1324
734.2	1247
735.9	1093
737.6	1074
739.4	1093
741.1	940
742.8	1074
744.5	921
746.2	767
747.9	1017
749.6	786
751.3	882
753.0	825
754.6	652
756.3	806
758.0	786
759.6	556
761.3	767
762.9	614
764.5	594
766.2	748
767.8	498
769.4	633
771.0	575
772.6	479
774.2	594
775.8	518
777.4	575
779.0	575
780.5	479
782.1	575
783.7	556
785.2	441
786.8	614
788.3	403
789.8	537
791.4	614
792.9	383
794.4	575
795.9	422
797.4	403
798.9	614
800.4	441
801.9	556
803.4	498
804.9	345
806.4	537
807.8	498
809.3	479
810.7	537
812.2	383
813.6	537
815.1	518
816.5	403
817.9	575
819.4	479
820.8	383
822.2	633
823.6	441
825.0	537
826.4	556
827.8	441
829.1	537
830.5	479
831.9	403
833.3	556
834.6	364
836.0	518
837.3	537
838.7	403
840.0	594
841.4	422
842.7	441
844.0	498
845.3	287
846.7	441
848.0	498
849.3	345
850.6	556
851.9	364
853.2	345
854.5	498
855.7	383
857.0	441
858.3	479
859.6	134
860.8	518
862.1	326
863.3	326
864.6	575
865.8	307
867.1	518
868.3	479
869.5	307
870.8	479
872.0	326
873.2	268
874.4	537
875.6	287
876.8	345
878.0	422
879.2	307
880.4	479
