# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:51:36 wavelength [nm] [Tab] light intensity Exposure time = 10 ms
wavelength	intensity
309.9	652
312.5	537
315.2	748
317.9	479
320.6	652
323.3	671
325.9	556
328.6	671
331.3	575
333.9	460
336.6	633
339.2	441
341.9	575
344.6	575
347.2	326
349.9	498
352.5	383
355.2	268
357.8	518
360.4	249
363.1	441
365.7	287
368.3	211
371.0	479
373.6	268
376.2	268
378.8	422
381.4	287
384.0	422
386.7	383
389.3	287
391.9	441
394.5	498
397.0	479
399.6	633
402.2	652
404.8	844
407.4	921
410.0	959
412.5	1113
415.1	1362
417.7	1324
420.2	1707
422.8	1727
425.3	1880
427.9	2168
430.4	2341
433.0	2916
435.5	3147
438.0	3224
440.6	3761
443.1	3761
445.6	4701
448.1	5200
450.6	5507
453.1	5776
455.7	5334
458.1	5354
460.6	6486
463.1	7906
465.6	9403
468.1	10017
470.6	7964
473.0	5699
475.5	3876
478.0	2648
480.4	2110
482.9	2091
485.3	2302
487.8	3147
490.2	5104
492.6	9096
495.1	11706
497.5	13951
499.9	12416
502.3	5680
504.7	3319
507.1	3089
509.5	3396
511.9	4164
514.3	4644
516.7	4241
519.1	3147
521.4	2609
523.8	2629
526.2	2782
528.5	2782
530.9	2936
533.2	3051
535.6	3224
537.9	3876
540.2	4394
542.5	5795
544.9	7772
547.2	10113
549.5	12838
551.8	14623
554.1	16906
556.4	19152
558.7	23508
560.9	37287
563.2	51162
565.5	60450
567.7	65670
570.0	65670
572.2	56209
574.5	56516
576.7	62043
579.0	64518
581.2	63137
583.4	56516
585.6	41931
587.8	30052
590.0	33794
592.2	48859
594.4	63751
596.6	66188
598.8	66188
601.0	66150
603.1	66207
605.3	66150
607.4	66150
609.6	66150
611.7	65977
613.9	65286
616.0	64499
618.1	59702
620.3	53618
622.4	50221
624.5	48552
626.6	46249
628.7	42967
630.8	41279
632.8	39014
634.9	37018
637.0	35809
639.1	33756
641.1	31568
643.2	30685
645.2	29188
647.2	27672
649.3	26751
651.3	26118
653.3	25504
655.3	25350
657.3	24698
659.3	23777
661.3	23067
663.3	23163
665.3	23777
667.3	23892
669.3	24276
671.2	23508
673.2	22145
675.1	21474
677.1	18998
679.0	16753
680.9	14834
682.9	13164
684.8	11917
686.7	10708
688.6	9672
690.5	9403
692.4	8923
694.3	8923
696.2	8904
698.0	8194
699.9	8002
701.8	7848
703.6	7618
705.5	7772
707.3	7369
709.1	7292
711.0	7081
712.8	7100
714.6	6966
716.4	6889
718.2	6639
720.0	6793
721.8	6544
723.6	6390
725.4	6275
727.1	5929
728.9	6217
730.7	6025
732.4	5737
734.2	6006
735.9	5929
737.6	5853
739.4	5968
741.1	5661
742.8	5699
744.5	5776
746.2	5622
747.9	5757
749.6	5526
751.3	5526
753.0	5546
754.6	5315
756.3	5315
758.0	5181
759.6	5277
761.3	5699
762.9	5872
764.5	6236
766.2	6544
767.8	6486
769.4	6179
771.0	5680
772.6	5085
774.2	4644
775.8	4548
777.4	4433
779.0	4317
780.5	4413
782.1	4433
783.7	4433
785.2	4394
786.8	4548
788.3	4394
789.8	4644
791.4	4778
792.9	4778
794.4	5123
795.9	5104
797.4	5085
798.9	5622
800.4	5718
801.9	6102
803.4	6467
804.9	6831
806.4	7753
807.8	8482
809.3	10228
810.7	14450
812.2	23988
813.6	35195
815.1	44694
816.5	51603
817.9	57130
819.4	61294
820.8	57744
822.2	44694
823.6	28191
825.0	18250
826.4	12608
827.8	9153
829.1	7733
830.5	6390
831.9	5277
833.3	4720
834.6	3857
836.0	3761
837.3	3511
838.7	3166
840.0	3089
841.4	2744
842.7	2475
844.0	2437
845.3	2283
846.7	2130
848.0	2226
849.3	1861
850.6	2034
851.9	1823
853.2	1727
854.5	1880
855.7	1573
857.0	1727
858.3	1669
859.6	1362
860.8	1669
862.1	1420
863.3	1420
864.6	1554
865.8	1247
867.1	1420
868.3	1362
869.5	1247
870.8	1362
872.0	1151
873.2	1074
874.4	1324
875.6	1151
876.8	1228
878.0	1151
879.2	1093
880.4	1247
