# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:01:28 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	364
312.5	287
315.2	479
317.9	287
320.6	403
323.3	441
325.9	287
328.6	575
331.3	479
333.9	326
336.6	556
339.2	383
341.9	479
344.6	460
347.2	287
349.9	479
352.5	345
355.2	345
357.8	537
360.4	307
363.1	479
365.7	403
368.3	268
371.0	479
373.6	307
376.2	326
378.8	441
381.4	383
384.0	460
386.7	383
389.3	326
391.9	479
394.5	518
397.0	479
399.6	652
402.2	633
404.8	767
407.4	1093
410.0	1362
412.5	1976
415.1	2916
417.7	4125
420.2	6006
422.8	8271
425.3	11226
427.9	15294
430.4	19574
433.0	25254
435.5	30839
438.0	35848
440.6	39340
443.1	39801
445.6	37440
448.1	32086
450.6	25773
453.1	21531
455.7	17904
458.1	15045
460.6	12915
463.1	10919
465.6	9518
468.1	8424
470.6	7676
473.0	7273
475.5	7292
478.0	7561
480.4	8002
482.9	8866
485.3	9806
487.8	11092
490.2	12339
492.6	14028
495.1	15371
497.5	16715
499.9	18423
502.3	19727
504.7	20706
507.1	21685
509.5	22088
511.9	22299
514.3	23815
516.7	24429
519.1	25984
521.4	26751
523.8	27960
526.2	28805
528.5	29092
530.9	30417
533.2	31415
535.6	31914
537.9	33353
540.2	34024
542.5	35176
544.9	36327
547.2	36538
549.5	37901
551.8	38208
554.1	39475
556.4	40799
558.7	42372
560.9	44368
563.2	45884
565.5	47420
567.7	49473
570.0	51085
572.2	52025
574.5	52946
576.7	53791
579.0	54136
581.2	54693
583.4	55269
585.6	55326
587.8	55460
590.0	55403
592.2	56382
594.4	55460
596.6	56151
598.8	56017
601.0	54367
603.1	53695
605.3	52140
607.4	48993
609.6	47228
611.7	44387
613.9	41739
616.0	39436
618.1	37114
620.3	35848
622.4	33833
624.5	33046
626.6	31664
628.7	30513
630.8	28997
632.8	27768
634.9	26367
637.0	25888
639.1	23911
641.1	22779
643.2	21282
645.2	20130
647.2	18806
649.3	17348
651.3	16312
653.3	15678
655.3	14661
657.3	14047
659.3	13088
661.3	12320
663.3	11533
665.3	10804
667.3	9825
669.3	9441
671.2	8635
673.2	8079
675.1	7829
677.1	7081
679.0	6889
680.9	6467
682.9	5833
684.8	5661
686.7	5162
688.6	4528
690.5	4490
692.4	4087
694.3	4087
696.2	3953
698.0	3339
699.9	3377
701.8	3147
703.6	2897
705.5	2801
707.3	2494
709.1	2437
711.0	2379
712.8	1976
714.6	2168
716.4	2053
718.2	1746
720.0	1938
721.8	1650
723.6	1592
725.4	1496
727.1	1228
728.9	1362
730.7	1324
732.4	1209
734.2	1228
735.9	997
737.6	1132
739.4	1036
741.1	901
742.8	997
744.5	844
746.2	748
747.9	1017
749.6	882
751.3	748
753.0	748
754.6	594
756.3	767
758.0	690
759.6	537
761.3	748
762.9	518
764.5	633
766.2	710
767.8	556
769.4	633
771.0	498
772.6	518
774.2	614
775.8	498
777.4	633
779.0	556
780.5	518
782.1	575
783.7	460
785.2	441
786.8	614
788.3	422
789.8	518
791.4	556
792.9	403
794.4	652
795.9	479
797.4	441
798.9	594
800.4	518
801.9	498
803.4	441
804.9	345
806.4	556
807.8	460
809.3	403
810.7	614
812.2	383
813.6	556
815.1	537
816.5	403
817.9	518
819.4	422
820.8	307
822.2	614
823.6	422
825.0	479
826.4	518
827.8	422
829.1	575
830.5	441
831.9	460
833.3	556
834.6	326
836.0	518
837.3	633
838.7	383
840.0	537
841.4	422
842.7	383
844.0	479
845.3	268
846.7	403
848.0	460
849.3	345
850.6	479
851.9	326
853.2	268
854.5	537
855.7	268
857.0	479
858.3	460
859.6	134
860.8	518
862.1	364
863.3	326
864.6	537
865.8	326
867.1	479
868.3	441
869.5	307
870.8	498
872.0	287
873.2	268
874.4	460
875.6	249
876.8	249
878.0	364
879.2	307
880.4	441
