# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:35:56 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	268
312.5	211
315.2	479
317.9	172
320.6	403
323.3	287
325.9	211
328.6	441
331.3	345
333.9	230
336.6	441
339.2	287
341.9	441
344.6	441
347.2	211
349.9	345
352.5	345
355.2	287
357.8	441
360.4	211
363.1	383
365.7	268
368.3	249
371.0	422
373.6	287
376.2	326
378.8	403
381.4	287
384.0	383
386.7	268
389.3	230
391.9	441
394.5	345
397.0	403
399.6	460
402.2	441
404.8	594
407.4	863
410.0	1017
412.5	1477
415.1	2091
417.7	2821
420.2	4125
422.8	5354
425.3	7023
427.9	9038
430.4	11284
433.0	13855
435.5	16139
438.0	17386
440.6	17943
443.1	16676
445.6	15218
448.1	12531
450.6	9959
453.1	8731
455.7	7369
458.1	6448
460.6	5853
463.1	4989
465.6	4644
468.1	4433
470.6	4356
473.0	4586
475.5	4740
478.0	5181
480.4	5968
482.9	6544
485.3	7369
487.8	8424
490.2	9269
492.6	10593
495.1	11456
497.5	12473
499.9	13778
502.3	14488
504.7	15371
507.1	16024
509.5	16024
511.9	16369
514.3	17041
516.7	17425
519.1	18365
521.4	18921
523.8	19881
526.2	20438
528.5	20917
530.9	21762
533.2	22069
535.6	22376
537.9	23124
540.2	23604
542.5	24276
544.9	24698
547.2	25657
549.5	26271
551.8	27001
554.1	27365
556.4	27461
558.7	27519
560.9	27960
563.2	28574
565.5	29112
567.7	30417
570.0	31760
572.2	33046
574.5	34735
576.7	36481
579.0	38266
581.2	39532
583.4	40626
585.6	41125
587.8	41586
590.0	40971
592.2	41624
594.4	41394
596.6	41739
598.8	41586
601.0	41010
603.1	40549
605.3	40626
607.4	39571
609.6	39667
611.7	38208
613.9	36711
616.0	35195
618.1	33487
620.3	31645
622.4	29726
624.5	28901
626.6	27596
628.7	25811
630.8	24429
632.8	23316
634.9	22011
637.0	21512
639.1	19785
641.1	18557
643.2	17789
645.2	16158
647.2	15218
649.3	14047
651.3	12915
653.3	12013
655.3	11092
657.3	10190
659.3	9806
661.3	8789
663.3	8386
665.3	7657
667.3	7081
669.3	6582
671.2	6025
673.2	5354
675.1	5123
677.1	4548
679.0	4471
680.9	4183
682.9	3722
684.8	3818
686.7	3454
688.6	3166
690.5	2993
692.4	2782
694.3	2590
696.2	2533
698.0	2091
699.9	2034
701.8	1899
703.6	1746
705.5	1861
707.3	1612
709.1	1554
711.0	1554
712.8	1285
714.6	1400
716.4	1247
718.2	1113
720.0	1170
721.8	959
723.6	1017
725.4	901
727.1	748
728.9	844
730.7	901
732.4	863
734.2	825
735.9	671
737.6	786
739.4	748
741.1	556
742.8	748
744.5	556
746.2	479
747.9	671
749.6	498
751.3	594
753.0	594
754.6	326
756.3	614
758.0	498
759.6	403
761.3	594
762.9	460
764.5	441
766.2	633
767.8	422
769.4	556
771.0	403
772.6	383
774.2	556
775.8	403
777.4	479
779.0	479
780.5	441
782.1	479
783.7	345
785.2	403
786.8	518
788.3	326
789.8	403
791.4	518
792.9	307
794.4	518
795.9	364
797.4	307
798.9	498
800.4	383
801.9	441
803.4	345
804.9	287
806.4	441
807.8	383
809.3	441
810.7	537
812.2	326
813.6	441
815.1	460
816.5	307
817.9	479
819.4	364
820.8	249
822.2	518
823.6	268
825.0	441
826.4	441
827.8	268
829.1	518
830.5	364
831.9	307
833.3	479
834.6	249
836.0	441
837.3	479
838.7	345
840.0	479
841.4	364
842.7	268
844.0	383
845.3	230
846.7	403
848.0	441
849.3	249
850.6	460
851.9	287
853.2	307
854.5	441
855.7	268
857.0	403
858.3	403
859.6	95
860.8	441
862.1	326
863.3	191
864.6	518
865.8	230
867.1	403
868.3	383
869.5	191
870.8	422
872.0	287
873.2	268
874.4	479
875.6	287
876.8	307
878.0	345
879.2	268
880.4	383
