# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:59:15 wavelength [nm] [Tab] light intensity Exposure time = 100 ms
wavelength	intensity
309.9	172
312.5	191
315.2	422
317.9	249
320.6	307
323.3	307
325.9	172
328.6	383
331.3	287
333.9	172
336.6	326
339.2	191
341.9	403
344.6	326
347.2	153
349.9	307
352.5	287
355.2	172
357.8	441
360.4	95
363.1	383
365.7	211
368.3	211
371.0	345
373.6	230
376.2	211
378.8	307
381.4	249
384.0	364
386.7	249
389.3	172
391.9	345
394.5	307
397.0	249
399.6	307
402.2	268
404.8	287
407.4	287
410.0	211
412.5	364
415.1	345
417.7	249
420.2	364
422.8	249
425.3	364
427.9	364
430.4	364
433.0	556
435.5	441
438.0	422
440.6	556
443.1	479
445.6	556
448.1	633
450.6	441
453.1	710
455.7	556
458.1	614
460.6	748
463.1	825
465.6	1093
468.1	1132
470.6	863
473.0	748
475.5	575
478.0	479
480.4	498
482.9	537
485.3	460
487.8	633
490.2	806
492.6	1516
495.1	1919
497.5	2072
499.9	1995
502.3	1055
504.7	652
507.1	633
509.5	594
511.9	825
514.3	901
516.7	575
519.1	671
521.4	498
523.8	441
526.2	594
528.5	498
530.9	594
533.2	556
535.6	498
537.9	710
540.2	614
542.5	767
544.9	1055
547.2	1247
549.5	1765
551.8	1976
554.1	2168
556.4	2725
558.7	3262
560.9	4893
563.2	7196
565.5	9460
567.7	10286
570.0	10362
572.2	8616
574.5	7906
576.7	8789
579.0	10689
581.2	12109
583.4	11648
585.6	10382
587.8	9768
590.0	10209
592.2	12531
594.4	14565
596.6	15793
598.8	14719
601.0	12761
603.1	11226
605.3	10113
607.4	8770
609.6	8347
611.7	7848
613.9	7541
616.0	7042
618.1	5987
620.3	5200
622.4	4279
624.5	3934
626.6	3953
628.7	3454
630.8	3319
632.8	3204
634.9	2859
637.0	3012
639.1	2725
641.1	2590
643.2	2609
645.2	2398
647.2	2322
649.3	2379
651.3	2168
653.3	2245
655.3	2110
657.3	2034
659.3	2149
661.3	1899
663.3	1861
665.3	1938
667.3	1784
669.3	2091
671.2	1880
673.2	1669
675.1	1823
677.1	1400
679.0	1477
680.9	1477
682.9	1209
684.8	1304
686.7	1132
688.6	1036
690.5	1036
692.4	921
694.3	1017
696.2	1093
698.0	806
699.9	901
701.8	901
703.6	786
705.5	863
707.3	786
709.1	825
711.0	882
712.8	786
714.6	940
716.4	863
718.2	748
720.0	901
721.8	710
723.6	825
725.4	710
727.1	594
728.9	748
730.7	786
732.4	748
734.2	786
735.9	594
737.6	767
739.4	748
741.1	633
742.8	786
744.5	671
746.2	594
747.9	786
749.6	633
751.3	748
753.0	671
754.6	479
756.3	767
758.0	710
759.6	614
761.3	882
762.9	748
764.5	825
766.2	1017
767.8	767
769.4	940
771.0	786
772.6	614
774.2	710
775.8	518
777.4	652
779.0	633
780.5	556
782.1	633
783.7	575
785.2	518
786.8	652
788.3	518
789.8	652
791.4	748
792.9	498
794.4	748
795.9	633
797.4	594
798.9	767
800.4	710
801.9	748
803.4	748
804.9	671
806.4	921
807.8	863
809.3	1209
810.7	1727
812.2	2398
813.6	3953
815.1	5507
816.5	6467
817.9	7100
819.4	6927
820.8	6390
822.2	5430
823.6	3703
825.0	2513
826.4	1496
827.8	959
829.1	1036
830.5	825
831.9	614
833.3	767
834.6	498
836.0	556
837.3	614
838.7	498
840.0	614
841.4	441
842.7	441
844.0	556
845.3	345
846.7	441
848.0	460
849.3	345
850.6	498
851.9	403
853.2	364
854.5	537
855.7	383
857.0	383
858.3	441
859.6	134
860.8	498
862.1	345
863.3	287
864.6	479
865.8	287
867.1	441
868.3	383
869.5	211
870.8	498
872.0	345
873.2	326
874.4	479
875.6	249
876.8	383
878.0	307
879.2	307
880.4	498
