# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:53:06 wavelength [nm] [Tab] light intensity Exposure time = 40 ms
wavelength	intensity
309.9	403
312.5	326
315.2	556
317.9	287
320.6	479
323.3	441
325.9	326
328.6	537
331.3	441
333.9	287
336.6	537
339.2	364
341.9	479
344.6	479
347.2	249
349.9	498
352.5	326
355.2	326
357.8	498
360.4	230
363.1	441
365.7	249
368.3	230
371.0	403
373.6	268
376.2	230
378.8	441
381.4	345
384.0	403
386.7	403
389.3	287
391.9	441
394.5	479
397.0	441
399.6	441
402.2	403
404.8	556
407.4	556
410.0	594
412.5	748
415.1	863
417.7	1017
420.2	1266
422.8	1381
425.3	1707
427.9	2130
430.4	2571
433.0	3319
435.5	4010
438.0	4989
440.6	6563
443.1	8156
445.6	9940
448.1	11072
450.6	11188
453.1	11456
455.7	10861
458.1	10228
460.6	9806
463.1	9153
465.6	9038
468.1	8578
470.6	8347
473.0	8194
475.5	8079
478.0	8309
480.4	8693
482.9	9269
485.3	9863
487.8	10612
490.2	11533
492.6	12339
495.1	13337
497.5	14105
499.9	15179
502.3	16024
504.7	16983
507.1	17712
509.5	18211
511.9	18518
514.3	19632
516.7	20130
519.1	21090
521.4	21934
523.8	22856
526.2	23508
528.5	24084
530.9	25274
533.2	25926
535.6	25907
537.9	27116
540.2	27500
542.5	28651
544.9	29188
547.2	30186
549.5	30954
551.8	31722
554.1	32681
556.4	33353
558.7	34255
560.9	35406
563.2	36596
565.5	37863
567.7	39705
570.0	41010
572.2	42891
574.5	44694
576.7	46690
579.0	47765
581.2	49377
583.4	50989
585.6	52831
587.8	54021
590.0	54750
592.2	56286
594.4	57053
596.6	58742
598.8	59740
601.0	59970
603.1	61122
605.3	62120
607.4	61966
609.6	62503
611.7	62503
613.9	61813
616.0	61198
618.1	60162
620.3	59510
622.4	57667
624.5	57821
626.6	56439
628.7	54750
630.8	53599
632.8	52025
634.9	50835
637.0	50490
639.1	48302
641.1	46460
643.2	45002
645.2	43313
647.2	41394
649.3	39398
651.3	37863
653.3	35790
655.3	33986
657.3	32336
659.3	30973
661.3	29188
663.3	27960
665.3	26694
667.3	24890
669.3	23662
671.2	22222
673.2	20936
675.1	19747
677.1	18288
679.0	17367
680.9	16523
682.9	15371
684.8	14488
686.7	13682
688.6	12608
690.5	12070
692.4	11226
694.3	10727
696.2	10113
698.0	9077
699.9	8654
701.8	8117
703.6	7541
705.5	7388
707.3	6716
709.1	6352
711.0	6313
712.8	5507
714.6	5277
716.4	4778
718.2	4548
720.0	4471
721.8	4049
723.6	3895
725.4	3588
727.1	3319
728.9	3243
730.7	2993
732.4	3012
734.2	2821
735.9	2552
737.6	2475
739.4	2398
741.1	1995
742.8	2053
744.5	1899
746.2	1631
747.9	1823
749.6	1554
751.3	1458
753.0	1516
754.6	1247
756.3	1343
758.0	1247
759.6	1209
761.3	1228
762.9	1017
764.5	1017
766.2	1170
767.8	901
769.4	978
771.0	863
772.6	786
774.2	940
775.8	786
777.4	825
779.0	786
780.5	729
782.1	748
783.7	710
785.2	633
786.8	748
788.3	556
789.8	633
791.4	710
792.9	537
794.4	710
795.9	556
797.4	556
798.9	671
800.4	518
801.9	671
803.4	479
804.9	326
806.4	633
807.8	518
809.3	575
810.7	748
812.2	479
813.6	594
815.1	633
816.5	479
817.9	652
819.4	518
820.8	441
822.2	767
823.6	479
825.0	652
826.4	652
827.8	479
829.1	710
830.5	652
831.9	518
833.3	710
834.6	498
836.0	633
837.3	748
838.7	556
840.0	710
841.4	518
842.7	518
844.0	652
845.3	364
846.7	518
848.0	594
849.3	441
850.6	556
851.9	403
853.2	441
854.5	614
855.7	403
857.0	518
858.3	556
859.6	249
860.8	594
862.1	364
863.3	364
864.6	556
865.8	364
867.1	556
868.3	518
869.5	326
870.8	633
872.0	403
873.2	364
874.4	556
875.6	364
876.8	403
878.0	518
879.2	403
880.4	518
