# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:12:40 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	268
312.5	211
315.2	383
317.9	172
320.6	345
323.3	307
325.9	249
328.6	403
331.3	326
333.9	172
336.6	364
339.2	268
341.9	403
344.6	345
347.2	211
349.9	345
352.5	268
355.2	249
357.8	403
360.4	211
363.1	441
365.7	249
368.3	191
371.0	307
373.6	230
376.2	191
378.8	364
381.4	230
384.0	345
386.7	287
389.3	211
391.9	326
394.5	326
397.0	287
399.6	345
402.2	268
404.8	441
407.4	460
410.0	383
412.5	556
415.1	633
417.7	748
420.2	1228
422.8	1362
425.3	1765
427.9	2341
430.4	2993
433.0	3780
435.5	4528
438.0	5469
440.6	6332
443.1	6448
445.6	6141
448.1	5104
450.6	3838
453.1	3531
455.7	2859
458.1	2379
460.6	2206
463.1	1669
465.6	1707
468.1	1669
470.6	1362
473.0	1496
475.5	1420
478.0	1535
480.4	1707
482.9	1765
485.3	1861
487.8	2130
490.2	2322
492.6	2494
495.1	2744
497.5	2974
499.9	3415
502.3	3588
504.7	3895
507.1	4145
509.5	4164
511.9	4356
514.3	4682
516.7	4759
519.1	5066
521.4	5334
523.8	5258
526.2	5411
528.5	5450
530.9	5795
533.2	6045
535.6	5968
537.9	6236
540.2	6313
542.5	6390
544.9	6620
547.2	6544
549.5	6985
551.8	7023
554.1	7388
556.4	7599
558.7	7810
560.9	8060
563.2	8328
565.5	8175
567.7	8750
570.0	8712
572.2	9057
574.5	9173
576.7	9192
579.0	9307
581.2	9384
583.4	9652
585.6	9902
587.8	9959
590.0	9768
592.2	10113
594.4	9806
596.6	9959
598.8	9672
601.0	9077
603.1	9307
605.3	8981
607.4	8443
609.6	8482
611.7	8060
613.9	7887
616.0	7772
618.1	7158
620.3	7100
622.4	6678
624.5	6582
626.6	6198
628.7	5814
630.8	5661
632.8	5411
634.9	4797
637.0	4778
639.1	4298
641.1	3914
643.2	3914
645.2	3550
647.2	3358
649.3	3166
651.3	2801
653.3	2782
655.3	2648
657.3	2456
659.3	2513
661.3	2053
663.3	2072
665.3	2072
667.3	1823
669.3	1899
671.2	1631
673.2	1554
675.1	1573
677.1	1343
679.0	1362
680.9	1304
682.9	1189
684.8	1266
686.7	1074
688.6	882
690.5	1036
692.4	959
694.3	997
696.2	1017
698.0	767
699.9	786
701.8	844
703.6	710
705.5	806
707.3	614
709.1	633
711.0	690
712.8	614
714.6	710
716.4	652
718.2	479
720.0	690
721.8	537
723.6	575
725.4	575
727.1	326
728.9	498
730.7	518
732.4	441
734.2	537
735.9	383
737.6	479
739.4	518
741.1	403
742.8	537
744.5	403
746.2	249
747.9	575
749.6	307
751.3	403
753.0	460
754.6	153
756.3	479
758.0	403
759.6	345
761.3	441
762.9	287
764.5	403
766.2	479
767.8	403
769.4	460
771.0	364
772.6	268
774.2	479
775.8	307
777.4	422
779.0	403
780.5	345
782.1	460
783.7	364
785.2	326
786.8	460
788.3	249
789.8	364
791.4	479
792.9	230
794.4	403
795.9	364
797.4	268
798.9	498
800.4	441
801.9	383
803.4	345
804.9	230
806.4	460
807.8	364
809.3	345
810.7	537
812.2	326
813.6	479
815.1	479
816.5	326
817.9	556
819.4	422
820.8	345
822.2	671
823.6	441
825.0	498
826.4	537
827.8	479
829.1	594
830.5	479
831.9	479
833.3	633
834.6	403
836.0	556
837.3	671
838.7	422
840.0	556
841.4	364
842.7	383
844.0	518
845.3	268
846.7	422
848.0	441
849.3	287
850.6	441
851.9	326
853.2	249
854.5	575
855.7	287
857.0	383
858.3	441
859.6	115
860.8	479
862.1	249
863.3	268
864.6	518
865.8	249
867.1	441
868.3	403
869.5	307
870.8	441
872.0	287
873.2	268
874.4	498
875.6	268
876.8	307
878.0	403
879.2	383
880.4	441
