# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:13:41 wavelength [nm] [Tab] light intensity Exposure time = 100 ms
wavelength	intensity
309.9	287
312.5	230
315.2	479
317.9	326
320.6	383
323.3	326
325.9	326
328.6	518
331.3	345
333.9	249
336.6	441
339.2	364
341.9	498
344.6	441
347.2	249
349.9	441
352.5	364
355.2	249
357.8	479
360.4	211
363.1	422
365.7	307
368.3	211
371.0	441
373.6	345
376.2	287
378.8	460
381.4	345
384.0	441
386.7	364
389.3	307
391.9	403
394.5	441
397.0	383
399.6	422
402.2	345
404.8	403
407.4	441
410.0	403
412.5	441
415.1	575
417.7	633
420.2	1055
422.8	1400
425.3	2130
427.9	3012
430.4	4241
433.0	6121
435.5	8002
438.0	10996
440.6	14719
443.1	19171
445.6	23527
448.1	26540
450.6	27768
453.1	27653
455.7	25830
458.1	23585
460.6	21359
463.1	19171
465.6	18288
468.1	16849
470.6	15601
473.0	14757
475.5	14162
478.0	14181
480.4	14795
482.9	15294
485.3	16216
487.8	17463
490.2	18518
492.6	19977
495.1	20898
497.5	22357
499.9	23354
502.3	24084
504.7	24218
507.1	24755
509.5	24448
511.9	23930
514.3	23393
516.7	22587
519.1	22241
521.4	21320
523.8	20898
526.2	19977
528.5	19363
530.9	18826
533.2	18000
535.6	16676
537.9	16561
540.2	15832
542.5	15448
544.9	14488
547.2	13606
549.5	12934
551.8	11917
554.1	10957
556.4	9921
558.7	9077
560.9	8482
563.2	7906
565.5	7407
567.7	7196
570.0	6716
572.2	6659
574.5	6697
576.7	6582
579.0	6486
581.2	6620
583.4	6697
585.6	6639
587.8	6620
590.0	6332
592.2	6409
594.4	6467
596.6	6275
598.8	6275
601.0	5814
603.1	5968
605.3	5699
607.4	5565
609.6	5622
611.7	5239
613.9	5239
616.0	5162
618.1	4893
620.3	4893
622.4	4624
624.5	4740
626.6	4663
628.7	4394
630.8	4433
632.8	4241
634.9	4125
637.0	4317
639.1	4125
641.1	4030
643.2	4125
645.2	3780
647.2	3857
649.3	3857
651.3	3665
653.3	3588
655.3	3550
657.3	3396
659.3	3550
661.3	2974
663.3	3051
665.3	2974
667.3	2782
669.3	2629
671.2	2590
673.2	2206
675.1	2322
677.1	1938
679.0	2053
680.9	1976
682.9	1669
684.8	1765
686.7	1592
688.6	1420
690.5	1400
692.4	1285
694.3	1362
696.2	1285
698.0	1093
699.9	1093
701.8	1055
703.6	940
705.5	1017
707.3	825
709.1	882
711.0	710
712.8	806
714.6	959
716.4	901
718.2	767
720.0	863
721.8	825
723.6	748
725.4	786
727.1	556
728.9	786
730.7	786
732.4	786
734.2	748
735.9	614
737.6	767
739.4	825
741.1	594
742.8	863
744.5	633
746.2	575
747.9	825
749.6	671
751.3	748
753.0	786
754.6	594
756.3	806
758.0	748
759.6	518
761.3	786
762.9	710
764.5	710
766.2	978
767.8	652
769.4	786
771.0	633
772.6	575
774.2	786
775.8	594
777.4	710
779.0	594
780.5	614
782.1	671
783.7	614
785.2	575
786.8	671
788.3	556
789.8	594
791.4	748
792.9	441
794.4	671
795.9	537
797.4	479
798.9	671
800.4	594
801.9	633
803.4	518
804.9	441
806.4	652
807.8	556
809.3	537
810.7	633
812.2	441
813.6	633
815.1	556
816.5	441
817.9	652
819.4	479
820.8	403
822.2	671
823.6	518
825.0	537
826.4	537
827.8	403
829.1	614
830.5	518
831.9	441
833.3	556
834.6	364
836.0	575
837.3	633
838.7	556
840.0	594
841.4	441
842.7	441
844.0	614
845.3	364
846.7	441
848.0	441
849.3	403
850.6	498
851.9	364
853.2	403
854.5	575
855.7	326
857.0	479
858.3	556
859.6	172
860.8	556
862.1	364
863.3	403
864.6	633
865.8	403
867.1	460
868.3	518
869.5	287
870.8	556
872.0	364
873.2	326
874.4	556
875.6	441
876.8	441
878.0	403
879.2	403
880.4	479
