# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:50:12 wavelength [nm] [Tab] light intensity Exposure time = 500 ms
wavelength	intensity
309.9	364
312.5	345
315.2	498
317.9	460
320.6	460
323.3	498
325.9	364
328.6	575
331.3	518
333.9	287
336.6	537
339.2	403
341.9	498
344.6	498
347.2	268
349.9	460
352.5	383
355.2	326
357.8	556
360.4	287
363.1	556
365.7	403
368.3	307
371.0	614
373.6	383
376.2	383
378.8	537
381.4	441
384.0	537
386.7	441
389.3	460
391.9	518
394.5	556
397.0	498
399.6	498
402.2	479
404.8	498
407.4	498
410.0	479
412.5	556
415.1	537
417.7	498
420.2	633
422.8	556
425.3	575
427.9	556
430.4	614
433.0	921
435.5	614
438.0	748
440.6	748
443.1	767
445.6	844
448.1	844
450.6	614
453.1	882
455.7	863
458.1	748
460.6	997
463.1	748
465.6	997
468.1	1017
470.6	786
473.0	767
475.5	786
478.0	537
480.4	710
482.9	825
485.3	652
487.8	710
490.2	710
492.6	1151
495.1	1113
497.5	1266
499.9	1247
502.3	825
504.7	825
507.1	825
509.5	671
511.9	959
514.3	921
516.7	652
519.1	901
521.4	806
523.8	748
526.2	844
528.5	729
530.9	921
533.2	844
535.6	882
537.9	978
540.2	825
542.5	978
544.9	997
547.2	1036
549.5	1189
551.8	1285
554.1	1209
556.4	1439
558.7	1612
560.9	2110
563.2	2840
565.5	3358
567.7	3588
570.0	3377
572.2	2782
574.5	2629
576.7	2859
579.0	3627
581.2	4605
583.4	5104
585.6	5373
587.8	5603
590.0	5507
592.2	5929
594.4	5757
596.6	5334
598.8	4490
601.0	3972
603.1	3588
605.3	3204
607.4	2782
609.6	2974
611.7	2705
613.9	2629
616.0	2552
618.1	2206
620.3	2053
622.4	1823
624.5	1669
626.6	1765
628.7	1535
630.8	1573
632.8	1458
634.9	1285
637.0	1439
639.1	1324
641.1	1113
643.2	1304
645.2	1170
647.2	1209
649.3	1247
651.3	1093
653.3	1151
655.3	1074
657.3	1017
659.3	1113
661.3	921
663.3	921
665.3	1074
667.3	921
669.3	1093
671.2	1036
673.2	844
675.1	1017
677.1	767
679.0	901
680.9	825
682.9	921
684.8	882
686.7	748
688.6	748
690.5	748
692.4	710
694.3	748
696.2	882
698.0	594
699.9	690
701.8	729
703.6	652
705.5	710
707.3	671
709.1	671
711.0	825
712.8	594
714.6	748
716.4	690
718.2	633
720.0	690
721.8	863
723.6	690
725.4	748
727.1	594
728.9	690
730.7	690
732.4	748
734.2	690
735.9	498
737.6	710
739.4	690
741.1	537
742.8	652
744.5	575
746.2	441
747.9	806
749.6	594
751.3	652
753.0	710
754.6	441
756.3	767
758.0	748
759.6	498
761.3	748
762.9	690
764.5	690
766.2	1151
767.8	575
769.4	825
771.0	537
772.6	594
774.2	748
775.8	575
777.4	671
779.0	652
780.5	594
782.1	690
783.7	614
785.2	594
786.8	786
788.3	498
789.8	633
791.4	786
792.9	537
794.4	748
795.9	594
797.4	671
798.9	825
800.4	767
801.9	729
803.4	710
804.9	614
806.4	767
807.8	748
809.3	940
810.7	1324
812.2	1400
813.6	2072
815.1	2341
816.5	2648
817.9	2782
819.4	2513
820.8	2053
822.2	1976
823.6	1439
825.0	1074
826.4	882
827.8	767
829.1	940
830.5	748
831.9	537
833.3	748
834.6	479
836.0	806
837.3	767
838.7	959
840.0	844
841.4	614
842.7	652
844.0	690
845.3	479
846.7	594
848.0	710
849.3	633
850.6	729
851.9	498
853.2	614
854.5	806
855.7	498
857.0	652
858.3	671
859.6	364
860.8	825
862.1	671
863.3	518
864.6	767
865.8	671
867.1	748
868.3	633
869.5	518
870.8	825
872.0	652
873.2	537
874.4	767
875.6	767
876.8	921
878.0	652
879.2	537
880.4	652
