# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:58:36 wavelength [nm] [Tab] light intensity Exposure time = 10 ms
wavelength	intensity
309.9	518
312.5	364
315.2	633
317.9	326
320.6	537
323.3	556
325.9	403
328.6	556
331.3	441
333.9	326
336.6	479
339.2	326
341.9	479
344.6	441
347.2	172
349.9	441
352.5	326
355.2	326
357.8	633
360.4	556
363.1	940
365.7	1093
368.3	1093
371.0	786
373.6	518
376.2	460
378.8	556
381.4	556
384.0	710
386.7	633
389.3	518
391.9	710
394.5	825
397.0	806
399.6	1055
402.2	1266
404.8	1707
407.4	1784
410.0	1017
412.5	1074
415.1	1093
417.7	1017
420.2	1247
422.8	1132
425.3	1285
427.9	1477
430.4	1861
433.0	2590
435.5	3166
438.0	3473
440.6	2302
443.1	1976
445.6	2245
448.1	2667
450.6	2725
453.1	2897
455.7	2475
458.1	2322
460.6	2974
463.1	3550
465.6	4855
468.1	5507
470.6	4087
473.0	2859
475.5	2034
478.0	1420
480.4	1132
482.9	1017
485.3	1151
487.8	1592
490.2	2437
492.6	4548
495.1	6966
497.5	9959
499.9	9844
502.3	3665
504.7	1823
507.1	1477
509.5	1631
511.9	2187
514.3	2782
516.7	2590
519.1	1496
521.4	1113
523.8	1074
526.2	1132
528.5	1132
530.9	1247
533.2	1343
535.6	1516
537.9	2168
540.2	3185
542.5	4644
544.9	6390
547.2	6774
549.5	4164
551.8	3627
554.1	4471
556.4	5891
558.7	8232
560.9	16830
563.2	29265
565.5	43332
567.7	56362
570.0	52793
572.2	24352
574.5	18327
576.7	20438
579.0	29188
581.2	44848
583.4	62503
585.6	66111
587.8	66111
590.0	66150
592.2	66342
594.4	66188
596.6	66207
598.8	66207
601.0	65900
603.1	62158
605.3	54367
607.4	48149
609.6	44100
611.7	42027
613.9	40703
616.0	39436
618.1	31798
620.3	25274
622.4	22050
624.5	20975
626.6	19133
628.7	17367
630.8	16369
632.8	15448
634.9	14297
637.0	14181
639.1	13068
641.1	12301
643.2	11917
645.2	11168
647.2	10650
649.3	10075
651.3	9883
653.3	9480
655.3	9345
657.3	9192
659.3	8962
661.3	8386
663.3	8578
665.3	8808
667.3	8616
669.3	8808
671.2	8693
673.2	8156
675.1	7541
677.1	6697
679.0	6006
680.9	5315
682.9	4471
684.8	4125
686.7	3684
688.6	3243
690.5	3166
692.4	2936
694.3	2859
696.2	2936
698.0	2475
699.9	2513
701.8	2513
703.6	2398
705.5	2552
707.3	2245
709.1	2283
711.0	2360
712.8	2187
714.6	2341
716.4	2187
718.2	2053
720.0	2245
721.8	2091
723.6	2187
725.4	2015
727.1	1823
728.9	2015
730.7	2091
732.4	1938
734.2	1976
735.9	1880
737.6	1899
739.4	1938
741.1	1823
742.8	2015
744.5	1938
746.2	1899
747.9	2053
749.6	1938
751.3	2015
753.0	2015
754.6	1707
756.3	1976
758.0	1861
759.6	1784
761.3	2130
762.9	1976
764.5	2130
766.2	2322
767.8	2322
769.4	2187
771.0	1976
772.6	1746
774.2	1707
775.8	1496
777.4	1592
779.0	1477
780.5	1516
782.1	1669
783.7	1554
785.2	1477
786.8	1707
788.3	1477
789.8	1554
791.4	1823
792.9	1573
794.4	1861
795.9	1823
797.4	1899
798.9	2245
800.4	2360
801.9	2725
803.4	3128
804.9	3588
806.4	4337
807.8	5027
809.3	6275
810.7	9153
812.2	17789
813.6	30225
815.1	39398
816.5	47170
817.9	54443
819.4	60354
820.8	59203
822.2	39283
823.6	19536
825.0	11859
826.4	7426
827.8	5162
829.1	4624
830.5	3857
831.9	2897
833.3	2437
834.6	2015
836.0	2091
837.3	1938
838.7	1669
840.0	1727
841.4	1439
842.7	1247
844.0	1362
845.3	1055
846.7	1189
848.0	1266
849.3	1017
850.6	1132
851.9	901
853.2	844
854.5	1017
855.7	825
857.0	978
858.3	1017
859.6	748
860.8	1017
862.1	806
863.3	671
864.6	978
865.8	710
867.1	863
868.3	806
869.5	575
870.8	863
872.0	710
873.2	575
874.4	825
875.6	633
876.8	652
878.0	671
879.2	575
880.4	671
