# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:08:42 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	307
312.5	230
315.2	460
317.9	211
320.6	364
323.3	345
325.9	287
328.6	498
331.3	345
333.9	268
336.6	479
339.2	287
341.9	422
344.6	383
347.2	230
349.9	422
352.5	307
355.2	307
357.8	479
360.4	153
363.1	422
365.7	287
368.3	211
371.0	403
373.6	249
376.2	211
378.8	383
381.4	268
384.0	345
386.7	326
389.3	191
391.9	364
394.5	364
397.0	326
399.6	422
402.2	364
404.8	537
407.4	652
410.0	863
412.5	1266
415.1	1669
417.7	2322
420.2	3511
422.8	4567
425.3	6332
427.9	8539
430.4	10957
433.0	14258
435.5	17636
438.0	20706
440.6	22721
443.1	22357
445.6	20764
448.1	17559
450.6	14201
453.1	11725
455.7	9883
458.1	8347
460.6	7350
463.1	6141
465.6	5450
468.1	4951
470.6	4605
473.0	4548
475.5	4528
478.0	4644
480.4	5027
482.9	5584
485.3	6141
487.8	7042
490.2	7944
492.6	8866
495.1	9576
497.5	10574
499.9	11840
502.3	12109
504.7	13126
507.1	13817
509.5	14565
511.9	14891
514.3	15563
516.7	16100
519.1	16772
521.4	17213
523.8	17981
526.2	18423
528.5	18691
530.9	19286
533.2	19708
535.6	19900
537.9	20629
540.2	21013
542.5	21819
544.9	22568
547.2	22894
549.5	23604
551.8	23796
554.1	24698
556.4	25331
558.7	25773
560.9	26636
563.2	27365
565.5	28037
567.7	29208
570.0	30225
572.2	31319
574.5	32105
576.7	32681
579.0	33046
581.2	33660
583.4	33833
585.6	33909
587.8	34216
590.0	33430
592.2	33314
594.4	32566
596.6	32873
598.8	32163
601.0	31357
603.1	30666
605.3	29783
607.4	27960
609.6	26962
611.7	25235
613.9	24026
616.0	22798
618.1	21205
620.3	20265
622.4	18979
624.5	18691
626.6	17540
628.7	16369
630.8	15832
632.8	15045
634.9	14316
637.0	13759
639.1	12915
641.1	12282
643.2	11859
645.2	11130
647.2	10094
649.3	9748
651.3	8808
653.3	8463
655.3	7925
657.3	7503
659.3	7292
661.3	6620
663.3	6294
665.3	5929
667.3	5354
669.3	5066
671.2	4567
673.2	4241
675.1	4221
677.1	3838
679.0	3646
680.9	3492
682.9	3204
684.8	3166
686.7	2897
688.6	2609
690.5	2456
692.4	2302
694.3	2283
696.2	2110
698.0	1727
699.9	1823
701.8	1727
703.6	1573
705.5	1650
707.3	1324
709.1	1381
711.0	1420
712.8	1170
714.6	1324
716.4	1247
718.2	978
720.0	1113
721.8	921
723.6	901
725.4	863
727.1	690
728.9	882
730.7	844
732.4	786
734.2	825
735.9	556
737.6	710
739.4	652
741.1	537
742.8	710
744.5	537
746.2	479
747.9	710
749.6	460
751.3	556
753.0	575
754.6	364
756.3	633
758.0	518
759.6	383
761.3	594
762.9	345
764.5	441
766.2	575
767.8	441
769.4	460
771.0	460
772.6	345
774.2	518
775.8	383
777.4	460
779.0	460
780.5	345
782.1	479
783.7	383
785.2	307
786.8	498
788.3	307
789.8	403
791.4	575
792.9	307
794.4	537
795.9	383
797.4	364
798.9	575
800.4	441
801.9	441
803.4	403
804.9	345
806.4	518
807.8	441
809.3	441
810.7	556
812.2	326
813.6	422
815.1	460
816.5	364
817.9	518
819.4	441
820.8	287
822.2	594
823.6	403
825.0	537
826.4	556
827.8	364
829.1	556
830.5	460
831.9	479
833.3	575
834.6	307
836.0	460
837.3	614
838.7	403
840.0	556
841.4	403
842.7	403
844.0	575
845.3	287
846.7	441
848.0	460
849.3	345
850.6	479
851.9	364
853.2	268
854.5	518
855.7	307
857.0	479
858.3	498
859.6	172
860.8	498
862.1	383
863.3	364
864.6	537
865.8	268
867.1	518
868.3	479
869.5	230
870.8	479
872.0	403
873.2	364
874.4	518
875.6	345
876.8	345
878.0	441
879.2	307
880.4	479
