# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:11:09 wavelength [nm] [Tab] light intensity Exposure time = 10 ms
wavelength	intensity
309.9	191
312.5	115
315.2	287
317.9	57
320.6	287
323.3	268
325.9	211
328.6	403
331.3	211
333.9	172
336.6	287
339.2	230
341.9	345
344.6	326
347.2	134
349.9	326
352.5	230
355.2	172
357.8	403
360.4	134
363.1	326
365.7	172
368.3	115
371.0	326
373.6	191
376.2	134
378.8	364
381.4	230
384.0	307
386.7	287
389.3	191
391.9	326
394.5	249
397.0	249
399.6	249
402.2	249
404.8	287
407.4	307
410.0	268
412.5	383
415.1	633
417.7	825
420.2	1458
422.8	1861
425.3	2782
427.9	3703
430.4	5123
433.0	6812
435.5	8731
438.0	10478
440.6	12109
443.1	12761
445.6	12377
448.1	11341
450.6	9863
453.1	9230
455.7	8232
458.1	7407
460.6	6793
463.1	5853
465.6	5622
468.1	5162
470.6	4893
473.0	5047
475.5	5162
478.0	5354
480.4	5699
482.9	6160
485.3	6486
487.8	7042
490.2	7465
492.6	7868
495.1	8232
497.5	8578
499.9	9096
502.3	9115
504.7	9307
507.1	9403
509.5	9345
511.9	9211
514.3	9460
516.7	9249
519.1	9384
521.4	9345
523.8	9384
526.2	9384
528.5	9307
530.9	9460
533.2	9576
535.6	9230
537.9	9614
540.2	9652
542.5	9768
544.9	9844
547.2	9652
549.5	9537
551.8	9096
554.1	8866
556.4	8616
558.7	8328
560.9	8232
563.2	7848
565.5	7733
567.7	7810
570.0	7772
572.2	7657
574.5	8117
576.7	7848
579.0	7868
581.2	7887
583.4	7964
585.6	7868
587.8	7925
590.0	7503
592.2	7887
594.4	7695
596.6	7925
598.8	7618
601.0	7541
603.1	7618
605.3	7426
607.4	7311
609.6	7426
611.7	7081
613.9	7100
616.0	6812
618.1	6409
620.3	6217
622.4	5929
624.5	5929
626.6	6006
628.7	5622
630.8	5469
632.8	5354
634.9	5047
637.0	5104
639.1	4740
641.1	4548
643.2	4644
645.2	4317
647.2	4202
649.3	4164
651.3	3742
653.3	3703
655.3	3627
657.3	3415
659.3	3415
661.3	3051
663.3	3051
665.3	2955
667.3	2571
669.3	2648
671.2	2322
673.2	2091
675.1	2206
677.1	1880
679.0	1919
680.9	1861
682.9	1631
684.8	1707
686.7	1554
688.6	1362
690.5	1381
692.4	1247
694.3	1285
696.2	1285
698.0	882
699.9	1055
701.8	1093
703.6	940
705.5	1017
707.3	806
709.1	882
711.0	844
712.8	748
714.6	863
716.4	767
718.2	633
720.0	825
721.8	633
723.6	633
725.4	671
727.1	364
728.9	594
730.7	594
732.4	594
734.2	594
735.9	460
737.6	556
739.4	518
741.1	403
742.8	594
744.5	441
746.2	345
747.9	556
749.6	403
751.3	498
753.0	498
754.6	249
756.3	498
758.0	422
759.6	268
761.3	498
762.9	345
764.5	403
766.2	441
767.8	345
769.4	441
771.0	345
772.6	230
774.2	460
775.8	287
777.4	403
779.0	345
780.5	307
782.1	441
783.7	307
785.2	287
786.8	441
788.3	268
789.8	345
791.4	441
792.9	211
794.4	441
795.9	345
797.4	326
798.9	441
800.4	326
801.9	403
803.4	326
804.9	172
806.4	345
807.8	345
809.3	307
810.7	479
812.2	249
813.6	364
815.1	403
816.5	326
817.9	441
819.4	268
820.8	211
822.2	479
823.6	249
825.0	345
826.4	441
827.8	249
829.1	441
830.5	326
831.9	345
833.3	479
834.6	211
836.0	326
837.3	403
838.7	268
840.0	460
841.4	268
842.7	249
844.0	345
845.3	134
846.7	230
848.0	326
849.3	249
850.6	403
851.9	211
853.2	191
854.5	403
855.7	191
857.0	326
858.3	345
859.6	57
860.8	441
862.1	268
863.3	134
864.6	441
865.8	191
867.1	364
868.3	287
869.5	134
870.8	326
872.0	172
873.2	191
874.4	364
875.6	191
876.8	249
878.0	307
879.2	287
880.4	326
