# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:58:52 wavelength [nm] [Tab] light intensity Exposure time = 100 ms
wavelength	intensity
309.9	287
312.5	230
315.2	460
317.9	249
320.6	364
323.3	268
325.9	249
328.6	422
331.3	383
333.9	191
336.6	403
339.2	191
341.9	403
344.6	422
347.2	191
349.9	422
352.5	287
355.2	287
357.8	422
360.4	172
363.1	364
365.7	230
368.3	134
371.0	345
373.6	249
376.2	287
378.8	422
381.4	268
384.0	345
386.7	326
389.3	249
391.9	326
394.5	287
397.0	307
399.6	326
402.2	268
404.8	364
407.4	287
410.0	249
412.5	345
415.1	326
417.7	326
420.2	518
422.8	364
425.3	383
427.9	403
430.4	498
433.0	633
435.5	575
438.0	556
440.6	710
443.1	594
445.6	786
448.1	882
450.6	633
453.1	844
455.7	710
458.1	710
460.6	1151
463.1	1170
465.6	1516
468.1	1477
470.6	1170
473.0	1017
475.5	806
478.0	594
480.4	652
482.9	671
485.3	633
487.8	806
490.2	1209
492.6	2341
495.1	2936
497.5	3147
499.9	2974
502.3	1592
504.7	940
507.1	863
509.5	806
511.9	1209
514.3	1151
516.7	940
519.1	901
521.4	690
523.8	652
526.2	748
528.5	652
530.9	806
533.2	710
535.6	767
537.9	1017
540.2	901
542.5	1285
544.9	1669
547.2	2015
549.5	2897
551.8	3319
554.1	3953
556.4	4740
558.7	6236
560.9	9768
563.2	14297
565.5	18058
567.7	20092
570.0	19632
572.2	16715
574.5	15314
576.7	17770
579.0	21474
581.2	23738
583.4	23124
585.6	21474
587.8	20361
590.0	21666
592.2	26156
594.4	30800
596.6	32412
598.8	30110
601.0	26502
603.1	23470
605.3	20629
607.4	18173
609.6	17175
611.7	16158
613.9	15294
616.0	14181
618.1	12262
620.3	10458
622.4	8923
624.5	8156
626.6	7733
628.7	7119
630.8	6716
632.8	6256
634.9	6160
637.0	6083
639.1	5699
641.1	5315
643.2	5181
645.2	4931
647.2	4740
649.3	4701
651.3	4433
653.3	4317
655.3	4317
657.3	4010
659.3	4164
661.3	3838
663.3	4030
665.3	4049
667.3	3914
669.3	4087
671.2	3857
673.2	3665
675.1	3588
677.1	3224
679.0	3051
680.9	2744
682.9	2475
684.8	2398
686.7	2168
688.6	1861
690.5	1976
692.4	1823
694.3	1823
696.2	1899
698.0	1592
699.9	1707
701.8	1707
703.6	1592
705.5	1631
707.3	1496
709.1	1554
711.0	1554
712.8	1477
714.6	1554
716.4	1554
718.2	1285
720.0	1631
721.8	1439
723.6	1477
725.4	1420
727.1	1170
728.9	1439
730.7	1477
732.4	1324
734.2	1420
735.9	1209
737.6	1362
739.4	1324
741.1	1266
742.8	1343
744.5	1247
746.2	1113
747.9	1362
749.6	1209
751.3	1247
753.0	1343
754.6	1055
756.3	1304
758.0	1285
759.6	1093
761.3	1420
762.9	1554
764.5	1688
766.2	2015
767.8	1823
769.4	1784
771.0	1420
772.6	1343
774.2	1285
775.8	1036
777.4	1170
779.0	1093
780.5	1093
782.1	1113
783.7	1017
785.2	1017
786.8	1209
788.3	997
789.8	1132
791.4	1247
792.9	1036
794.4	1304
795.9	1209
797.4	1247
798.9	1554
800.4	1420
801.9	1516
803.4	1554
804.9	1554
806.4	1938
807.8	2149
809.3	2725
810.7	4279
812.2	6812
813.6	10535
815.1	14719
816.5	17847
817.9	19632
819.4	19900
820.8	18058
822.2	15160
823.6	10574
825.0	6563
826.4	3780
827.8	2398
829.1	2034
830.5	1592
831.9	1324
833.3	1209
834.6	959
836.0	1055
837.3	1017
838.7	825
840.0	863
841.4	690
842.7	748
844.0	786
845.3	537
846.7	671
848.0	710
849.3	556
850.6	767
851.9	556
853.2	518
854.5	671
855.7	498
857.0	633
858.3	652
859.6	268
860.8	633
862.1	518
863.3	441
864.6	710
865.8	422
867.1	614
868.3	575
869.5	403
870.8	633
872.0	441
873.2	403
874.4	594
875.6	537
876.8	498
878.0	498
879.2	479
880.4	556
