# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:50:12 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	172
312.5	172
315.2	364
317.9	172
320.6	326
323.3	326
325.9	211
328.6	345
331.3	345
333.9	191
336.6	345
339.2	249
341.9	403
344.6	364
347.2	172
349.9	307
352.5	287
355.2	172
357.8	403
360.4	172
363.1	403
365.7	287
368.3	95
371.0	403
373.6	249
376.2	172
378.8	345
381.4	191
384.0	326
386.7	287
389.3	172
391.9	345
394.5	326
397.0	345
399.6	498
402.2	498
404.8	729
407.4	786
410.0	825
412.5	978
415.1	1170
417.7	1170
420.2	1400
422.8	1324
425.3	1554
427.9	1746
430.4	1938
433.0	2245
435.5	2379
438.0	2513
440.6	2763
443.1	3012
445.6	3415
448.1	3895
450.6	3934
453.1	4279
455.7	3780
458.1	3818
460.6	4816
463.1	5661
465.6	7196
468.1	7158
470.6	6256
473.0	4548
475.5	3012
478.0	2015
480.4	1554
482.9	1458
485.3	1707
487.8	1976
490.2	3319
492.6	6851
495.1	8539
497.5	8923
499.9	9230
502.3	6121
504.7	2513
507.1	1938
509.5	2168
511.9	2552
514.3	2705
516.7	2437
519.1	2283
521.4	1516
523.8	1400
526.2	1554
528.5	1400
530.9	1573
533.2	1496
535.6	1631
537.9	2015
540.2	2091
542.5	2859
544.9	3703
547.2	5162
549.5	6697
551.8	8117
554.1	9710
556.4	11380
558.7	13414
560.9	18749
563.2	27768
565.5	34024
567.7	37018
570.0	40396
572.2	39436
574.5	33027
576.7	33871
579.0	37018
581.2	36366
583.4	32105
585.6	26118
587.8	19478
590.0	15909
592.2	19670
594.4	27576
596.6	36558
598.8	42622
601.0	44004
603.1	42852
605.3	40242
607.4	36558
609.6	34255
611.7	31645
613.9	28728
616.0	26540
618.1	24199
620.3	21819
622.4	18442
624.5	17540
626.6	16216
628.7	15103
630.8	14450
632.8	13836
634.9	13375
637.0	12992
639.1	12301
641.1	11629
643.2	11495
645.2	10612
647.2	10228
649.3	9768
651.3	9153
653.3	9307
655.3	8770
657.3	8635
659.3	8501
661.3	8117
663.3	8040
665.3	7925
667.3	7925
669.3	8079
671.2	7925
673.2	7733
675.1	7465
677.1	6889
679.0	6275
680.9	5776
682.9	4931
684.8	4548
686.7	4125
688.6	3703
690.5	3435
692.4	3204
694.3	3089
696.2	2974
698.0	2686
699.9	2744
701.8	2744
703.6	2590
705.5	2629
707.3	2437
709.1	2475
711.0	2475
712.8	2283
714.6	2418
716.4	2283
718.2	2072
720.0	2168
721.8	2110
723.6	2091
725.4	2091
727.1	1765
728.9	2015
730.7	1976
732.4	1899
734.2	1938
735.9	1631
737.6	1861
739.4	1861
741.1	1650
742.8	1746
744.5	1669
746.2	1631
747.9	1707
749.6	1554
751.3	1669
753.0	1631
754.6	1477
756.3	1592
758.0	1554
759.6	1400
761.3	1707
762.9	1669
764.5	1669
766.2	1938
767.8	1784
769.4	1899
771.0	1707
772.6	1592
774.2	1727
775.8	1266
777.4	1285
779.0	1304
780.5	1209
782.1	1247
783.7	1209
785.2	1093
786.8	1247
788.3	1055
789.8	1247
791.4	1247
792.9	1170
794.4	1343
795.9	1209
797.4	1247
798.9	1400
800.4	1285
801.9	1400
803.4	1324
804.9	1266
806.4	1631
807.8	1631
809.3	1727
810.7	2245
812.2	2821
813.6	4816
815.1	7311
816.5	9614
817.9	11610
819.4	12070
820.8	12377
822.2	13107
823.6	11917
825.0	9153
826.4	5507
827.8	3262
829.1	2475
830.5	1823
831.9	1496
833.3	1362
834.6	1132
836.0	1093
837.3	1093
838.7	940
840.0	1017
841.4	806
842.7	767
844.0	806
845.3	575
846.7	594
848.0	748
849.3	556
850.6	671
851.9	556
853.2	537
854.5	748
855.7	479
857.0	633
858.3	671
859.6	287
860.8	652
862.1	479
863.3	441
864.6	710
865.8	479
867.1	594
868.3	633
869.5	403
870.8	594
872.0	479
873.2	403
874.4	556
875.6	403
876.8	479
878.0	537
879.2	441
880.4	479
