# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:36:00 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	230
312.5	153
315.2	403
317.9	134
320.6	345
323.3	287
325.9	211
328.6	422
331.3	307
333.9	191
336.6	326
339.2	249
341.9	403
344.6	364
347.2	191
349.9	345
352.5	307
355.2	230
357.8	441
360.4	134
363.1	403
365.7	249
368.3	172
371.0	345
373.6	211
376.2	211
378.8	441
381.4	211
384.0	326
386.7	287
389.3	230
391.9	364
394.5	326
397.0	345
399.6	825
402.2	978
404.8	1170
407.4	1228
410.0	786
412.5	901
415.1	997
417.7	940
420.2	1324
422.8	1170
425.3	1362
427.9	1707
430.4	3051
433.0	4586
435.5	4778
438.0	4701
440.6	3012
443.1	2168
445.6	2590
448.1	2897
450.6	2859
453.1	3108
455.7	2648
458.1	2629
460.6	3473
463.1	4337
465.6	5469
468.1	5622
470.6	4816
473.0	3415
475.5	2187
478.0	1477
480.4	1113
482.9	997
485.3	1093
487.8	1535
490.2	2398
492.6	5315
495.1	7714
497.5	8424
499.9	8923
502.3	5853
504.7	2034
507.1	1420
509.5	1362
511.9	2015
514.3	2130
516.7	1938
519.1	1861
521.4	882
523.8	786
526.2	806
528.5	786
530.9	863
533.2	901
535.6	1093
537.9	1669
540.2	3396
542.5	6236
544.9	7042
547.2	7465
549.5	7311
551.8	2897
554.1	2437
556.4	2859
558.7	3857
560.9	7848
563.2	17290
565.5	28421
567.7	33027
570.0	34562
572.2	29956
574.5	14297
576.7	10266
579.0	12685
581.2	18979
583.4	28728
585.6	36366
587.8	48072
590.0	57898
592.2	60354
594.4	61237
596.6	62196
598.8	54597
601.0	45884
603.1	38861
605.3	33199
607.4	28037
609.6	25197
611.7	23163
613.9	21838
616.0	19977
618.1	18288
620.3	15793
622.4	11763
624.5	10919
626.6	10017
628.7	9192
630.8	8770
632.8	8232
634.9	7637
637.0	7810
639.1	7254
641.1	6889
643.2	6716
645.2	6313
647.2	6198
649.3	5872
651.3	5469
653.3	5354
655.3	5258
657.3	5162
659.3	5085
661.3	4759
663.3	4778
665.3	4951
667.3	4778
669.3	5181
671.2	5027
673.2	4778
675.1	4855
677.1	4279
679.0	3934
680.9	3531
682.9	2801
684.8	2744
686.7	2437
688.6	2130
690.5	2015
692.4	1823
694.3	1727
696.2	1727
698.0	1516
699.9	1516
701.8	1477
703.6	1400
705.5	1477
707.3	1324
709.1	1439
711.0	1362
712.8	1362
714.6	1324
716.4	1381
718.2	1228
720.0	1400
721.8	1170
723.6	1266
725.4	1093
727.1	1017
728.9	1074
730.7	1132
732.4	1093
734.2	1170
735.9	978
737.6	1093
739.4	1093
741.1	959
742.8	1113
744.5	1055
746.2	940
747.9	1189
749.6	959
751.3	1074
753.0	1170
754.6	940
756.3	1170
758.0	1036
759.6	901
761.3	1189
762.9	1055
764.5	1324
766.2	1458
767.8	1343
769.4	1439
771.0	1458
772.6	1093
774.2	1151
775.8	825
777.4	863
779.0	786
780.5	748
782.1	959
783.7	806
785.2	729
786.8	882
788.3	710
789.8	748
791.4	882
792.9	710
794.4	901
795.9	748
797.4	748
798.9	959
800.4	806
801.9	863
803.4	825
804.9	748
806.4	1055
807.8	1017
809.3	1285
810.7	1707
812.2	2206
813.6	3703
815.1	6774
816.5	12013
817.9	16715
819.4	18826
820.8	19536
822.2	20764
823.6	20514
825.0	14143
826.4	6313
827.8	3089
829.1	2245
830.5	1861
831.9	1477
833.3	1400
834.6	940
836.0	1055
837.3	1055
838.7	863
840.0	940
841.4	786
842.7	671
844.0	729
845.3	556
846.7	594
848.0	652
849.3	518
850.6	575
851.9	479
853.2	460
854.5	652
855.7	441
857.0	518
858.3	518
859.6	211
860.8	556
862.1	441
863.3	383
864.6	633
865.8	345
867.1	498
868.3	518
869.5	287
870.8	498
872.0	403
873.2	345
874.4	518
875.6	345
876.8	345
878.0	345
879.2	326
880.4	518
