# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:33:36 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	249
312.5	172
315.2	383
317.9	115
320.6	441
323.3	345
325.9	230
328.6	441
331.3	307
333.9	191
336.6	403
339.2	230
341.9	364
344.6	326
347.2	153
349.9	364
352.5	307
355.2	230
357.8	403
360.4	172
363.1	345
365.7	230
368.3	230
371.0	364
373.6	211
376.2	191
378.8	441
381.4	249
384.0	364
386.7	326
389.3	211
391.9	383
394.5	364
397.0	345
399.6	441
402.2	364
404.8	479
407.4	364
410.0	364
412.5	441
415.1	518
417.7	422
420.2	614
422.8	441
425.3	479
427.9	518
430.4	479
433.0	652
435.5	575
438.0	537
440.6	748
443.1	594
445.6	729
448.1	748
450.6	556
453.1	786
455.7	575
458.1	652
460.6	1017
463.1	959
465.6	1151
468.1	1170
470.6	786
473.0	710
475.5	594
478.0	479
480.4	671
482.9	479
485.3	460
487.8	633
490.2	825
492.6	1669
495.1	1535
497.5	1477
499.9	1688
502.3	882
504.7	556
507.1	633
509.5	652
511.9	690
514.3	748
516.7	479
519.1	671
521.4	460
523.8	441
526.2	537
528.5	383
530.9	537
533.2	403
535.6	479
537.9	594
540.2	556
542.5	690
544.9	806
547.2	901
549.5	1304
551.8	1400
554.1	1631
556.4	1938
558.7	2302
560.9	4183
563.2	6544
565.5	6141
567.7	6524
570.0	6812
572.2	5833
574.5	5622
576.7	6524
579.0	8770
581.2	9691
583.4	9057
585.6	9959
587.8	11437
590.0	11687
592.2	12109
594.4	12742
596.6	13126
598.8	11687
601.0	9556
603.1	8731
605.3	7350
607.4	6544
609.6	6313
611.7	5354
613.9	4567
616.0	4164
618.1	3627
620.3	3204
622.4	2648
624.5	2648
626.6	2360
628.7	2091
630.8	1976
632.8	1938
634.9	1669
637.0	1823
639.1	1573
641.1	1362
643.2	1592
645.2	1362
647.2	1420
649.3	1400
651.3	1132
653.3	1324
655.3	1228
657.3	1170
659.3	1285
661.3	1113
663.3	1093
665.3	1209
667.3	1036
669.3	1170
671.2	1055
673.2	882
675.1	1055
677.1	863
679.0	882
680.9	882
682.9	671
684.8	882
686.7	748
688.6	614
690.5	652
692.4	594
694.3	652
696.2	710
698.0	498
699.9	575
701.8	575
703.6	479
705.5	614
707.3	460
709.1	518
711.0	594
712.8	460
714.6	652
716.4	594
718.2	460
720.0	594
721.8	479
723.6	537
725.4	518
727.1	345
728.9	479
730.7	594
732.4	498
734.2	537
735.9	383
737.6	479
739.4	498
741.1	460
742.8	556
744.5	441
746.2	345
747.9	633
749.6	460
751.3	441
753.0	460
754.6	268
756.3	537
758.0	498
759.6	345
761.3	594
762.9	479
764.5	479
766.2	690
767.8	594
769.4	614
771.0	575
772.6	441
774.2	537
775.8	403
777.4	518
779.0	460
780.5	364
782.1	518
783.7	441
785.2	383
786.8	518
788.3	345
789.8	460
791.4	594
792.9	326
794.4	556
795.9	460
797.4	441
798.9	614
800.4	498
801.9	537
803.4	441
804.9	403
806.4	594
807.8	556
809.3	556
810.7	786
812.2	825
813.6	1650
815.1	2437
816.5	2667
817.9	2782
819.4	2648
820.8	2533
822.2	2840
823.6	2206
825.0	1631
826.4	959
827.8	518
829.1	614
830.5	479
831.9	383
833.3	518
834.6	364
836.0	441
837.3	498
838.7	403
840.0	460
841.4	345
842.7	326
844.0	460
845.3	230
846.7	403
848.0	441
849.3	268
850.6	441
851.9	287
853.2	268
854.5	498
855.7	268
857.0	441
858.3	441
859.6	134
860.8	518
862.1	364
863.3	230
864.6	537
865.8	230
867.1	403
868.3	364
869.5	211
870.8	479
872.0	268
873.2	307
874.4	460
875.6	230
876.8	307
878.0	249
879.2	307
880.4	383
