# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:59:44 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	191
312.5	95
315.2	326
317.9	115
320.6	268
323.3	230
325.9	211
328.6	364
331.3	211
333.9	172
336.6	345
339.2	134
341.9	326
344.6	345
347.2	95
349.9	326
352.5	191
355.2	172
357.8	287
360.4	95
363.1	326
365.7	115
368.3	95
371.0	287
373.6	172
376.2	153
378.8	326
381.4	191
384.0	307
386.7	249
389.3	95
391.9	268
394.5	307
397.0	249
399.6	249
402.2	249
404.8	326
407.4	326
410.0	172
412.5	287
415.1	326
417.7	249
420.2	441
422.8	307
425.3	326
427.9	383
430.4	307
433.0	479
435.5	383
438.0	287
440.6	556
443.1	422
445.6	556
448.1	556
450.6	403
453.1	633
455.7	498
458.1	498
460.6	652
463.1	556
465.6	786
468.1	710
470.6	575
473.0	633
475.5	441
478.0	268
480.4	479
482.9	364
485.3	307
487.8	441
490.2	326
492.6	633
495.1	556
497.5	479
499.9	652
502.3	403
504.7	441
507.1	479
509.5	326
511.9	403
514.3	422
516.7	249
519.1	441
521.4	307
523.8	326
526.2	364
528.5	191
530.9	403
533.2	326
535.6	249
537.9	403
540.2	345
542.5	479
544.9	441
547.2	441
549.5	729
551.8	614
554.1	748
556.4	997
558.7	978
560.9	1439
563.2	2552
565.5	2667
567.7	2629
570.0	2648
572.2	2437
574.5	2629
576.7	2897
579.0	4279
581.2	6927
583.4	8923
585.6	10535
587.8	14565
590.0	16906
592.2	17770
594.4	18442
596.6	18557
598.8	15525
601.0	12761
603.1	10785
605.3	8923
607.4	7465
609.6	6851
611.7	5699
613.9	5104
616.0	4644
618.1	4164
620.3	3934
622.4	3415
624.5	3358
626.6	3281
628.7	2897
630.8	2859
632.8	2744
634.9	2552
637.0	2667
639.1	2437
641.1	2206
643.2	2341
645.2	2130
647.2	2091
649.3	2130
651.3	1727
653.3	1938
655.3	1899
657.3	1861
659.3	1899
661.3	1631
663.3	1707
665.3	1823
667.3	1669
669.3	1919
671.2	1707
673.2	1554
675.1	1727
677.1	1400
679.0	1362
680.9	1285
682.9	1017
684.8	1132
686.7	959
688.6	786
690.5	786
692.4	652
694.3	767
696.2	748
698.0	614
699.9	633
701.8	690
703.6	594
705.5	671
707.3	498
709.1	671
711.0	729
712.8	556
714.6	710
716.4	633
718.2	594
720.0	690
721.8	594
723.6	671
725.4	556
727.1	326
728.9	594
730.7	633
732.4	556
734.2	556
735.9	422
737.6	498
739.4	518
741.1	364
742.8	556
744.5	441
746.2	326
747.9	594
749.6	441
751.3	479
753.0	556
754.6	307
756.3	556
758.0	403
759.6	307
761.3	575
762.9	556
764.5	575
766.2	748
767.8	633
769.4	710
771.0	575
772.6	403
774.2	594
775.8	403
777.4	460
779.0	441
780.5	403
782.1	479
783.7	364
785.2	364
786.8	479
788.3	268
789.8	403
791.4	518
792.9	326
794.4	556
795.9	326
797.4	345
798.9	518
800.4	441
801.9	422
803.4	403
804.9	326
806.4	479
807.8	441
809.3	479
810.7	786
812.2	786
813.6	1477
815.1	2168
816.5	2571
817.9	2629
819.4	2456
820.8	2322
822.2	2398
823.6	1823
825.0	1324
826.4	748
827.8	403
829.1	518
830.5	441
831.9	403
833.3	460
834.6	211
836.0	441
837.3	479
838.7	345
840.0	479
841.4	326
842.7	249
844.0	345
845.3	211
846.7	230
848.0	326
849.3	249
850.6	403
851.9	191
853.2	211
854.5	403
855.7	249
857.0	326
858.3	383
859.6	57
860.8	403
862.1	249
863.3	191
864.6	441
865.8	134
867.1	403
868.3	326
869.5	172
870.8	403
872.0	191
873.2	191
874.4	364
875.6	230
876.8	249
878.0	287
879.2	249
880.4	364
