# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:41:15 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	95
312.5	115
315.2	326
317.9	57
320.6	268
323.3	268
325.9	115
328.6	326
331.3	249
333.9	134
336.6	307
339.2	172
341.9	307
344.6	307
347.2	134
349.9	287
352.5	172
355.2	153
357.8	345
360.4	134
363.1	307
365.7	95
368.3	134
371.0	287
373.6	134
376.2	134
378.8	364
381.4	211
384.0	307
386.7	230
389.3	95
391.9	287
394.5	268
397.0	249
399.6	249
402.2	191
404.8	268
407.4	249
410.0	134
412.5	268
415.1	268
417.7	211
420.2	383
422.8	249
425.3	249
427.9	326
430.4	287
433.0	403
435.5	345
438.0	191
440.6	403
443.1	287
445.6	364
448.1	403
450.6	172
453.1	479
455.7	326
458.1	307
460.6	518
463.1	287
465.6	498
468.1	460
470.6	403
473.0	460
475.5	383
478.0	249
480.4	441
482.9	364
485.3	249
487.8	403
490.2	326
492.6	537
495.1	556
497.5	556
499.9	748
502.3	518
504.7	441
507.1	364
509.5	230
511.9	460
514.3	498
516.7	191
519.1	479
521.4	326
523.8	249
526.2	364
528.5	211
530.9	403
533.2	287
535.6	287
537.9	441
540.2	326
542.5	403
544.9	422
547.2	479
549.5	710
551.8	652
554.1	786
556.4	978
558.7	940
560.9	1343
563.2	2015
565.5	2283
567.7	2629
570.0	2821
572.2	2629
574.5	2437
576.7	2609
579.0	3166
581.2	3857
583.4	4164
585.6	4087
587.8	4125
590.0	4183
592.2	4433
594.4	4951
596.6	5239
598.8	4701
601.0	3665
603.1	3339
605.3	2744
607.4	2360
609.6	2437
611.7	1899
613.9	1938
616.0	1784
618.1	1631
620.3	1554
622.4	1209
624.5	1209
626.6	1266
628.7	1017
630.8	1093
632.8	1017
634.9	825
637.0	1036
639.1	940
641.1	748
643.2	959
645.2	825
647.2	863
649.3	825
651.3	652
653.3	748
655.3	671
657.3	652
659.3	806
661.3	594
663.3	710
665.3	767
667.3	594
669.3	748
671.2	633
673.2	518
675.1	748
677.1	537
679.0	614
680.9	652
682.9	479
684.8	594
686.7	575
688.6	403
690.5	518
692.4	403
694.3	479
696.2	594
698.0	364
699.9	422
701.8	422
703.6	364
705.5	498
707.3	287
709.1	441
711.0	498
712.8	383
714.6	479
716.4	403
718.2	383
720.0	556
721.8	364
723.6	441
725.4	383
727.1	172
728.9	403
730.7	518
732.4	364
734.2	441
735.9	326
737.6	403
739.4	403
741.1	326
742.8	441
744.5	326
746.2	249
747.9	556
749.6	326
751.3	383
753.0	422
754.6	211
756.3	441
758.0	383
759.6	268
761.3	422
762.9	326
764.5	364
766.2	498
767.8	364
769.4	479
771.0	364
772.6	307
774.2	441
775.8	345
777.4	403
779.0	345
780.5	326
782.1	441
783.7	326
785.2	249
786.8	441
788.3	191
789.8	383
791.4	441
792.9	268
794.4	460
795.9	287
797.4	287
798.9	460
800.4	345
801.9	498
803.4	364
804.9	211
806.4	441
807.8	403
809.3	403
810.7	652
812.2	594
813.6	1055
815.1	1535
816.5	1746
817.9	2034
819.4	2015
820.8	1976
822.2	1899
823.6	1343
825.0	978
826.4	575
827.8	383
829.1	498
830.5	364
831.9	211
833.3	441
834.6	191
836.0	403
837.3	441
838.7	230
840.0	441
841.4	249
842.7	249
844.0	364
845.3	211
846.7	268
848.0	345
849.3	172
850.6	345
851.9	191
853.2	191
854.5	364
855.7	211
857.0	307
858.3	345
859.6	57
860.8	383
862.1	211
863.3	172
864.6	403
865.8	191
867.1	326
868.3	326
869.5	134
870.8	326
872.0	153
873.2	134
874.4	345
875.6	172
876.8	191
878.0	249
879.2	230
880.4	345
