# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:18:50 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	326
312.5	211
315.2	479
317.9	268
320.6	403
323.3	383
325.9	326
328.6	498
331.3	364
333.9	249
336.6	441
339.2	345
341.9	498
344.6	441
347.2	268
349.9	422
352.5	307
355.2	307
357.8	441
360.4	191
363.1	364
365.7	249
368.3	230
371.0	441
373.6	326
376.2	249
378.8	403
381.4	249
384.0	403
386.7	326
389.3	191
391.9	422
394.5	345
397.0	345
399.6	383
402.2	422
404.8	537
407.4	652
410.0	786
412.5	1151
415.1	1669
417.7	2379
420.2	3665
422.8	4931
425.3	7081
427.9	9863
430.4	13068
433.0	17329
435.5	21973
438.0	26732
440.6	30340
443.1	31184
445.6	29726
448.1	25811
450.6	21013
453.1	17943
455.7	15314
458.1	13414
460.6	11763
463.1	10190
465.6	9211
468.1	8117
470.6	7676
473.0	7503
475.5	7829
478.0	8175
480.4	8846
482.9	9556
485.3	10420
487.8	11706
490.2	13145
492.6	14623
495.1	15851
497.5	17175
499.9	18749
502.3	19823
504.7	21128
507.1	22299
509.5	23470
511.9	24448
514.3	25734
516.7	26444
519.1	27960
521.4	28728
523.8	29803
526.2	31338
528.5	32432
530.9	34120
533.2	35022
535.6	35138
537.9	37172
540.2	38419
542.5	40089
544.9	41470
547.2	43140
549.5	44387
551.8	45884
554.1	47727
556.4	49473
558.7	51315
560.9	53561
563.2	54827
565.5	56209
567.7	58915
570.0	61141
572.2	62311
574.5	64000
576.7	64960
579.0	65440
581.2	65670
583.4	65958
585.6	65843
587.8	65670
590.0	65670
592.2	65843
594.4	65440
596.6	65536
598.8	64960
601.0	63904
603.1	63732
605.3	62906
607.4	61122
609.6	59740
611.7	58684
613.9	55844
616.0	54539
618.1	53004
620.3	51411
622.4	49319
624.5	48609
626.6	46709
628.7	44080
630.8	42814
632.8	41279
634.9	39494
637.0	38937
639.1	36500
641.1	35042
643.2	33180
645.2	31338
647.2	29342
649.3	27461
651.3	25830
653.3	24352
655.3	23201
657.3	21512
659.3	20457
661.3	18902
663.3	17828
665.3	16465
667.3	14911
669.3	14239
671.2	12685
673.2	11725
675.1	11341
677.1	10497
679.0	9921
680.9	9403
682.9	8635
684.8	8347
686.7	7848
688.6	7311
690.5	6793
692.4	6428
694.3	6083
696.2	5814
698.0	5239
699.9	5008
701.8	4778
703.6	4471
705.5	4317
707.3	3876
709.1	3722
711.0	3569
712.8	3262
714.6	3204
716.4	2897
718.2	2629
720.0	2744
721.8	2475
723.6	2322
725.4	2168
727.1	1938
728.9	1976
730.7	1861
732.4	1727
734.2	1707
735.9	1439
737.6	1496
739.4	1420
741.1	1266
742.8	1362
744.5	1189
746.2	1055
747.9	1247
749.6	959
751.3	940
753.0	997
754.6	767
756.3	940
758.0	863
759.6	729
761.3	882
762.9	633
764.5	767
766.2	806
767.8	633
769.4	710
771.0	575
772.6	537
774.2	710
775.8	518
777.4	652
779.0	575
780.5	556
782.1	690
783.7	537
785.2	441
786.8	671
788.3	460
789.8	479
791.4	671
792.9	383
794.4	594
795.9	498
797.4	403
798.9	594
800.4	479
801.9	460
803.4	498
804.9	268
806.4	575
807.8	460
809.3	383
810.7	633
812.2	364
813.6	422
815.1	575
816.5	307
817.9	556
819.4	441
820.8	326
822.2	652
823.6	441
825.0	441
826.4	518
827.8	345
829.1	556
830.5	383
831.9	441
833.3	594
834.6	326
836.0	441
837.3	537
838.7	383
840.0	422
841.4	403
842.7	345
844.0	498
845.3	268
846.7	364
848.0	403
849.3	326
850.6	479
851.9	268
853.2	249
854.5	460
855.7	249
857.0	441
858.3	422
859.6	76
860.8	460
862.1	287
863.3	230
864.6	498
865.8	249
867.1	441
868.3	441
869.5	172
870.8	422
872.0	191
873.2	191
874.4	383
875.6	249
876.8	326
878.0	287
879.2	268
880.4	383
