# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:54:30 wavelength [nm] [Tab] light intensity Exposure time = 400 ms
wavelength	intensity
309.9	287
312.5	268
315.2	498
317.9	460
320.6	479
323.3	460
325.9	345
328.6	556
331.3	498
333.9	287
336.6	460
339.2	403
341.9	479
344.6	441
347.2	287
349.9	460
352.5	345
355.2	249
357.8	518
360.4	211
363.1	498
365.7	326
368.3	211
371.0	498
373.6	307
376.2	268
378.8	498
381.4	326
384.0	498
386.7	326
389.3	345
391.9	479
394.5	403
397.0	364
399.6	441
402.2	422
404.8	441
407.4	383
410.0	345
412.5	498
415.1	498
417.7	422
420.2	690
422.8	633
425.3	806
427.9	901
430.4	1151
433.0	1592
435.5	1688
438.0	2091
440.6	2705
443.1	3262
445.6	3972
448.1	4605
450.6	4816
453.1	5334
455.7	5085
458.1	4740
460.6	4433
463.1	3876
465.6	3722
468.1	3531
470.6	3128
473.0	3262
475.5	2859
478.0	2629
480.4	2801
482.9	2801
485.3	2648
487.8	2725
490.2	2725
492.6	2993
495.1	3012
497.5	3147
499.9	3511
502.3	3435
504.7	3627
507.1	3627
509.5	3569
511.9	3857
514.3	3934
516.7	3818
519.1	4164
521.4	4183
523.8	4164
526.2	4241
528.5	4433
530.9	4663
533.2	4701
535.6	4586
537.9	4893
540.2	4720
542.5	5066
544.9	5047
547.2	5008
549.5	5296
551.8	5200
554.1	5239
556.4	5354
558.7	5430
560.9	5469
563.2	5718
565.5	5795
567.7	6025
570.0	6083
572.2	6179
574.5	6371
576.7	6467
579.0	6774
581.2	7081
583.4	7100
585.6	7350
587.8	7350
590.0	7292
592.2	7580
594.4	7445
596.6	7829
598.8	7676
601.0	7618
603.1	7714
605.3	7714
607.4	7465
609.6	7541
611.7	7369
613.9	7234
616.0	7004
618.1	6774
620.3	6774
622.4	6409
624.5	6448
626.6	6217
628.7	5891
630.8	5718
632.8	5642
634.9	5392
637.0	5373
639.1	4989
641.1	4663
643.2	4624
645.2	4356
647.2	4202
649.3	4068
651.3	3722
653.3	3665
655.3	3492
657.3	3089
659.3	3204
661.3	2916
663.3	2705
665.3	2725
667.3	2437
669.3	2552
671.2	2341
673.2	2110
675.1	2226
677.1	1880
679.0	1861
680.9	1823
682.9	1823
684.8	1823
686.7	1631
688.6	1458
690.5	1458
692.4	1458
694.3	1420
696.2	1477
698.0	1055
699.9	1209
701.8	1228
703.6	1055
705.5	1113
707.3	901
709.1	921
711.0	1113
712.8	786
714.6	940
716.4	959
718.2	710
720.0	806
721.8	863
723.6	806
725.4	786
727.1	594
728.9	748
730.7	710
732.4	748
734.2	710
735.9	479
737.6	710
739.4	671
741.1	575
742.8	767
744.5	556
746.2	479
747.9	825
749.6	633
751.3	614
753.0	710
754.6	479
756.3	748
758.0	748
759.6	518
761.3	786
762.9	652
764.5	710
766.2	1151
767.8	671
769.4	844
771.0	786
772.6	786
774.2	844
775.8	748
777.4	882
779.0	901
780.5	921
782.1	1093
783.7	1055
785.2	1113
786.8	1266
788.3	1093
789.8	1324
791.4	1439
792.9	1189
794.4	1535
795.9	1458
797.4	1535
798.9	1823
800.4	1784
801.9	1899
803.4	1823
804.9	2034
806.4	2168
807.8	2091
809.3	2341
810.7	2686
812.2	2590
813.6	2897
815.1	3108
816.5	3185
817.9	3511
819.4	3569
820.8	3569
822.2	4145
823.6	4049
825.0	4125
826.4	4317
827.8	4356
829.1	4778
830.5	4893
831.9	4855
833.3	5162
834.6	5085
836.0	5603
837.3	5718
838.7	5853
840.0	5776
841.4	5814
842.7	5814
844.0	5776
845.3	5622
846.7	5737
848.0	5737
849.3	5546
850.6	5469
851.9	5239
853.2	5162
854.5	5104
855.7	4605
857.0	4433
858.3	4087
859.6	3550
860.8	3684
862.1	3319
863.3	3012
864.6	2974
865.8	2590
867.1	2341
868.3	2130
869.5	1861
870.8	1861
872.0	1535
873.2	1324
874.4	1458
875.6	1285
876.8	1285
878.0	1036
879.2	882
880.4	901
