# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:28:14 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	287
312.5	249
315.2	498
317.9	249
320.6	403
323.3	403
325.9	268
328.6	460
331.3	403
333.9	287
336.6	441
339.2	268
341.9	479
344.6	479
347.2	287
349.9	441
352.5	441
355.2	403
357.8	978
360.4	1592
363.1	1976
365.7	1765
368.3	806
371.0	844
373.6	748
376.2	863
378.8	1170
381.4	1132
384.0	1420
386.7	1477
389.3	1554
391.9	1823
394.5	2130
397.0	2859
399.6	5469
402.2	6544
404.8	6985
407.4	5488
410.0	3742
412.5	3761
415.1	4125
417.7	4317
420.2	4624
422.8	4586
425.3	5047
427.9	6045
430.4	10458
433.0	14316
435.5	15122
438.0	13759
440.6	7906
443.1	7503
445.6	8923
448.1	10017
450.6	10305
453.1	9902
455.7	8117
458.1	7695
460.6	9998
463.1	15141
465.6	18480
468.1	19171
470.6	15218
473.0	9806
475.5	6332
478.0	4030
480.4	2360
482.9	1976
485.3	2322
487.8	3435
490.2	5661
492.6	15007
495.1	28881
497.5	33698
499.9	33602
502.3	19670
504.7	5622
507.1	3051
509.5	3415
511.9	5776
514.3	6544
516.7	6179
519.1	4490
521.4	2015
523.8	1688
526.2	1688
528.5	1592
530.9	1631
533.2	1707
535.6	2053
537.9	2552
540.2	5392
542.5	12128
544.9	14757
547.2	15909
549.5	14258
551.8	7042
554.1	7465
556.4	9595
558.7	13702
560.9	21762
563.2	48341
565.5	65958
567.7	66303
570.0	66303
572.2	66303
574.5	38822
576.7	29726
579.0	36193
581.2	53676
583.4	66188
585.6	66303
587.8	66188
590.0	66188
592.2	66303
594.4	66303
596.6	66303
598.8	66303
601.0	66188
603.1	66342
605.3	66303
607.4	66303
609.6	66188
611.7	66226
613.9	65823
616.0	65075
618.1	62196
620.3	50548
622.4	39283
624.5	35598
626.6	32681
628.7	30033
630.8	28498
632.8	26770
634.9	25331
637.0	24679
639.1	23220
641.1	22050
643.2	21205
645.2	19747
647.2	18691
649.3	17751
651.3	16715
653.3	15851
655.3	15410
657.3	14911
659.3	14450
661.3	13529
663.3	13644
665.3	13682
667.3	14009
669.3	14469
671.2	14105
673.2	13529
675.1	12608
677.1	10765
679.0	9614
680.9	8501
682.9	7042
684.8	6352
686.7	5546
688.6	4931
690.5	4701
692.4	4279
694.3	4125
696.2	3991
698.0	3435
699.9	3396
701.8	3358
703.6	3224
705.5	3319
707.3	3051
709.1	3128
711.0	3051
712.8	2897
714.6	2897
716.4	2782
718.2	2609
720.0	2667
721.8	2360
723.6	2475
725.4	2437
727.1	2187
728.9	2322
730.7	2322
732.4	2322
734.2	2379
735.9	2149
737.6	2168
739.4	2168
741.1	2015
742.8	2110
744.5	2091
746.2	1938
747.9	2091
749.6	2091
751.3	2015
753.0	2110
754.6	1765
756.3	2034
758.0	1976
759.6	1938
761.3	2187
762.9	2456
764.5	2648
766.2	2897
767.8	2936
769.4	2552
771.0	2130
772.6	1707
774.2	1612
775.8	1381
777.4	1439
779.0	1400
780.5	1362
782.1	1400
783.7	1343
785.2	1304
786.8	1496
788.3	1247
789.8	1324
791.4	1477
792.9	1151
794.4	1381
795.9	1285
797.4	1266
798.9	1458
800.4	1400
801.9	1477
803.4	1439
804.9	1554
806.4	2034
807.8	2360
809.3	3204
810.7	6275
812.2	13068
813.6	23911
815.1	37901
816.5	50068
817.9	56516
819.4	57994
820.8	50010
822.2	33813
823.6	17597
825.0	9038
826.4	5277
827.8	3550
829.1	2801
830.5	2283
831.9	1919
833.3	1765
834.6	1362
836.0	1458
837.3	1420
838.7	1093
840.0	1247
841.4	959
842.7	882
844.0	1036
845.3	748
846.7	844
848.0	940
849.3	710
850.6	806
851.9	690
853.2	633
854.5	882
855.7	671
857.0	710
858.3	786
859.6	479
860.8	825
862.1	652
863.3	614
864.6	825
865.8	556
867.1	748
868.3	633
869.5	479
870.8	748
872.0	556
873.2	518
874.4	633
875.6	518
876.8	518
878.0	556
879.2	537
880.4	614
