# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:40:39 wavelength [nm] [Tab] light intensity Exposure time = 10 ms
wavelength	intensity
309.9	153
312.5	191
315.2	364
317.9	172
320.6	287
323.3	326
325.9	191
328.6	403
331.3	345
333.9	172
336.6	403
339.2	249
341.9	345
344.6	345
347.2	153
349.9	307
352.5	287
355.2	134
357.8	403
360.4	211
363.1	326
365.7	230
368.3	134
371.0	364
373.6	249
376.2	172
378.8	403
381.4	172
384.0	345
386.7	326
389.3	172
391.9	326
394.5	326
397.0	287
399.6	287
402.2	249
404.8	441
407.4	498
410.0	498
412.5	710
415.1	1055
417.7	1266
420.2	2091
422.8	2283
425.3	3415
427.9	4548
430.4	5776
433.0	7695
435.5	9230
438.0	11015
440.6	12454
443.1	13183
445.6	12780
448.1	11226
450.6	9000
453.1	8117
455.7	6582
458.1	5853
460.6	5469
463.1	4567
465.6	4317
468.1	3934
470.6	3818
473.0	3934
475.5	3972
478.0	4221
480.4	4912
482.9	5258
485.3	5929
487.8	6486
490.2	7234
492.6	7964
495.1	8578
497.5	9230
499.9	10171
502.3	10785
504.7	11303
507.1	11859
509.5	12166
511.9	12531
514.3	13299
516.7	13548
519.1	14604
521.4	15141
523.8	16004
526.2	16407
528.5	16676
530.9	17463
533.2	18000
535.6	18614
537.9	19133
540.2	19516
542.5	20553
544.9	20745
547.2	21474
549.5	22050
551.8	22606
554.1	23470
556.4	24429
558.7	25773
560.9	26732
563.2	27289
565.5	28594
567.7	29822
570.0	30954
572.2	31453
574.5	32432
576.7	33027
579.0	33180
581.2	33487
583.4	33756
585.6	33967
587.8	34101
590.0	33756
592.2	34120
594.4	33602
596.6	33046
598.8	31760
601.0	30532
603.1	29649
605.3	28689
607.4	27346
609.6	26847
611.7	25370
613.9	24544
616.0	23662
618.1	22606
620.3	22126
622.4	21071
624.5	20860
626.6	20284
628.7	19363
630.8	19075
632.8	18077
634.9	17386
637.0	16983
639.1	15601
641.1	14623
643.2	13951
645.2	12934
647.2	12454
649.3	11380
651.3	10401
653.3	9844
655.3	9403
657.3	8578
659.3	8424
661.3	7541
663.3	7254
665.3	6639
667.3	5872
669.3	5699
671.2	5277
673.2	4797
675.1	4644
677.1	4202
679.0	4183
680.9	3934
682.9	3511
684.8	3627
686.7	3243
688.6	2859
690.5	2801
692.4	2648
694.3	2533
696.2	2590
698.0	2206
699.9	2245
701.8	2130
703.6	1976
705.5	1938
707.3	1823
709.1	1688
711.0	1688
712.8	1516
714.6	1573
716.4	1420
718.2	1247
720.0	1362
721.8	1189
723.6	1247
725.4	1093
727.1	863
728.9	1055
730.7	1093
732.4	940
734.2	959
735.9	786
737.6	901
739.4	863
741.1	671
742.8	806
744.5	633
746.2	556
747.9	748
749.6	575
751.3	594
753.0	633
754.6	403
756.3	652
758.0	498
759.6	403
761.3	594
762.9	441
764.5	479
766.2	556
767.8	422
769.4	518
771.0	460
772.6	326
774.2	518
775.8	403
777.4	441
779.0	403
780.5	345
782.1	479
783.7	345
785.2	364
786.8	479
788.3	287
789.8	403
791.4	498
792.9	191
794.4	460
795.9	326
797.4	249
798.9	460
800.4	403
801.9	403
803.4	326
804.9	268
806.4	441
807.8	364
809.3	345
810.7	518
812.2	287
813.6	345
815.1	383
816.5	268
817.9	479
819.4	345
820.8	249
822.2	518
823.6	326
825.0	403
826.4	441
827.8	249
829.1	460
830.5	326
831.9	345
833.3	403
834.6	191
836.0	460
837.3	422
838.7	287
840.0	479
841.4	287
842.7	268
844.0	441
845.3	211
846.7	326
848.0	345
849.3	211
850.6	403
851.9	268
853.2	172
854.5	441
855.7	249
857.0	345
858.3	307
859.6	57
860.8	383
862.1	249
863.3	172
864.6	498
865.8	191
867.1	383
868.3	345
869.5	134
870.8	403
872.0	249
873.2	134
874.4	383
875.6	211
876.8	230
878.0	307
879.2	249
880.4	326
