# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:00:16 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	172
312.5	172
315.2	383
317.9	134
320.6	307
323.3	364
325.9	249
328.6	383
331.3	307
333.9	249
336.6	383
339.2	249
341.9	383
344.6	403
347.2	134
349.9	383
352.5	249
355.2	172
357.8	479
360.4	172
363.1	364
365.7	249
368.3	191
371.0	364
373.6	230
376.2	249
378.8	364
381.4	307
384.0	345
386.7	345
389.3	172
391.9	307
394.5	345
397.0	249
399.6	403
402.2	345
404.8	441
407.4	441
410.0	326
412.5	403
415.1	460
417.7	383
420.2	652
422.8	403
425.3	460
427.9	556
430.4	748
433.0	1132
435.5	1055
438.0	959
440.6	882
443.1	748
445.6	748
448.1	940
450.6	729
453.1	1017
455.7	825
458.1	825
460.6	997
463.1	1055
465.6	1362
468.1	1439
470.6	1209
473.0	1055
475.5	748
478.0	518
480.4	537
482.9	460
485.3	441
487.8	518
490.2	498
492.6	940
495.1	1324
497.5	1362
499.9	1535
502.3	863
504.7	594
507.1	556
509.5	403
511.9	671
514.3	671
516.7	441
519.1	671
521.4	403
523.8	383
526.2	479
528.5	345
530.9	460
533.2	364
535.6	441
537.9	614
540.2	729
542.5	1304
544.9	1324
547.2	1400
549.5	1439
551.8	710
554.1	710
556.4	863
558.7	844
560.9	1400
563.2	2897
565.5	5354
567.7	5891
570.0	5872
572.2	5123
574.5	2398
576.7	2053
579.0	3051
581.2	5968
583.4	15601
585.6	33199
587.8	53906
590.0	63520
592.2	65536
594.4	61851
596.6	50452
598.8	37114
601.0	28728
603.1	22990
605.3	19248
607.4	16235
609.6	13970
611.7	12051
613.9	10957
616.0	10094
618.1	8846
620.3	8002
622.4	6697
624.5	6198
626.6	5757
628.7	5239
630.8	4912
632.8	4797
634.9	4394
637.0	4433
639.1	4241
641.1	4010
643.2	3857
645.2	3703
647.2	3627
649.3	3550
651.3	3166
653.3	3204
655.3	3089
657.3	3012
659.3	3012
661.3	2782
663.3	2859
665.3	2974
667.3	2725
669.3	2993
671.2	2974
673.2	2782
675.1	2801
677.1	2322
679.0	2322
680.9	2034
682.9	1631
684.8	1592
686.7	1304
688.6	1093
690.5	1132
692.4	1017
694.3	1093
696.2	1093
698.0	844
699.9	940
701.8	863
703.6	825
705.5	997
707.3	748
709.1	959
711.0	882
712.8	806
714.6	882
716.4	844
718.2	767
720.0	882
721.8	767
723.6	844
725.4	786
727.1	556
728.9	825
730.7	748
732.4	710
734.2	786
735.9	556
737.6	748
739.4	748
741.1	614
742.8	786
744.5	863
746.2	556
747.9	748
749.6	652
751.3	710
753.0	652
754.6	479
756.3	710
758.0	633
759.6	556
761.3	748
762.9	671
764.5	767
766.2	901
767.8	825
769.4	959
771.0	710
772.6	575
774.2	671
775.8	575
777.4	633
779.0	498
780.5	518
782.1	633
783.7	479
785.2	498
786.8	594
788.3	441
789.8	537
791.4	652
792.9	441
794.4	633
795.9	556
797.4	518
798.9	594
800.4	614
801.9	594
803.4	556
804.9	364
806.4	690
807.8	594
809.3	690
810.7	1209
812.2	1439
813.6	2552
815.1	4010
816.5	6582
817.9	8674
819.4	8866
820.8	8731
822.2	8463
823.6	7503
825.0	4279
826.4	1592
827.8	863
829.1	863
830.5	710
831.9	556
833.3	671
834.6	403
836.0	633
837.3	594
838.7	518
840.0	614
841.4	441
842.7	403
844.0	518
845.3	287
846.7	460
848.0	556
849.3	326
850.6	460
851.9	345
853.2	287
854.5	518
855.7	345
857.0	518
858.3	498
859.6	153
860.8	479
862.1	268
863.3	287
864.6	556
865.8	268
867.1	403
868.3	460
869.5	249
870.8	498
872.0	268
873.2	268
874.4	403
875.6	287
876.8	268
878.0	383
879.2	326
880.4	479
