# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:15:51 wavelength [nm] [Tab] light intensity Exposure time = 100 ms
wavelength	intensity
309.9	191
312.5	134
315.2	364
317.9	153
320.6	287
323.3	287
325.9	172
328.6	441
331.3	307
333.9	172
336.6	345
339.2	191
341.9	326
344.6	326
347.2	153
349.9	307
352.5	249
355.2	211
357.8	498
360.4	287
363.1	518
365.7	441
368.3	403
371.0	556
373.6	403
376.2	403
378.8	575
381.4	518
384.0	614
386.7	671
389.3	671
391.9	863
394.5	940
397.0	940
399.6	1151
402.2	1170
404.8	1209
407.4	1113
410.0	940
412.5	1017
415.1	1055
417.7	997
420.2	1343
422.8	1324
425.3	1669
427.9	2015
430.4	2341
433.0	2936
435.5	3281
438.0	3857
440.6	4624
443.1	4951
445.6	5622
448.1	5622
450.6	5123
453.1	4855
455.7	4164
458.1	3550
460.6	3166
463.1	2552
465.6	2590
468.1	2322
470.6	2091
473.0	2091
475.5	1823
478.0	1631
480.4	1669
482.9	1650
485.3	1554
487.8	1573
490.2	1573
492.6	1746
495.1	1823
497.5	1899
499.9	2206
502.3	2322
504.7	2705
507.1	2897
509.5	2782
511.9	2859
514.3	2801
516.7	2705
519.1	3089
521.4	2897
523.8	3012
526.2	3012
528.5	3089
530.9	3262
533.2	3319
535.6	3166
537.9	3377
540.2	3243
542.5	3511
544.9	3627
547.2	3550
549.5	3703
551.8	3358
554.1	3319
556.4	3319
558.7	3166
560.9	3243
563.2	3089
565.5	3089
567.7	3396
570.0	3339
572.2	3166
574.5	3128
576.7	2897
579.0	2916
581.2	2897
583.4	3089
585.6	3473
587.8	3818
590.0	3934
592.2	4125
594.4	3396
596.6	3108
598.8	2705
601.0	2513
603.1	2667
605.3	2437
607.4	2360
609.6	2475
611.7	2130
613.9	2283
616.0	2302
618.1	2168
620.3	2226
622.4	2034
624.5	1938
626.6	1976
628.7	1669
630.8	1669
632.8	1554
634.9	1420
637.0	1573
639.1	1420
641.1	1209
643.2	1381
645.2	1209
647.2	1151
649.3	1209
651.3	997
653.3	1170
655.3	1093
657.3	978
659.3	1093
661.3	901
663.3	940
665.3	940
667.3	825
669.3	1036
671.2	863
673.2	710
675.1	882
677.1	633
679.0	748
680.9	748
682.9	614
684.8	786
686.7	633
688.6	537
690.5	594
692.4	498
694.3	633
696.2	633
698.0	383
699.9	479
701.8	479
703.6	441
705.5	518
707.3	364
709.1	479
711.0	556
712.8	364
714.6	575
716.4	518
718.2	422
720.0	556
721.8	479
723.6	479
725.4	441
727.1	191
728.9	403
730.7	441
732.4	403
734.2	441
735.9	345
737.6	479
739.4	441
741.1	326
742.8	441
744.5	345
746.2	249
747.9	441
749.6	364
751.3	345
753.0	441
754.6	172
756.3	441
758.0	383
759.6	287
761.3	460
762.9	345
764.5	326
766.2	556
767.8	326
769.4	479
771.0	287
772.6	249
774.2	403
775.8	249
777.4	403
779.0	383
780.5	287
782.1	383
783.7	345
785.2	287
786.8	441
788.3	249
789.8	364
791.4	498
792.9	268
794.4	403
795.9	326
797.4	326
798.9	518
800.4	364
801.9	441
803.4	345
804.9	211
806.4	441
807.8	441
809.3	364
810.7	537
812.2	268
813.6	403
815.1	518
816.5	441
817.9	556
819.4	403
820.8	268
822.2	633
823.6	422
825.0	422
826.4	345
827.8	249
829.1	498
830.5	383
831.9	326
833.3	364
834.6	230
836.0	441
837.3	441
838.7	345
840.0	441
841.4	287
842.7	249
844.0	383
845.3	287
846.7	326
848.0	403
849.3	326
850.6	364
851.9	249
853.2	230
854.5	403
855.7	211
857.0	364
858.3	383
859.6	57
860.8	479
862.1	249
863.3	211
864.6	479
865.8	268
867.1	364
868.3	403
869.5	211
870.8	383
872.0	307
873.2	249
874.4	479
875.6	287
876.8	326
878.0	326
879.2	287
880.4	364
