# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:25:47 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	326
312.5	172
315.2	441
317.9	134
320.6	326
323.3	364
325.9	191
328.6	441
331.3	345
333.9	211
336.6	364
339.2	249
341.9	383
344.6	441
347.2	172
349.9	345
352.5	287
355.2	268
357.8	403
360.4	172
363.1	326
365.7	249
368.3	172
371.0	364
373.6	211
376.2	172
378.8	383
381.4	268
384.0	383
386.7	249
389.3	172
391.9	326
394.5	268
397.0	249
399.6	364
402.2	268
404.8	345
407.4	383
410.0	326
412.5	460
415.1	633
417.7	748
420.2	1209
422.8	1324
425.3	1707
427.9	2130
430.4	2725
433.0	3607
435.5	4241
438.0	5239
440.6	6582
443.1	7426
445.6	8770
448.1	9537
450.6	9422
453.1	9863
455.7	8866
458.1	7676
460.6	6889
463.1	5776
465.6	5277
468.1	4490
470.6	3953
473.0	3550
475.5	3012
478.0	2782
480.4	2667
482.9	2475
485.3	2398
487.8	2552
490.2	2590
492.6	2859
495.1	2955
497.5	3166
499.9	3818
502.3	4030
504.7	4548
507.1	4893
509.5	5047
511.9	5430
514.3	6025
516.7	6160
519.1	6716
521.4	6889
523.8	7273
526.2	7426
528.5	7541
530.9	7848
533.2	7848
535.6	7772
537.9	8002
540.2	7887
542.5	8232
544.9	8194
547.2	8232
549.5	8251
551.8	8194
554.1	8060
556.4	8021
558.7	7772
560.9	7964
563.2	7733
565.5	7503
567.7	7618
570.0	7522
572.2	7445
574.5	7695
576.7	7350
579.0	7350
581.2	7158
583.4	7234
585.6	7196
587.8	6889
590.0	6601
592.2	6697
594.4	6563
596.6	6620
598.8	6352
601.0	6083
603.1	6121
605.3	6025
607.4	5853
609.6	5891
611.7	5507
613.9	5354
616.0	5085
618.1	4644
620.3	4701
622.4	4433
624.5	4356
626.6	4356
628.7	3876
630.8	3934
632.8	3742
634.9	3396
637.0	3569
639.1	3300
641.1	3108
643.2	3204
645.2	2936
647.2	2936
649.3	2782
651.3	2398
653.3	2437
655.3	2283
657.3	2206
659.3	2283
661.3	1976
663.3	2015
665.3	1861
667.3	1765
669.3	1823
671.2	1650
673.2	1420
675.1	1592
677.1	1362
679.0	1324
680.9	1362
682.9	1170
684.8	1400
686.7	1170
688.6	1132
690.5	1170
692.4	1017
694.3	1170
696.2	1055
698.0	901
699.9	940
701.8	863
703.6	825
705.5	882
707.3	652
709.1	825
711.0	863
712.8	633
714.6	786
716.4	748
718.2	633
720.0	748
721.8	633
723.6	652
725.4	614
727.1	383
728.9	671
730.7	652
732.4	556
734.2	633
735.9	441
737.6	518
739.4	594
741.1	479
742.8	594
744.5	498
746.2	364
747.9	633
749.6	479
751.3	479
753.0	537
754.6	287
756.3	575
758.0	479
759.6	326
761.3	594
762.9	383
764.5	441
766.2	537
767.8	403
769.4	479
771.0	364
772.6	307
774.2	479
775.8	345
777.4	479
779.0	403
780.5	364
782.1	479
783.7	326
785.2	326
786.8	479
788.3	287
789.8	364
791.4	498
792.9	307
794.4	537
795.9	441
797.4	307
798.9	518
800.4	383
801.9	441
803.4	287
804.9	230
806.4	403
807.8	403
809.3	326
810.7	537
812.2	307
813.6	403
815.1	441
816.5	326
817.9	518
819.4	364
820.8	249
822.2	556
823.6	287
825.0	479
826.4	479
827.8	268
829.1	441
830.5	383
831.9	287
833.3	479
834.6	287
836.0	441
837.3	441
838.7	364
840.0	556
841.4	307
842.7	326
844.0	441
845.3	230
846.7	345
848.0	383
849.3	287
850.6	422
851.9	307
853.2	249
854.5	479
855.7	287
857.0	364
858.3	441
859.6	134
860.8	441
862.1	345
863.3	191
864.6	479
865.8	268
867.1	479
868.3	364
869.5	230
870.8	498
872.0	268
873.2	326
874.4	403
875.6	211
876.8	364
878.0	345
879.2	326
880.4	364
