# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:44:33 wavelength [nm] [Tab] light intensity Exposure time = 5 ms
wavelength	intensity
309.9	287
312.5	172
315.2	403
317.9	153
320.6	364
323.3	287
325.9	191
328.6	403
331.3	287
333.9	172
336.6	383
339.2	268
341.9	345
344.6	403
347.2	191
349.9	364
352.5	191
355.2	172
357.8	441
360.4	134
363.1	403
365.7	249
368.3	230
371.0	403
373.6	211
376.2	211
378.8	403
381.4	249
384.0	326
386.7	326
389.3	211
391.9	364
394.5	326
397.0	230
399.6	345
402.2	249
404.8	345
407.4	326
410.0	287
412.5	326
415.1	690
417.7	307
420.2	498
422.8	326
425.3	441
427.9	518
430.4	556
433.0	806
435.5	786
438.0	786
440.6	1113
443.1	1170
445.6	1592
448.1	2015
450.6	2475
453.1	3780
455.7	5200
458.1	7311
460.6	10458
463.1	14680
465.6	20898
468.1	29054
470.6	39014
473.0	51757
475.5	64346
478.0	65977
480.4	66054
482.9	66188
485.3	66188
487.8	66188
490.2	66342
492.6	66150
495.1	66303
497.5	66150
499.9	66188
502.3	66188
504.7	66188
507.1	66034
509.5	66034
511.9	65900
514.3	62350
516.7	54213
519.1	47420
521.4	40012
523.8	34255
526.2	28421
528.5	23892
530.9	19689
533.2	16292
535.6	13491
537.9	10919
540.2	8942
542.5	7407
544.9	6121
547.2	4797
549.5	4164
551.8	3166
554.1	2513
556.4	2187
558.7	1669
560.9	1477
563.2	1324
565.5	844
567.7	978
570.0	863
572.2	633
574.5	748
576.7	556
579.0	556
581.2	556
583.4	518
585.6	556
587.8	422
590.0	326
592.2	498
594.4	364
596.6	422
598.8	441
601.0	230
603.1	441
605.3	326
607.4	326
609.6	498
611.7	191
613.9	441
616.0	479
618.1	307
620.3	403
622.4	326
624.5	326
626.6	479
628.7	307
630.8	383
632.8	364
634.9	211
637.0	441
639.1	326
641.1	230
643.2	403
645.2	287
647.2	364
649.3	441
651.3	172
653.3	403
655.3	326
657.3	326
659.3	326
661.3	249
663.3	345
665.3	403
667.3	249
669.3	441
671.2	287
673.2	249
675.1	403
677.1	249
679.0	364
680.9	403
682.9	287
684.8	441
686.7	403
688.6	287
690.5	364
692.4	249
694.3	441
696.2	403
698.0	191
699.9	326
701.8	287
703.6	268
705.5	403
707.3	249
709.1	326
711.0	326
712.8	249
714.6	441
716.4	403
718.2	287
720.0	403
721.8	249
723.6	383
725.4	249
727.1	134
728.9	403
730.7	364
732.4	345
734.2	364
735.9	230
737.6	345
739.4	326
741.1	268
742.8	403
744.5	249
746.2	211
747.9	441
749.6	249
751.3	326
753.0	326
754.6	172
756.3	403
758.0	383
759.6	211
761.3	441
762.9	211
764.5	249
766.2	403
767.8	287
769.4	326
771.0	287
772.6	134
774.2	287
775.8	249
777.4	364
779.0	287
780.5	307
782.1	403
783.7	287
785.2	249
786.8	364
788.3	191
789.8	287
791.4	479
792.9	134
794.4	403
795.9	287
797.4	211
798.9	441
800.4	364
801.9	326
803.4	287
804.9	153
806.4	441
807.8	326
809.3	287
810.7	403
812.2	172
813.6	326
815.1	364
816.5	249
817.9	364
819.4	249
820.8	211
822.2	479
823.6	211
825.0	287
826.4	326
827.8	211
829.1	403
830.5	326
831.9	249
833.3	383
834.6	153
836.0	345
837.3	403
838.7	249
840.0	403
841.4	249
842.7	211
844.0	364
845.3	172
846.7	249
848.0	345
849.3	211
850.6	403
851.9	211
853.2	172
854.5	403
855.7	191
857.0	326
858.3	326
859.6	19
860.8	422
862.1	211
863.3	172
864.6	403
865.8	134
867.1	364
868.3	364
869.5	172
870.8	403
872.0	172
873.2	172
874.4	364
875.6	172
876.8	249
878.0	268
879.2	211
880.4	403
