# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:03:23 wavelength [nm] [Tab] light intensity Exposure time = 100 ms
wavelength	intensity
309.9	211
312.5	172
315.2	441
317.9	191
320.6	345
323.3	326
325.9	230
328.6	441
331.3	345
333.9	191
336.6	383
339.2	287
341.9	403
344.6	441
347.2	211
349.9	345
352.5	287
355.2	172
357.8	441
360.4	211
363.1	422
365.7	268
368.3	153
371.0	383
373.6	249
376.2	211
378.8	383
381.4	268
384.0	403
386.7	268
389.3	249
391.9	364
394.5	287
397.0	249
399.6	307
402.2	287
404.8	441
407.4	441
410.0	307
412.5	594
415.1	498
417.7	614
420.2	940
422.8	1093
425.3	1458
427.9	1938
430.4	2533
433.0	3569
435.5	4548
438.0	5949
440.6	7868
443.1	10151
445.6	12915
448.1	15678
450.6	17847
453.1	19766
455.7	19632
458.1	18403
460.6	16906
463.1	15294
465.6	14297
468.1	12992
470.6	12013
473.0	11303
475.5	10612
478.0	9768
480.4	9729
482.9	9480
485.3	9537
487.8	9844
490.2	9863
492.6	10151
495.1	10478
497.5	10631
499.9	11188
502.3	11322
504.7	11552
507.1	11763
509.5	11994
511.9	12339
514.3	12704
516.7	12473
519.1	13395
521.4	13529
523.8	14066
526.2	14450
528.5	14987
530.9	15141
533.2	15697
535.6	15717
537.9	16177
540.2	16715
542.5	16983
544.9	17137
547.2	17233
549.5	17636
551.8	17521
554.1	17521
556.4	17693
558.7	17521
560.9	17789
563.2	18000
565.5	17674
567.7	18000
570.0	18058
572.2	17693
574.5	17981
576.7	17847
579.0	17521
581.2	17674
583.4	17405
585.6	17290
587.8	17213
590.0	16849
592.2	16906
594.4	16638
596.6	16599
598.8	16523
601.0	16158
603.1	16388
605.3	16158
607.4	15985
609.6	16062
611.7	15218
613.9	14776
616.0	14565
618.1	14028
620.3	13913
622.4	13241
624.5	13088
626.6	12876
628.7	12186
630.8	11994
632.8	11418
634.9	10957
637.0	11015
639.1	10401
641.1	9863
643.2	9768
645.2	9269
647.2	8942
649.3	8578
651.3	8021
653.3	7944
655.3	7580
657.3	7100
659.3	6947
661.3	6390
663.3	6313
665.3	6025
667.3	5469
669.3	5430
671.2	5008
673.2	4701
675.1	4644
677.1	4317
679.0	4087
680.9	4049
682.9	3703
684.8	3665
686.7	3396
688.6	3108
690.5	3051
692.4	2955
694.3	2782
696.2	2686
698.0	2322
699.9	2418
701.8	2226
703.6	2091
705.5	2091
707.3	1861
709.1	1861
711.0	1880
712.8	1631
714.6	1727
716.4	1573
718.2	1400
720.0	1516
721.8	1324
723.6	1362
725.4	1266
727.1	959
728.9	1113
730.7	1247
732.4	1055
734.2	1113
735.9	863
737.6	921
739.4	882
741.1	844
742.8	863
744.5	767
746.2	594
747.9	921
749.6	671
751.3	710
753.0	710
754.6	479
756.3	767
758.0	633
759.6	498
761.3	690
762.9	556
764.5	537
766.2	710
767.8	498
769.4	575
771.0	498
772.6	403
774.2	556
775.8	479
777.4	537
779.0	498
780.5	403
782.1	498
783.7	422
785.2	479
786.8	556
788.3	383
789.8	441
791.4	594
792.9	326
794.4	498
795.9	441
797.4	422
798.9	556
800.4	441
801.9	556
803.4	403
804.9	268
806.4	537
807.8	422
809.3	441
810.7	614
812.2	326
813.6	479
815.1	498
816.5	441
817.9	479
819.4	460
820.8	326
822.2	594
823.6	479
825.0	479
826.4	556
827.8	345
829.1	614
830.5	498
831.9	403
833.3	518
834.6	287
836.0	518
837.3	498
838.7	403
840.0	498
841.4	403
842.7	422
844.0	479
845.3	287
846.7	403
848.0	479
849.3	383
850.6	479
851.9	307
853.2	326
854.5	556
855.7	307
857.0	441
858.3	441
859.6	172
860.8	594
862.1	307
863.3	326
864.6	594
865.8	345
867.1	422
868.3	479
869.5	249
870.8	498
872.0	287
873.2	268
874.4	441
875.6	345
876.8	422
878.0	441
879.2	345
880.4	479
