# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 20:45:37 wavelength [nm] [Tab] light intensity Exposure time = 50 ms
wavelength	intensity
309.9	287
312.5	287
315.2	537
317.9	287
320.6	383
323.3	345
325.9	268
328.6	518
331.3	383
333.9	230
336.6	498
339.2	268
341.9	460
344.6	403
347.2	191
349.9	383
352.5	345
355.2	249
357.8	537
360.4	268
363.1	498
365.7	364
368.3	307
371.0	498
373.6	383
376.2	383
378.8	537
381.4	403
384.0	556
386.7	537
389.3	460
391.9	690
394.5	594
397.0	633
399.6	748
402.2	767
404.8	863
407.4	863
410.0	806
412.5	882
415.1	921
417.7	844
420.2	1113
422.8	921
425.3	997
427.9	1055
430.4	1113
433.0	1362
435.5	1362
438.0	1285
440.6	1362
443.1	1304
445.6	1573
448.1	1765
450.6	1516
453.1	1592
455.7	1228
458.1	1170
460.6	1727
463.1	2667
465.6	3204
468.1	3224
470.6	2533
473.0	1592
475.5	1170
478.0	863
480.4	786
482.9	729
485.3	690
487.8	978
490.2	1343
492.6	3204
495.1	6371
497.5	6524
499.9	6217
502.3	3780
504.7	1151
507.1	959
509.5	901
511.9	1631
514.3	1707
516.7	1381
519.1	1381
521.4	748
523.8	633
526.2	729
528.5	575
530.9	729
533.2	614
535.6	652
537.9	825
540.2	767
542.5	1055
544.9	1247
547.2	1535
549.5	2302
551.8	2648
554.1	3492
556.4	4567
558.7	6121
560.9	8731
563.2	14258
565.5	25830
567.7	28133
570.0	27538
572.2	24276
574.5	14047
576.7	15122
579.0	20841
581.2	31683
583.4	47535
585.6	55441
587.8	64211
590.0	65843
592.2	65267
594.4	62619
596.6	54981
598.8	40607
601.0	31108
603.1	25389
605.3	21013
607.4	17712
609.6	16331
611.7	16427
613.9	16177
616.0	14949
618.1	13126
620.3	10842
622.4	7561
624.5	7100
626.6	6544
628.7	5987
630.8	5661
632.8	5296
634.9	4893
637.0	4970
639.1	4509
641.1	4317
643.2	4221
645.2	4087
647.2	3818
649.3	3818
651.3	3569
653.3	3377
655.3	3300
657.3	3166
659.3	3166
661.3	2801
663.3	2878
665.3	2974
667.3	2897
669.3	3070
671.2	2993
673.2	2667
675.1	2744
677.1	2437
679.0	2226
680.9	2110
682.9	1765
684.8	1842
686.7	1650
688.6	1439
690.5	1381
692.4	1381
694.3	1381
696.2	1381
698.0	1113
699.9	1151
701.8	1151
703.6	1074
705.5	1228
707.3	1074
709.1	1132
711.0	1113
712.8	1055
714.6	1093
716.4	1132
718.2	921
720.0	1074
721.8	997
723.6	1017
725.4	1074
727.1	748
728.9	921
730.7	959
732.4	882
734.2	978
735.9	844
737.6	863
739.4	901
741.1	710
742.8	921
744.5	863
746.2	767
747.9	921
749.6	806
751.3	786
753.0	863
754.6	614
756.3	863
758.0	882
759.6	825
761.3	1132
762.9	1189
764.5	1400
766.2	1899
767.8	1612
769.4	1612
771.0	1304
772.6	1036
774.2	978
775.8	748
777.4	825
779.0	710
780.5	690
782.1	786
783.7	671
785.2	729
786.8	844
788.3	614
789.8	671
791.4	863
792.9	614
794.4	863
795.9	690
797.4	690
798.9	978
800.4	863
801.9	978
803.4	921
804.9	863
806.4	1228
807.8	1324
809.3	1842
810.7	2859
812.2	4548
813.6	9134
815.1	15141
816.5	18384
817.9	19555
819.4	20092
820.8	19478
822.2	16158
823.6	10151
825.0	4912
826.4	2110
827.8	1304
829.1	1228
830.5	959
831.9	748
833.3	806
834.6	575
836.0	690
837.3	710
838.7	537
840.0	652
841.4	460
842.7	479
844.0	594
845.3	403
846.7	537
848.0	556
849.3	441
850.6	575
851.9	383
853.2	364
854.5	556
855.7	403
857.0	479
858.3	518
859.6	268
860.8	594
862.1	383
863.3	364
864.6	556
865.8	345
867.1	518
868.3	498
869.5	307
870.8	479
872.0	307
873.2	268
874.4	556
875.6	364
876.8	383
878.0	422
879.2	364
880.4	479
