# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:34:22 wavelength [nm] [Tab] light intensity Exposure time = 4 ms
wavelength	intensity
309.9	249
312.5	134
315.2	403
317.9	153
320.6	307
323.3	249
325.9	153
328.6	345
331.3	326
333.9	153
336.6	364
339.2	172
341.9	345
344.6	326
347.2	172
349.9	326
352.5	211
355.2	172
357.8	403
360.4	95
363.1	326
365.7	211
368.3	134
371.0	326
373.6	211
376.2	134
378.8	364
381.4	211
384.0	364
386.7	326
389.3	249
391.9	383
394.5	383
397.0	403
399.6	441
402.2	364
404.8	556
407.4	556
410.0	403
412.5	479
415.1	556
417.7	479
420.2	671
422.8	594
425.3	652
427.9	652
430.4	633
433.0	882
435.5	786
438.0	710
440.6	978
443.1	786
445.6	997
448.1	1132
450.6	978
453.1	1189
455.7	844
458.1	863
460.6	1285
463.1	1516
465.6	1938
468.1	2168
470.6	1362
473.0	1036
475.5	844
478.0	652
480.4	710
482.9	575
485.3	652
487.8	882
490.2	1362
492.6	2437
495.1	3070
497.5	3799
499.9	3492
502.3	1554
504.7	844
507.1	786
509.5	748
511.9	1036
514.3	1209
516.7	940
519.1	786
521.4	594
523.8	556
526.2	633
528.5	556
530.9	710
533.2	633
535.6	652
537.9	863
540.2	767
542.5	1036
544.9	1285
547.2	1516
549.5	2245
551.8	2609
554.1	3435
556.4	4433
558.7	5661
560.9	9307
563.2	13222
565.5	16331
567.7	19747
570.0	17712
572.2	12550
574.5	12128
576.7	14642
579.0	20207
581.2	25389
583.4	30877
585.6	35637
587.8	37402
590.0	37287
592.2	40703
594.4	38131
596.6	32029
598.8	25619
601.0	20246
603.1	16676
605.3	14335
607.4	12186
609.6	11303
611.7	10266
613.9	9921
616.0	9230
618.1	7541
620.3	6236
622.4	5239
624.5	4931
626.6	4605
628.7	4202
630.8	4049
632.8	3780
634.9	3358
637.0	3435
639.1	3089
641.1	2936
643.2	2936
645.2	2590
647.2	2552
649.3	2456
651.3	2226
653.3	2245
655.3	2168
657.3	2072
659.3	2130
661.3	1976
663.3	1938
665.3	2015
667.3	1861
669.3	2034
671.2	1823
673.2	1650
675.1	1727
677.1	1439
679.0	1477
680.9	1381
682.9	1170
684.8	1247
686.7	1132
688.6	978
690.5	1074
692.4	882
694.3	1017
696.2	1036
698.0	786
699.9	825
701.8	863
703.6	710
705.5	825
707.3	671
709.1	806
711.0	863
712.8	671
714.6	786
716.4	786
718.2	633
720.0	863
721.8	710
723.6	748
725.4	690
727.1	479
728.9	710
730.7	748
732.4	671
734.2	710
735.9	556
737.6	633
739.4	633
741.1	575
742.8	710
744.5	537
746.2	479
747.9	786
749.6	633
751.3	594
753.0	633
754.6	364
756.3	594
758.0	575
759.6	556
761.3	863
762.9	786
764.5	1017
766.2	1170
767.8	1093
769.4	1113
771.0	901
772.6	671
774.2	729
775.8	556
777.4	614
779.0	633
780.5	479
782.1	594
783.7	575
785.2	518
786.8	652
788.3	441
789.8	633
791.4	710
792.9	422
794.4	652
795.9	594
797.4	633
798.9	844
800.4	786
801.9	786
803.4	786
804.9	748
806.4	1093
807.8	1170
809.3	1400
810.7	2168
812.2	3243
813.6	5315
815.1	7119
816.5	8328
817.9	9883
819.4	10247
820.8	8923
822.2	6620
823.6	4202
825.0	2821
826.4	1823
827.8	1170
829.1	1093
830.5	940
831.9	786
833.3	882
834.6	556
836.0	671
837.3	729
838.7	498
840.0	671
841.4	422
842.7	403
844.0	556
845.3	364
846.7	403
848.0	479
849.3	345
850.6	441
851.9	326
853.2	268
854.5	537
855.7	287
857.0	441
858.3	441
859.6	134
860.8	479
862.1	345
863.3	268
864.6	537
865.8	287
867.1	422
868.3	422
869.5	249
870.8	441
872.0	287
873.2	326
874.4	498
875.6	268
876.8	326
878.0	364
879.2	403
880.4	441
