# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	30.09.2025 19:37:25 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	403
312.5	307
315.2	556
317.9	345
320.6	498
323.3	422
325.9	326
328.6	575
331.3	441
333.9	345
336.6	556
339.2	422
341.9	518
344.6	498
347.2	211
349.9	345
352.5	326
355.2	307
357.8	556
360.4	211
363.1	383
365.7	249
368.3	172
371.0	383
373.6	268
376.2	249
378.8	403
381.4	268
384.0	345
386.7	345
389.3	191
391.9	403
394.5	479
397.0	575
399.6	1036
402.2	1055
404.8	1381
407.4	1516
410.0	1535
412.5	1727
415.1	1976
417.7	2072
420.2	2456
422.8	2418
425.3	2648
427.9	3166
430.4	4356
433.0	5104
435.5	5354
438.0	5104
440.6	4644
443.1	4912
445.6	5872
448.1	6467
450.6	6313
453.1	6102
455.7	5699
458.1	6313
460.6	9038
463.1	10996
465.6	12013
468.1	11399
470.6	8328
473.0	5603
475.5	3914
478.0	2552
480.4	2015
482.9	2110
485.3	2801
487.8	4164
490.2	9422
492.6	17367
495.1	19440
497.5	19478
499.9	15601
502.3	7561
504.7	3627
507.1	3281
509.5	4279
511.9	4471
514.3	4701
516.7	3646
519.1	2494
521.4	1727
523.8	1592
526.2	1669
528.5	1592
530.9	1669
533.2	1727
535.6	1938
537.9	3089
540.2	4471
542.5	5200
544.9	6102
547.2	6659
549.5	6774
551.8	7561
554.1	9537
556.4	12780
558.7	19017
560.9	40856
563.2	59433
565.5	63425
567.7	64960
570.0	61601
572.2	43581
574.5	36193
576.7	39801
579.0	53254
581.2	61275
583.4	63271
585.6	65670
587.8	66150
590.0	66150
592.2	66188
594.4	66169
596.6	66188
598.8	66188
601.0	65670
603.1	65286
605.3	60795
607.4	55595
609.6	54386
611.7	50068
613.9	45577
616.0	41470
618.1	35483
620.3	28843
622.4	24736
624.5	22683
626.6	20917
628.7	18902
630.8	17751
632.8	16523
634.9	15525
637.0	14911
639.1	13644
641.1	12761
643.2	12454
645.2	11456
647.2	10785
649.3	10401
651.3	9768
653.3	9710
655.3	9269
657.3	9153
659.3	8789
661.3	8405
663.3	8616
665.3	8616
667.3	8424
669.3	8635
671.2	8290
673.2	7887
675.1	7388
677.1	6639
679.0	6064
680.9	5430
682.9	4394
684.8	4145
686.7	3703
688.6	3243
690.5	3128
692.4	2859
694.3	2897
696.2	2897
698.0	2475
699.9	2590
701.8	2494
703.6	2360
705.5	2590
707.3	2245
709.1	2245
711.0	2341
712.8	2072
714.6	2206
716.4	2130
718.2	2034
720.0	2187
721.8	1976
723.6	2072
725.4	1957
727.1	1631
728.9	1842
730.7	1880
732.4	1823
734.2	1842
735.9	1669
737.6	1727
739.4	1727
741.1	1592
742.8	1727
744.5	1727
746.2	1631
747.9	1861
749.6	1688
751.3	1707
753.0	1765
754.6	1477
756.3	1631
758.0	1573
759.6	1554
761.3	1976
762.9	2034
764.5	2130
766.2	2475
767.8	2245
769.4	2264
771.0	1823
772.6	1707
774.2	1650
775.8	1362
777.4	1420
779.0	1400
780.5	1266
782.1	1343
783.7	1324
785.2	1247
786.8	1420
788.3	1266
789.8	1400
791.4	1535
792.9	1324
794.4	1496
795.9	1535
797.4	1516
798.9	1707
800.4	1688
801.9	1861
803.4	1995
804.9	2130
806.4	2552
807.8	2744
809.3	3435
810.7	5181
812.2	9038
813.6	16906
815.1	24276
816.5	27500
817.9	29572
819.4	30263
820.8	29803
822.2	26751
823.6	18768
825.0	12608
826.4	7753
827.8	4759
829.1	3588
830.5	2936
831.9	2437
833.3	2206
834.6	1746
836.0	1861
837.3	1765
838.7	1516
840.0	1439
841.4	1400
842.7	1170
844.0	1285
845.3	1055
846.7	1132
848.0	1113
849.3	997
850.6	1093
851.9	940
853.2	863
854.5	1093
855.7	863
857.0	1055
858.3	940
859.6	671
860.8	1017
862.1	786
863.3	806
864.6	940
865.8	748
867.1	863
868.3	844
869.5	575
870.8	844
872.0	652
873.2	594
874.4	786
875.6	594
876.8	652
878.0	633
879.2	652
880.4	786
