# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:28:47 wavelength [nm] [Tab] light intensity Exposure time = 10 ms
wavelength	intensity
309.9	249
312.5	191
315.2	422
317.9	115
320.6	326
323.3	326
325.9	211
328.6	383
331.3	287
333.9	307
336.6	383
339.2	230
341.9	383
344.6	403
347.2	211
349.9	383
352.5	268
355.2	230
357.8	422
360.4	95
363.1	422
365.7	268
368.3	249
371.0	422
373.6	268
376.2	287
378.8	460
381.4	326
384.0	422
386.7	383
389.3	268
391.9	383
394.5	422
397.0	345
399.6	479
402.2	422
404.8	537
407.4	614
410.0	614
412.5	921
415.1	1247
417.7	1612
420.2	2476
422.8	3033
425.3	4319
427.9	6066
430.4	8215
433.0	11229
435.5	15165
438.0	20578
440.6	26586
443.1	31174
445.6	33190
448.1	29946
450.6	24494
453.1	19503
455.7	16124
458.1	13974
460.6	12439
463.1	10289
465.6	8830
468.1	7524
470.6	6622
473.0	6507
475.5	6296
478.0	6257
480.4	6757
482.9	7045
485.3	7736
487.8	8753
490.2	9809
492.6	11210
495.1	12362
497.5	14051
499.9	15587
502.3	17065
504.7	18754
507.1	20348
509.5	21518
511.9	22881
514.3	24724
516.7	25607
519.1	26893
521.4	28256
523.8	29754
526.2	30426
528.5	31635
530.9	32729
533.2	33267
535.6	32979
537.9	34246
540.2	34937
542.5	35781
544.9	36722
547.2	37432
549.5	38968
551.8	39928
554.1	42078
556.4	43325
558.7	44842
560.9	46397
563.2	46992
565.5	48374
567.7	50006
570.0	50985
572.2	51599
574.5	52520
576.7	52981
579.0	53615
581.2	54594
583.4	55285
585.6	55899
587.8	57300
590.0	57454
592.2	58203
594.4	57607
596.6	57915
598.8	57588
601.0	56206
603.1	55304
605.3	54536
607.4	52789
609.6	51292
611.7	50102
613.9	48240
616.0	46858
618.1	45418
620.3	43940
622.4	42039
624.5	41156
626.6	39256
628.7	37144
630.8	35244
632.8	32863
634.9	30867
637.0	29792
639.1	27181
641.1	25051
643.2	23918
645.2	22229
647.2	20290
649.3	19061
651.3	17967
653.3	16815
655.3	15683
657.3	14819
659.3	13994
661.3	12765
663.3	12285
665.3	11517
667.3	10461
669.3	9943
671.2	9060
673.2	8254
675.1	7601
677.1	7179
679.0	6929
680.9	6200
682.9	5758
684.8	5566
686.7	5087
688.6	4760
690.5	4472
692.4	4261
694.3	4031
696.2	3839
698.0	3263
699.9	3128
701.8	2994
703.6	2725
705.5	2821
707.3	2476
709.1	2418
711.0	2380
712.8	2015
714.6	2265
716.4	2053
718.2	1823
720.0	1804
721.8	1631
723.6	1612
725.4	1401
727.1	1228
728.9	1305
730.7	1266
732.4	1190
734.2	1247
735.9	1036
737.6	1036
739.4	1055
741.1	940
742.8	1074
744.5	787
746.2	729
747.9	921
749.6	710
751.3	710
753.0	806
754.6	499
756.3	767
758.0	633
759.6	499
761.3	729
762.9	499
764.5	537
766.2	671
767.8	518
769.4	556
771.0	479
772.6	422
774.2	633
775.8	460
777.4	575
779.0	479
780.5	403
782.1	556
783.7	383
785.2	422
786.8	575
788.3	326
789.8	460
791.4	575
792.9	326
794.4	575
795.9	422
797.4	460
798.9	614
800.4	537
801.9	575
803.4	575
804.9	479
806.4	787
807.8	767
809.3	767
810.7	1132
812.2	979
813.6	1190
815.1	1554
816.5	1650
817.9	2149
819.4	2149
820.8	2399
822.2	2879
823.6	2860
825.0	3186
826.4	3320
827.8	3340
829.1	3570
830.5	3455
831.9	3378
833.3	3493
834.6	3033
836.0	3090
837.3	2917
838.7	2745
840.0	2687
841.4	2341
842.7	2073
844.0	2073
845.3	1631
846.7	1574
848.0	1497
849.3	1170
850.6	1132
851.9	921
853.2	748
854.5	979
855.7	767
857.0	844
858.3	883
859.6	614
860.8	959
862.1	825
863.3	825
864.6	1170
865.8	940
867.1	1151
868.3	1170
869.5	1017
870.8	1305
872.0	1094
873.2	1074
874.4	1343
875.6	1094
876.8	1209
878.0	1170
879.2	1132
880.4	1170
