# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:09:04 wavelength [nm] [Tab] light intensity Exposure time = 10 ms
wavelength	intensity
309.9	2495
312.5	2418
315.2	2380
317.9	2111
320.6	2169
323.3	2053
325.9	1804
328.6	1996
331.3	1862
333.9	1650
336.6	1804
339.2	1670
341.9	1650
344.6	1593
347.2	1305
349.9	1439
352.5	1324
355.2	1151
357.8	1209
360.4	959
363.1	1113
365.7	959
368.3	902
371.0	1036
373.6	825
376.2	767
378.8	940
381.4	825
384.0	863
386.7	825
389.3	844
391.9	921
394.5	902
397.0	844
399.6	863
402.2	806
404.8	825
407.4	863
410.0	748
412.5	863
415.1	940
417.7	767
420.2	998
422.8	825
425.3	902
427.9	883
430.4	844
433.0	1036
435.5	921
438.0	806
440.6	1055
443.1	902
445.6	998
448.1	921
450.6	633
453.1	921
455.7	767
458.1	729
460.6	863
463.1	633
465.6	806
468.1	825
470.6	806
473.0	902
475.5	825
478.0	787
480.4	940
482.9	902
485.3	863
487.8	940
490.2	863
492.6	1055
495.1	902
497.5	979
499.9	1286
502.3	1170
504.7	1439
507.1	1689
509.5	1727
511.9	2149
514.3	2533
516.7	2649
519.1	3589
521.4	3916
523.8	4760
526.2	5394
528.5	6200
530.9	7390
533.2	7736
535.6	8235
537.9	9463
540.2	9828
542.5	10557
544.9	11229
547.2	11728
549.5	12765
551.8	13226
554.1	14512
556.4	15664
558.7	16796
560.9	18370
563.2	19906
565.5	21634
567.7	24014
570.0	25646
572.2	28276
574.5	30541
576.7	32691
579.0	35186
581.2	37720
583.4	39870
585.6	42596
587.8	44976
590.0	47011
592.2	49622
594.4	51618
596.6	54690
598.8	56686
601.0	57550
603.1	59124
605.3	60161
607.4	60372
609.6	60448
611.7	60448
613.9	60103
616.0	59911
618.1	59086
620.3	58759
622.4	57934
624.5	58855
626.6	57895
628.7	56820
630.8	56436
632.8	55457
634.9	54958
637.0	55093
639.1	53653
641.1	51964
643.2	51695
645.2	50505
647.2	49276
649.3	48048
651.3	48048
653.3	46013
655.3	45283
657.3	44477
659.3	43594
661.3	42404
663.3	41982
665.3	41118
667.3	38834
669.3	37682
671.2	36108
673.2	34418
675.1	33190
677.1	32537
679.0	31040
680.9	29811
682.9	28429
684.8	27968
686.7	26989
688.6	25396
690.5	24456
692.4	23515
694.3	23477
696.2	22536
698.0	20616
699.9	20156
701.8	19772
703.6	18677
705.5	18063
707.3	16950
709.1	16604
711.0	16028
712.8	15184
714.6	14569
716.4	14032
718.2	13341
720.0	13187
721.8	12362
723.6	11920
725.4	11268
727.1	10615
728.9	10193
730.7	9943
732.4	9406
734.2	9118
735.9	8503
737.6	8311
739.4	8100
741.1	7697
742.8	7160
744.5	7141
746.2	6757
747.9	6661
749.6	6142
751.3	5682
753.0	5586
754.6	5182
756.3	5221
758.0	4991
759.6	4587
761.3	4626
762.9	4280
764.5	4165
766.2	4203
767.8	3858
769.4	3781
771.0	3589
772.6	3340
774.2	3397
775.8	3282
777.4	3109
779.0	2898
780.5	2821
782.1	2841
783.7	2687
785.2	2610
786.8	2629
788.3	2303
789.8	2418
791.4	2476
792.9	2015
794.4	2265
795.9	2053
797.4	1958
798.9	2226
800.4	1977
801.9	1977
803.4	2015
804.9	1650
806.4	1842
807.8	1766
809.3	1670
810.7	1804
812.2	1497
813.6	1593
815.1	1612
816.5	1516
817.9	1631
819.4	1382
820.8	1286
822.2	1554
823.6	1382
825.0	1478
826.4	1401
827.8	1266
829.1	1458
830.5	1286
831.9	1170
833.3	1362
834.6	1113
836.0	1286
837.3	1286
838.7	1132
840.0	1266
841.4	1074
842.7	1113
844.0	1151
845.3	940
846.7	1055
848.0	1113
849.3	883
850.6	1036
851.9	825
853.2	825
854.5	1094
855.7	806
857.0	959
858.3	940
859.6	595
860.8	979
862.1	806
863.3	729
864.6	959
865.8	710
867.1	902
868.3	863
869.5	671
870.8	940
872.0	691
873.2	671
874.4	806
875.6	671
876.8	748
878.0	710
879.2	671
880.4	825
