# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:20:35 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	249
312.5	172
315.2	422
317.9	191
320.6	345
323.3	326
325.9	211
328.6	441
331.3	364
333.9	249
336.6	422
339.2	249
341.9	307
344.6	403
347.2	191
349.9	383
352.5	268
355.2	249
357.8	345
360.4	191
363.1	460
365.7	249
368.3	211
371.0	383
373.6	268
376.2	191
378.8	383
381.4	268
384.0	422
386.7	326
389.3	211
391.9	403
394.5	364
397.0	326
399.6	403
402.2	307
404.8	441
407.4	518
410.0	460
412.5	710
415.1	959
417.7	1190
420.2	1727
422.8	2053
425.3	2745
427.9	3340
430.4	4242
433.0	5240
435.5	5912
438.0	6545
440.6	7141
443.1	6661
445.6	5816
448.1	4664
450.6	3263
453.1	2745
455.7	2111
458.1	1804
460.6	1593
463.1	1074
465.6	1094
468.1	1094
470.6	825
473.0	979
475.5	825
478.0	748
480.4	1055
482.9	959
485.3	979
487.8	1151
490.2	1113
492.6	1458
495.1	1574
497.5	1823
499.9	2265
502.3	2495
504.7	3052
507.1	3436
509.5	3800
511.9	4319
514.3	4818
516.7	5106
519.1	5662
521.4	6181
523.8	6641
526.2	7006
528.5	7505
530.9	7812
533.2	8311
535.6	8561
537.9	9099
540.2	9079
542.5	9463
544.9	9790
547.2	9886
549.5	10596
551.8	10769
554.1	11153
556.4	11556
558.7	12112
560.9	12611
563.2	12765
565.5	13034
567.7	13571
570.0	13994
572.2	14512
574.5	14857
576.7	15529
579.0	15952
581.2	16508
583.4	17103
585.6	17372
587.8	18102
590.0	18217
592.2	18946
594.4	19541
596.6	19983
598.8	20175
601.0	19752
603.1	20098
605.3	20405
607.4	20213
609.6	20405
611.7	19829
613.9	19676
616.0	19484
618.1	18985
620.3	18850
622.4	18332
624.5	17986
626.6	17526
628.7	16892
630.8	16527
632.8	15644
634.9	14992
637.0	14646
639.1	13802
641.1	13226
643.2	12707
645.2	12055
647.2	11498
649.3	11076
651.3	10557
653.3	9982
655.3	9463
657.3	8849
659.3	8734
661.3	8081
663.3	7870
665.3	7524
667.3	7006
669.3	6776
671.2	6257
673.2	6027
675.1	5816
677.1	5202
679.0	5048
680.9	4818
682.9	4434
684.8	4357
686.7	4127
688.6	3800
690.5	3647
692.4	3532
694.3	3378
696.2	3282
698.0	2841
699.9	2725
701.8	2572
703.6	2437
705.5	2495
707.3	2188
709.1	2207
711.0	2073
712.8	1900
714.6	1958
716.4	1862
718.2	1631
720.0	1804
721.8	1516
723.6	1478
725.4	1420
727.1	1074
728.9	1228
730.7	1343
732.4	1209
734.2	1151
735.9	1017
737.6	1036
739.4	998
741.1	959
742.8	1036
744.5	844
746.2	691
747.9	998
749.6	748
751.3	748
753.0	748
754.6	575
756.3	787
758.0	671
759.6	518
761.3	710
762.9	575
764.5	537
766.2	729
767.8	537
769.4	575
771.0	479
772.6	422
774.2	595
775.8	518
777.4	556
779.0	479
780.5	422
782.1	595
783.7	441
785.2	441
786.8	556
788.3	326
789.8	479
791.4	537
792.9	364
794.4	537
795.9	460
797.4	364
798.9	575
800.4	460
801.9	441
803.4	403
804.9	307
806.4	518
807.8	422
809.3	403
810.7	614
812.2	383
813.6	537
815.1	556
816.5	499
817.9	614
819.4	556
820.8	479
822.2	748
823.6	575
825.0	710
826.4	710
827.8	556
829.1	748
830.5	614
831.9	556
833.3	767
834.6	556
836.0	671
837.3	729
838.7	537
840.0	671
841.4	499
842.7	479
844.0	575
845.3	403
846.7	460
848.0	460
849.3	326
850.6	441
851.9	364
853.2	287
854.5	537
855.7	287
857.0	460
858.3	422
859.6	211
860.8	575
862.1	364
863.3	326
864.6	595
865.8	326
867.1	499
868.3	537
869.5	287
870.8	556
872.0	383
873.2	422
874.4	556
875.6	403
876.8	403
878.0	422
879.2	422
880.4	537
