# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:13:39 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	307
312.5	153
315.2	422
317.9	172
320.6	422
323.3	383
325.9	268
328.6	460
331.3	326
333.9	249
336.6	403
339.2	249
341.9	422
344.6	364
347.2	153
349.9	326
352.5	268
355.2	230
357.8	383
360.4	211
363.1	383
365.7	249
368.3	191
371.0	383
373.6	230
376.2	191
378.8	422
381.4	249
384.0	422
386.7	383
389.3	268
391.9	422
394.5	460
397.0	422
399.6	575
402.2	633
404.8	844
407.4	1170
410.0	1516
412.5	2303
415.1	3397
417.7	4607
420.2	7064
422.8	9598
425.3	13360
427.9	18044
430.4	23668
433.0	29715
435.5	34399
438.0	37336
440.6	36165
443.1	31635
445.6	25953
448.1	20117
450.6	15683
453.1	13207
455.7	11018
458.1	8983
460.6	7524
463.1	6104
465.6	5566
468.1	5163
470.6	4875
473.0	4914
475.5	4991
478.0	5374
480.4	5989
482.9	6680
485.3	7448
487.8	8542
490.2	9290
492.6	10404
495.1	11287
497.5	12400
499.9	13840
502.3	14742
504.7	15817
507.1	16431
509.5	17199
511.9	17660
514.3	18754
516.7	19426
519.1	20424
521.4	20693
523.8	21499
526.2	22037
528.5	22440
530.9	23054
533.2	23918
535.6	24187
537.9	24436
540.2	24283
542.5	25031
544.9	25051
547.2	25646
549.5	26586
551.8	27028
554.1	28372
556.4	29447
558.7	30714
560.9	31788
563.2	32576
565.5	33497
567.7	34553
570.0	35436
572.2	35781
574.5	36108
576.7	36722
579.0	37163
581.2	37624
583.4	37950
585.6	38411
587.8	38546
590.0	38699
592.2	38853
594.4	37950
596.6	38546
598.8	37490
601.0	35935
603.1	35321
605.3	34246
607.4	33017
609.6	32710
611.7	30886
613.9	29658
616.0	28871
618.1	27796
620.3	26586
622.4	25031
624.5	24283
626.6	22881
628.7	21499
630.8	19906
632.8	18581
634.9	17199
637.0	16297
639.1	14665
641.1	13533
643.2	13015
645.2	11901
647.2	10903
649.3	10289
651.3	9598
653.3	9233
655.3	8599
657.3	8043
659.3	7601
661.3	6929
663.3	6603
665.3	6161
667.3	5701
669.3	5566
671.2	4933
673.2	4453
675.1	4472
677.1	3916
679.0	3647
680.9	3685
682.9	3090
684.8	3186
686.7	2917
688.6	2610
690.5	2629
692.4	2418
694.3	2418
696.2	2303
698.0	1919
699.9	1823
701.8	1804
703.6	1612
705.5	1708
707.3	1382
709.1	1382
711.0	1382
712.8	1305
714.6	1305
716.4	1190
718.2	1074
720.0	1228
721.8	1036
723.6	979
725.4	959
727.1	614
728.9	767
730.7	844
732.4	691
734.2	767
735.9	556
737.6	671
739.4	691
741.1	614
742.8	691
744.5	479
746.2	383
747.9	652
749.6	537
751.3	537
753.0	460
754.6	307
756.3	537
758.0	422
759.6	326
761.3	460
762.9	326
764.5	383
766.2	537
767.8	345
769.4	479
771.0	345
772.6	326
774.2	422
775.8	307
777.4	460
779.0	345
780.5	326
782.1	422
783.7	307
785.2	383
786.8	460
788.3	211
789.8	326
791.4	460
792.9	230
794.4	460
795.9	307
797.4	287
798.9	422
800.4	383
801.9	460
803.4	326
804.9	230
806.4	460
807.8	383
809.3	307
810.7	556
812.2	249
813.6	422
815.1	422
816.5	307
817.9	460
819.4	326
820.8	307
822.2	499
823.6	345
825.0	479
826.4	460
827.8	268
829.1	499
830.5	441
831.9	383
833.3	441
834.6	287
836.0	403
837.3	537
838.7	307
840.0	499
841.4	287
842.7	268
844.0	383
845.3	191
846.7	364
848.0	422
849.3	230
850.6	422
851.9	307
853.2	172
854.5	460
855.7	249
857.0	383
858.3	403
859.6	76
860.8	422
862.1	249
863.3	249
864.6	403
865.8	191
867.1	460
868.3	422
869.5	153
870.8	383
872.0	211
873.2	230
874.4	383
875.6	230
876.8	230
878.0	268
879.2	249
880.4	383
