# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:18:23 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	326
312.5	249
315.2	479
317.9	268
320.6	422
323.3	383
325.9	249
328.6	422
331.3	326
333.9	230
336.6	479
339.2	307
341.9	460
344.6	479
347.2	211
349.9	383
352.5	249
355.2	230
357.8	460
360.4	153
363.1	422
365.7	249
368.3	249
371.0	383
373.6	287
376.2	230
378.8	441
381.4	307
384.0	422
386.7	422
389.3	268
391.9	326
394.5	345
397.0	364
399.6	499
402.2	422
404.8	575
407.4	633
410.0	729
412.5	1055
415.1	1478
417.7	1958
420.2	2879
422.8	3551
425.3	4837
427.9	6181
430.4	7601
433.0	9329
435.5	10788
438.0	11997
440.6	12823
443.1	11863
445.6	10058
448.1	7793
450.6	5547
453.1	4415
455.7	3551
458.1	2937
460.6	2418
463.1	1842
465.6	1919
468.1	1516
470.6	1343
473.0	1420
475.5	1343
478.0	1343
480.4	1401
482.9	1458
485.3	1401
487.8	1727
490.2	1900
492.6	2265
495.1	2629
497.5	3186
499.9	3839
502.3	4453
504.7	5278
507.1	6008
509.5	6680
511.9	7544
514.3	8446
516.7	9290
519.1	10212
521.4	10961
523.8	11671
526.2	12535
528.5	13322
530.9	14147
533.2	14896
535.6	15165
537.9	16163
540.2	16508
542.5	17199
544.9	17622
547.2	17986
549.5	18965
551.8	19273
554.1	20117
556.4	21058
558.7	21672
560.9	22536
563.2	23592
565.5	23956
567.7	25358
570.0	26183
572.2	27028
574.5	28064
576.7	28736
579.0	29408
581.2	30579
583.4	31750
585.6	32863
587.8	33900
590.0	34553
592.2	35801
594.4	36050
596.6	36818
598.8	37163
601.0	37029
603.1	37240
605.3	37394
607.4	36818
609.6	37471
611.7	36396
613.9	36165
616.0	35647
618.1	35129
620.3	34822
622.4	33593
624.5	33286
626.6	32057
628.7	30637
630.8	29639
632.8	28256
634.9	27335
637.0	26663
639.1	24955
641.1	23572
643.2	22651
645.2	21499
647.2	19964
649.3	19119
651.3	18255
653.3	17622
655.3	16815
657.3	16086
659.3	15683
661.3	14704
663.3	14243
665.3	13322
667.3	12535
669.3	12093
671.2	11287
673.2	10365
675.1	10078
677.1	9214
679.0	8907
680.9	8446
682.9	7870
684.8	7793
686.7	7332
688.6	6872
690.5	6488
692.4	6238
694.3	5950
696.2	5720
698.0	5067
699.9	4760
701.8	4549
703.6	4319
705.5	4223
707.3	3762
709.1	3800
711.0	3608
712.8	3320
714.6	3397
716.4	3186
718.2	2841
720.0	2821
721.8	2687
723.6	2495
725.4	2418
727.1	2034
728.9	2092
730.7	2169
732.4	1958
734.2	1958
735.9	1689
737.6	1650
739.4	1650
741.1	1478
742.8	1535
744.5	1382
746.2	1170
747.9	1362
749.6	1151
751.3	1113
753.0	1190
754.6	921
756.3	1151
758.0	959
759.6	825
761.3	940
762.9	825
764.5	825
766.2	902
767.8	767
769.4	844
771.0	652
772.6	633
774.2	767
775.8	614
777.4	748
779.0	652
780.5	575
782.1	691
783.7	614
785.2	479
786.8	652
788.3	422
789.8	518
791.4	729
792.9	422
794.4	614
795.9	499
797.4	479
798.9	633
800.4	537
801.9	575
803.4	499
804.9	307
806.4	575
807.8	479
809.3	479
810.7	614
812.2	383
813.6	556
815.1	518
816.5	422
817.9	595
819.4	422
820.8	441
822.2	767
823.6	499
825.0	633
826.4	614
827.8	575
829.1	729
830.5	633
831.9	556
833.3	671
834.6	441
836.0	614
837.3	729
838.7	537
840.0	652
841.4	460
842.7	422
844.0	556
845.3	326
846.7	422
848.0	460
849.3	307
850.6	460
851.9	383
853.2	307
854.5	499
855.7	345
857.0	479
858.3	460
859.6	211
860.8	614
862.1	364
863.3	345
864.6	556
865.8	307
867.1	441
868.3	499
869.5	307
870.8	575
872.0	364
873.2	422
874.4	575
875.6	383
876.8	422
878.0	460
879.2	441
880.4	595
