# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:09:46 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	537
312.5	441
315.2	729
317.9	422
320.6	614
323.3	556
325.9	441
328.6	652
331.3	614
333.9	479
336.6	575
339.2	403
341.9	518
344.6	518
347.2	364
349.9	537
352.5	364
355.2	268
357.8	556
360.4	249
363.1	537
365.7	326
368.3	249
371.0	441
373.6	364
376.2	287
378.8	499
381.4	460
384.0	518
386.7	479
389.3	307
391.9	441
394.5	441
397.0	441
399.6	518
402.2	537
404.8	729
407.4	1036
410.0	1228
412.5	1746
415.1	2591
417.7	3589
420.2	5106
422.8	6622
425.3	9156
427.9	11671
430.4	14627
433.0	17756
435.5	20943
438.0	23150
440.6	23496
443.1	21845
445.6	18198
448.1	13994
450.6	10193
453.1	8177
455.7	6353
458.1	5163
460.6	4357
463.1	3378
465.6	2975
468.1	2687
470.6	2380
473.0	2361
475.5	2169
478.0	2169
480.4	2341
482.9	2380
485.3	2591
487.8	3013
490.2	3397
492.6	4146
495.1	4991
497.5	5912
499.9	7352
502.3	8407
504.7	10135
507.1	11536
509.5	13322
511.9	14857
514.3	16969
516.7	18466
519.1	20578
521.4	22152
523.8	24379
526.2	26049
528.5	27373
530.9	29024
533.2	30330
535.6	30291
537.9	32192
540.2	32806
542.5	34284
544.9	34937
547.2	35589
549.5	36971
551.8	37605
554.1	39121
556.4	40388
558.7	42020
560.9	44132
563.2	45571
565.5	47165
567.7	49257
570.0	50908
572.2	52328
574.5	53653
576.7	55534
579.0	56321
581.2	57742
583.4	59086
585.6	60237
587.8	62042
590.0	62771
592.2	64307
594.4	64691
596.6	65536
598.8	65574
601.0	65305
603.1	65843
605.3	65843
607.4	65574
609.6	65536
611.7	65228
613.9	64691
616.0	64499
618.1	64000
620.3	63213
622.4	62215
624.5	62771
626.6	61236
628.7	59182
630.8	57742
632.8	55515
634.9	53557
637.0	52636
639.1	49449
641.1	46685
643.2	44592
645.2	42500
647.2	40350
649.3	38200
651.3	36971
653.3	35263
655.3	33727
657.3	32096
659.3	30598
661.3	28890
663.3	27335
665.3	26030
667.3	23918
669.3	23035
671.2	21614
673.2	20271
675.1	19349
677.1	18236
679.0	17084
680.9	15894
682.9	14704
684.8	14147
686.7	13149
688.6	12535
690.5	11863
692.4	11383
694.3	10961
696.2	10154
698.0	9348
699.9	8811
701.8	8503
703.6	7812
705.5	7620
707.3	6968
709.1	6545
711.0	6334
712.8	6066
714.6	6008
716.4	5605
718.2	5144
720.0	5106
721.8	4511
723.6	4357
725.4	4127
727.1	3762
728.9	3666
730.7	3532
732.4	3282
734.2	3263
735.9	3033
737.6	2956
739.4	2783
741.1	2533
742.8	2533
744.5	2303
746.2	2111
747.9	2418
749.6	2034
751.3	1996
753.0	1862
754.6	1574
756.3	1766
758.0	1593
759.6	1439
761.3	1574
762.9	1362
764.5	1305
766.2	1535
767.8	1190
769.4	1266
771.0	1151
772.6	998
774.2	1151
775.8	959
777.4	1017
779.0	1017
780.5	979
782.1	998
783.7	806
785.2	787
786.8	940
788.3	748
789.8	806
791.4	921
792.9	729
794.4	863
795.9	767
797.4	729
798.9	806
800.4	787
801.9	863
803.4	844
804.9	633
806.4	863
807.8	767
809.3	787
810.7	1036
812.2	825
813.6	1074
815.1	1113
816.5	1036
817.9	1228
819.4	1209
820.8	1190
822.2	1554
823.6	1362
825.0	1535
826.4	1535
827.8	1612
829.1	1804
830.5	1670
831.9	1708
833.3	1900
834.6	1650
836.0	1938
837.3	1881
838.7	1612
840.0	1708
841.4	1478
842.7	1382
844.0	1478
845.3	1247
846.7	1305
848.0	1343
849.3	1132
850.6	1170
851.9	1017
853.2	940
854.5	1094
855.7	863
857.0	979
858.3	1036
859.6	671
860.8	1055
862.1	863
863.3	767
864.6	959
865.8	844
867.1	1036
868.3	1074
869.5	787
870.8	1036
872.0	863
873.2	825
874.4	1036
875.6	863
876.8	902
878.0	921
879.2	940
880.4	1036
