# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:11:43 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	422
312.5	249
315.2	460
317.9	307
320.6	499
323.3	499
325.9	403
328.6	518
331.3	422
333.9	307
336.6	537
339.2	383
341.9	479
344.6	499
347.2	268
349.9	460
352.5	383
355.2	307
357.8	499
360.4	172
363.1	441
365.7	307
368.3	172
371.0	326
373.6	268
376.2	230
378.8	383
381.4	268
384.0	364
386.7	326
389.3	191
391.9	364
394.5	326
397.0	307
399.6	422
402.2	441
404.8	614
407.4	825
410.0	1094
412.5	1554
415.1	2265
417.7	3224
420.2	4991
422.8	6699
425.3	9290
427.9	12707
430.4	17007
433.0	21960
435.5	26721
438.0	30714
440.6	32863
443.1	31635
445.6	28564
448.1	23592
450.6	18581
453.1	15376
455.7	12669
458.1	10749
460.6	9252
463.1	7851
465.6	6622
468.1	5912
470.6	5336
473.0	5394
475.5	5394
478.0	5547
480.4	6142
482.9	6603
485.3	7390
487.8	8446
490.2	9463
492.6	10730
495.1	11844
497.5	12765
499.9	14358
502.3	15280
504.7	16201
507.1	17199
509.5	17814
511.9	18677
514.3	19580
516.7	19983
519.1	21115
521.4	21653
523.8	22728
526.2	23515
528.5	23918
530.9	25051
533.2	25646
535.6	25799
537.9	27335
540.2	27508
542.5	28871
544.9	29811
547.2	30560
549.5	31481
551.8	31942
554.1	33343
556.4	33900
558.7	35033
560.9	36818
563.2	37778
565.5	39237
567.7	40964
570.0	42961
572.2	44093
574.5	45687
576.7	46858
579.0	47145
581.2	47606
583.4	47913
585.6	48220
587.8	48240
590.0	47837
592.2	48988
594.4	48950
596.6	49910
598.8	50063
601.0	49775
603.1	49910
605.3	48528
607.4	46090
609.6	43940
611.7	40715
613.9	37797
616.0	35340
618.1	33555
620.3	31443
622.4	29734
624.5	28583
626.6	27105
628.7	25722
630.8	24686
632.8	23342
634.9	22286
637.0	21730
639.1	20232
641.1	18850
643.2	17814
645.2	16585
647.2	15683
649.3	14454
651.3	13437
653.3	12823
655.3	12132
657.3	11287
659.3	10749
661.3	9694
663.3	9444
665.3	8849
667.3	7966
669.3	7544
671.2	7102
673.2	6315
675.1	6066
677.1	5605
679.0	5259
680.9	5029
682.9	4491
684.8	4626
686.7	4184
688.6	3724
690.5	3493
692.4	3263
694.3	3282
696.2	3109
698.0	2610
699.9	2591
701.8	2476
703.6	2303
705.5	2265
707.3	1996
709.1	2092
711.0	1958
712.8	1689
714.6	1689
716.4	1612
718.2	1401
720.0	1478
721.8	1343
723.6	1382
725.4	1228
727.1	940
728.9	1228
730.7	1074
732.4	998
734.2	1036
735.9	806
737.6	883
739.4	883
741.1	787
742.8	883
744.5	710
746.2	556
747.9	844
749.6	614
751.3	652
753.0	614
754.6	422
756.3	652
758.0	575
759.6	460
761.3	633
762.9	422
764.5	441
766.2	575
767.8	441
769.4	556
771.0	460
772.6	383
774.2	537
775.8	460
777.4	537
779.0	441
780.5	383
782.1	460
783.7	460
785.2	364
786.8	537
788.3	345
789.8	460
791.4	499
792.9	364
794.4	575
795.9	460
797.4	403
798.9	575
800.4	499
801.9	460
803.4	441
804.9	422
806.4	575
807.8	479
809.3	479
810.7	652
812.2	383
813.6	575
815.1	479
816.5	364
817.9	575
819.4	460
820.8	383
822.2	691
823.6	422
825.0	556
826.4	518
827.8	441
829.1	633
830.5	556
831.9	460
833.3	575
834.6	422
836.0	537
837.3	633
838.7	460
840.0	614
841.4	441
842.7	422
844.0	614
845.3	307
846.7	441
848.0	575
849.3	287
850.6	537
851.9	383
853.2	326
854.5	556
855.7	345
857.0	479
858.3	537
859.6	191
860.8	537
862.1	403
863.3	307
864.6	575
865.8	249
867.1	537
868.3	422
869.5	211
870.8	518
872.0	307
873.2	307
874.4	479
875.6	307
876.8	287
878.0	422
879.2	307
880.4	441
