# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:16:05 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	595
312.5	479
315.2	767
317.9	518
320.6	671
323.3	652
325.9	537
328.6	748
331.3	595
333.9	518
336.6	710
339.2	518
341.9	652
344.6	614
347.2	307
349.9	537
352.5	422
355.2	403
357.8	633
360.4	383
363.1	595
365.7	460
368.3	441
371.0	633
373.6	537
376.2	518
378.8	575
381.4	499
384.0	671
386.7	595
389.3	479
391.9	614
394.5	652
397.0	691
399.6	844
402.2	806
404.8	1094
407.4	1516
410.0	1996
412.5	2860
415.1	4242
417.7	5874
420.2	8273
422.8	10922
425.3	14608
427.9	18255
430.4	22440
433.0	27316
435.5	31443
438.0	33382
440.6	33305
443.1	29907
445.6	24590
448.1	18908
450.6	13840
453.1	10769
455.7	8734
458.1	7006
460.6	5778
463.1	4568
465.6	4127
468.1	3647
470.6	3205
473.0	3071
475.5	2994
478.0	2994
480.4	3244
482.9	3416
485.3	3647
487.8	4415
490.2	5010
492.6	6085
495.1	7198
497.5	8734
499.9	10634
502.3	12573
504.7	14685
507.1	16835
509.5	18869
511.9	20866
514.3	23400
516.7	25722
519.1	27853
521.4	30157
523.8	32652
526.2	34207
528.5	36050
530.9	38123
533.2	39870
535.6	41675
537.9	43018
540.2	44189
542.5	45783
544.9	47241
547.2	48067
549.5	49699
551.8	51561
554.1	53595
556.4	55400
558.7	57320
560.9	59143
563.2	61063
565.5	62253
567.7	64441
570.0	65324
572.2	65670
574.5	65939
576.7	66054
579.0	66207
581.2	66265
583.4	66303
585.6	66169
587.8	66303
590.0	66188
592.2	66265
594.4	66265
596.6	66303
598.8	66303
601.0	66169
603.1	66361
605.3	66303
607.4	66246
609.6	66169
611.7	66169
613.9	66303
616.0	66227
618.1	66265
620.3	66303
622.4	66150
624.5	66303
626.6	66169
628.7	66054
630.8	66092
632.8	65631
634.9	65363
637.0	64614
639.1	62522
641.1	60410
643.2	58375
645.2	56763
647.2	53864
649.3	51561
651.3	50179
653.3	48393
655.3	46282
657.3	44381
659.3	42980
661.3	40657
663.3	39333
665.3	37586
667.3	35263
669.3	33996
671.2	32000
673.2	30272
675.1	28928
677.1	26701
679.0	25127
680.9	24072
682.9	22574
684.8	21826
686.7	20194
688.6	18908
690.5	18466
692.4	17372
694.3	16412
696.2	15721
698.0	14109
699.9	13494
701.8	12995
703.6	11863
705.5	11421
707.3	10577
709.1	10231
711.0	9694
712.8	9041
714.6	8715
716.4	8100
718.2	7544
720.0	7275
721.8	6776
723.6	6353
725.4	6123
727.1	5624
728.9	5490
730.7	5144
732.4	4875
734.2	4722
735.9	4242
737.6	4261
739.4	4146
741.1	3820
742.8	3743
744.5	3301
746.2	3033
747.9	3109
749.6	2879
751.3	2668
753.0	2629
754.6	2284
756.3	2418
758.0	2188
759.6	1938
761.3	2130
762.9	1881
764.5	1804
766.2	1900
767.8	1670
769.4	1631
771.0	1535
772.6	1382
774.2	1554
775.8	1286
777.4	1324
779.0	1247
780.5	1113
782.1	1266
783.7	1017
785.2	998
786.8	1170
788.3	902
789.8	998
791.4	1094
792.9	863
794.4	1017
795.9	863
797.4	825
798.9	940
800.4	806
801.9	863
803.4	767
804.9	595
806.4	844
807.8	748
809.3	748
810.7	883
812.2	729
813.6	806
815.1	806
816.5	710
817.9	787
819.4	710
820.8	633
822.2	883
823.6	633
825.0	748
826.4	806
827.8	652
829.1	729
830.5	748
831.9	729
833.3	787
834.6	575
836.0	787
837.3	806
838.7	652
840.0	844
841.4	614
842.7	518
844.0	691
845.3	479
846.7	595
848.0	633
849.3	441
850.6	671
851.9	499
853.2	441
854.5	671
855.7	422
857.0	614
858.3	575
859.6	230
860.8	691
862.1	460
863.3	422
864.6	671
865.8	422
867.1	614
868.3	537
869.5	326
870.8	633
872.0	479
873.2	441
874.4	595
875.6	345
876.8	499
878.0	441
879.2	460
880.4	595
