# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:13:15 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	1094
312.5	1113
315.2	1209
317.9	940
320.6	1113
323.3	1074
325.9	940
328.6	1151
331.3	1113
333.9	921
336.6	1055
339.2	940
341.9	998
344.6	959
347.2	748
349.9	940
352.5	729
355.2	614
357.8	748
360.4	614
363.1	748
365.7	499
368.3	479
371.0	691
373.6	575
376.2	422
378.8	691
381.4	575
384.0	729
386.7	652
389.3	556
391.9	691
394.5	767
397.0	787
399.6	940
402.2	1055
404.8	1516
407.4	2111
410.0	3090
412.5	4664
415.1	6987
417.7	10058
420.2	14128
422.8	19234
425.3	25108
427.9	31769
430.4	39333
433.0	46992
435.5	53595
438.0	57128
440.6	57857
443.1	53288
445.6	45091
448.1	34898
450.6	25761
453.1	20271
455.7	16048
458.1	12919
460.6	10711
463.1	8599
465.6	7448
468.1	6430
470.6	5912
473.0	5643
475.5	5259
478.0	5125
480.4	5336
482.9	5643
485.3	6123
487.8	7332
490.2	8465
492.6	10519
495.1	12535
497.5	14992
499.9	18236
502.3	21826
504.7	25607
507.1	29120
509.5	33171
511.9	37279
514.3	41579
516.7	45264
519.1	48643
521.4	52328
523.8	56110
526.2	58356
528.5	60775
530.9	62656
533.2	64000
535.6	64556
537.9	65536
540.2	65689
542.5	66073
544.9	66150
547.2	66207
549.5	65996
551.8	66188
554.1	66188
556.4	66207
558.7	66207
560.9	66207
563.2	66150
565.5	66303
567.7	66303
570.0	66284
572.2	66207
574.5	66303
576.7	66188
579.0	66303
581.2	66265
583.4	66342
585.6	66188
587.8	66150
590.0	66188
592.2	66380
594.4	66265
596.6	66303
598.8	66188
601.0	66188
603.1	66342
605.3	66207
607.4	66207
609.6	66188
611.7	66188
613.9	66150
616.0	66188
618.1	66188
620.3	66303
622.4	66150
624.5	66303
626.6	66150
628.7	66111
630.8	66188
632.8	66150
634.9	66303
637.0	66188
639.1	66188
641.1	65977
643.2	66035
645.2	66303
647.2	66227
649.3	66188
651.3	66111
653.3	65919
655.3	65267
657.3	64115
659.3	61754
661.3	59124
663.3	57089
665.3	54171
667.3	50793
669.3	48835
671.2	46282
673.2	43421
675.1	41502
677.1	39313
679.0	36703
680.9	34726
682.9	32115
684.8	30714
686.7	28755
688.6	27009
690.5	25358
692.4	24436
694.3	23400
696.2	22075
698.0	20252
699.9	18985
701.8	18409
703.6	16892
705.5	16086
707.3	14973
709.1	14301
711.0	13514
712.8	12707
714.6	11997
716.4	11479
718.2	10557
720.0	10308
721.8	9386
723.6	9118
725.4	8503
727.1	7774
728.9	7582
730.7	7236
732.4	6776
734.2	6488
735.9	5874
737.6	5854
739.4	5509
741.1	5048
742.8	5029
744.5	4645
746.2	4376
747.9	4299
749.6	3935
751.3	3820
753.0	3589
754.6	3320
756.3	3320
758.0	3148
759.6	2745
761.3	2802
762.9	2533
764.5	2533
766.2	2572
767.8	2245
769.4	2380
771.0	2188
772.6	1862
774.2	2053
775.8	1823
777.4	1938
779.0	1823
780.5	1746
782.1	1804
783.7	1593
785.2	1612
786.8	1804
788.3	1478
789.8	1650
791.4	1612
792.9	1458
794.4	1670
795.9	1535
797.4	1458
798.9	1689
800.4	1478
801.9	1593
803.4	1554
804.9	1382
806.4	1708
807.8	1746
809.3	1593
810.7	1727
812.2	1554
813.6	1823
815.1	1727
816.5	1670
817.9	1958
819.4	1842
820.8	1804
822.2	2073
823.6	1958
825.0	2053
826.4	2034
827.8	2073
829.1	2188
830.5	2073
831.9	2015
833.3	2169
834.6	2034
836.0	2284
837.3	2265
838.7	2130
840.0	2226
841.4	2073
842.7	1996
844.0	2034
845.3	1919
846.7	1996
848.0	2073
849.3	1842
850.6	1958
851.9	1881
853.2	1689
854.5	1958
855.7	1708
857.0	1823
858.3	1823
859.6	1535
860.8	1842
862.1	1574
863.3	1593
864.6	1766
865.8	1650
867.1	1670
868.3	1650
869.5	1497
870.8	1593
872.0	1439
873.2	1343
874.4	1554
875.6	1420
876.8	1382
878.0	1362
879.2	1343
880.4	1362
