# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:20:03 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	268
312.5	191
315.2	422
317.9	230
320.6	383
323.3	307
325.9	211
328.6	422
331.3	403
333.9	153
336.6	422
339.2	307
341.9	345
344.6	383
347.2	153
349.9	383
352.5	268
355.2	230
357.8	460
360.4	115
363.1	383
365.7	249
368.3	153
371.0	326
373.6	268
376.2	172
378.8	460
381.4	268
384.0	422
386.7	326
389.3	230
391.9	383
394.5	383
397.0	326
399.6	460
402.2	383
404.8	575
407.4	710
410.0	959
412.5	1458
415.1	1996
417.7	2841
420.2	3916
422.8	5374
425.3	7025
427.9	9022
430.4	11018
433.0	13667
435.5	15990
438.0	17737
440.6	19042
443.1	18428
445.6	15971
448.1	12439
450.6	8926
453.1	7064
455.7	5374
458.1	4376
460.6	3647
463.1	2764
465.6	2572
468.1	2149
470.6	1996
473.0	1862
475.5	1727
478.0	1689
480.4	1919
482.9	1842
485.3	2073
487.8	2322
490.2	2629
492.6	3090
495.1	3704
497.5	4261
499.9	5374
502.3	6334
504.7	7448
507.1	8753
509.5	9828
511.9	10865
514.3	12362
516.7	13475
519.1	14819
521.4	16201
523.8	17276
526.2	18581
528.5	19503
530.9	20847
533.2	21730
535.6	22728
537.9	24033
540.2	24187
542.5	24878
544.9	25953
547.2	25799
549.5	27565
551.8	28026
554.1	29447
556.4	30330
558.7	31942
560.9	32863
563.2	33938
565.5	34706
567.7	35935
570.0	37010
572.2	37931
574.5	39313
576.7	40254
579.0	41540
581.2	42769
583.4	44074
585.6	45418
587.8	47069
590.0	47453
592.2	49142
594.4	49526
596.6	51062
598.8	50908
601.0	50370
603.1	50524
605.3	50831
607.4	50332
609.6	50678
611.7	49910
613.9	49104
616.0	48681
618.1	47683
620.3	47241
622.4	45840
624.5	45917
626.6	44343
628.7	42308
630.8	40849
632.8	39313
634.9	37547
637.0	36933
639.1	34399
641.1	32499
643.2	31174
645.2	29255
647.2	27719
649.3	26183
651.3	25127
653.3	23956
655.3	22881
657.3	21614
659.3	20885
661.3	19618
663.3	18812
665.3	17929
667.3	16700
669.3	15971
671.2	14819
673.2	13898
675.1	13130
677.1	12093
679.0	11440
680.9	10980
682.9	10058
684.8	9905
686.7	9310
688.6	8676
690.5	8292
692.4	8100
694.3	7678
696.2	7141
698.0	6238
699.9	5950
701.8	5643
703.6	5298
705.5	5259
707.3	4837
709.1	4722
711.0	4415
712.8	4165
714.6	4107
716.4	3762
718.2	3455
720.0	3378
721.8	3109
723.6	2994
725.4	2725
727.1	2457
728.9	2457
730.7	2476
732.4	2265
734.2	2188
735.9	1996
737.6	1996
739.4	1881
741.1	1842
742.8	1766
744.5	1554
746.2	1420
747.9	1535
749.6	1343
751.3	1343
753.0	1305
754.6	940
756.3	1190
758.0	1094
759.6	921
761.3	1074
762.9	921
764.5	921
766.2	998
767.8	806
769.4	883
771.0	710
772.6	691
774.2	863
775.8	652
777.4	691
779.0	691
780.5	595
782.1	691
783.7	575
785.2	537
786.8	691
788.3	403
789.8	537
791.4	652
792.9	422
794.4	652
795.9	479
797.4	460
798.9	633
800.4	537
801.9	614
803.4	518
804.9	441
806.4	691
807.8	556
809.3	575
810.7	767
812.2	633
813.6	844
815.1	844
816.5	844
817.9	1190
819.4	998
820.8	1055
822.2	1401
823.6	1305
825.0	1574
826.4	1650
827.8	1478
829.1	1804
830.5	1612
831.9	1612
833.3	1842
834.6	1535
836.0	1689
837.3	1612
838.7	1535
840.0	1535
841.4	1343
842.7	1247
844.0	1247
845.3	921
846.7	998
848.0	959
849.3	691
850.6	767
851.9	614
853.2	614
854.5	806
855.7	537
857.0	671
858.3	691
859.6	383
860.8	767
862.1	633
863.3	595
864.6	844
865.8	633
867.1	844
868.3	883
869.5	691
870.8	921
872.0	767
873.2	825
874.4	979
875.6	844
876.8	844
878.0	883
879.2	844
880.4	998
