# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:19:23 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	287
312.5	153
315.2	383
317.9	153
320.6	383
323.3	345
325.9	230
328.6	422
331.3	307
333.9	268
336.6	326
339.2	268
341.9	345
344.6	345
347.2	191
349.9	326
352.5	230
355.2	172
357.8	403
360.4	153
363.1	364
365.7	153
368.3	153
371.0	383
373.6	307
376.2	230
378.8	403
381.4	287
384.0	345
386.7	345
389.3	268
391.9	383
394.5	364
397.0	383
399.6	422
402.2	441
404.8	499
407.4	575
410.0	691
412.5	998
415.1	1497
417.7	1958
420.2	2956
422.8	3704
425.3	4914
427.9	6142
430.4	7601
433.0	9290
435.5	10557
438.0	11786
440.6	12669
443.1	11671
445.6	10212
448.1	8062
450.6	5682
453.1	4607
455.7	3378
458.1	2783
460.6	2418
463.1	1804
465.6	1650
468.1	1535
470.6	1286
473.0	1382
475.5	1305
478.0	1190
480.4	1382
482.9	1382
485.3	1382
487.8	1708
490.2	1958
492.6	2457
495.1	2687
497.5	3186
499.9	4184
502.3	4626
504.7	5470
507.1	6449
509.5	7102
511.9	8004
514.3	8926
516.7	9482
519.1	10749
521.4	11594
523.8	12592
526.2	13207
528.5	13763
530.9	14857
533.2	15740
535.6	16278
537.9	17123
540.2	17506
542.5	18274
544.9	18735
547.2	18965
549.5	20079
551.8	20578
554.1	21538
556.4	22382
558.7	23189
560.9	24110
563.2	24801
565.5	25876
567.7	26644
570.0	27949
572.2	28794
574.5	29639
576.7	30714
579.0	31635
581.2	32480
583.4	34207
585.6	35167
587.8	36108
590.0	36626
592.2	38046
594.4	38315
596.6	38929
598.8	39313
601.0	39121
603.1	39697
605.3	39390
607.4	39313
609.6	40004
611.7	38699
613.9	38162
616.0	37547
618.1	36818
620.3	36741
622.4	35474
624.5	34630
626.6	33862
628.7	32403
630.8	31328
632.8	29792
634.9	28871
637.0	27796
639.1	26068
641.1	24724
643.2	23726
645.2	22421
647.2	21077
649.3	20002
651.3	19426
653.3	18658
655.3	17506
657.3	16662
659.3	16278
661.3	15126
663.3	14781
665.3	13686
667.3	13091
669.3	12592
671.2	11824
673.2	10903
675.1	10442
677.1	9674
679.0	9329
680.9	8791
682.9	8062
684.8	8004
686.7	7371
688.6	7025
690.5	6833
692.4	6488
694.3	5950
696.2	5854
698.0	5144
699.9	5029
701.8	4722
703.6	4376
705.5	4319
707.3	3954
709.1	3877
711.0	3685
712.8	3493
714.6	3340
716.4	3148
718.2	2802
720.0	2879
721.8	2610
723.6	2572
725.4	2380
727.1	2015
728.9	2073
730.7	2111
732.4	1996
734.2	1919
735.9	1612
737.6	1727
739.4	1689
741.1	1535
742.8	1516
744.5	1458
746.2	1113
747.9	1382
749.6	1190
751.3	1113
753.0	1074
754.6	863
756.3	1113
758.0	979
759.6	767
761.3	998
762.9	767
764.5	806
766.2	940
767.8	652
769.4	691
771.0	691
772.6	614
774.2	729
775.8	614
777.4	652
779.0	614
780.5	537
782.1	691
783.7	499
785.2	422
786.8	614
788.3	383
789.8	537
791.4	614
792.9	403
794.4	537
795.9	499
797.4	383
798.9	575
800.4	479
801.9	537
803.4	403
804.9	268
806.4	537
807.8	422
809.3	460
810.7	633
812.2	403
813.6	460
815.1	614
816.5	499
817.9	652
819.4	383
820.8	499
822.2	806
823.6	614
825.0	729
826.4	767
827.8	652
829.1	883
830.5	710
831.9	691
833.3	806
834.6	614
836.0	729
837.3	691
838.7	537
840.0	748
841.4	556
842.7	499
844.0	614
845.3	345
846.7	422
848.0	518
849.3	364
850.6	479
851.9	345
853.2	268
854.5	499
855.7	307
857.0	422
858.3	460
859.6	191
860.8	537
862.1	364
863.3	326
864.6	575
865.8	383
867.1	537
868.3	537
869.5	307
870.8	537
872.0	383
873.2	422
874.4	518
875.6	383
876.8	422
878.0	383
879.2	422
880.4	460
