# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:25:07 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	441
312.5	364
315.2	614
317.9	383
320.6	518
323.3	479
325.9	441
328.6	575
331.3	460
333.9	345
336.6	556
339.2	364
341.9	460
344.6	441
347.2	211
349.9	422
352.5	383
355.2	307
357.8	499
360.4	211
363.1	422
365.7	307
368.3	268
371.0	422
373.6	345
376.2	345
378.8	518
381.4	345
384.0	403
386.7	422
389.3	307
391.9	460
394.5	441
397.0	422
399.6	499
402.2	537
404.8	787
407.4	940
410.0	1247
412.5	1823
415.1	2591
417.7	3589
420.2	5394
422.8	6910
425.3	9463
427.9	11920
430.4	15069
433.0	18140
435.5	21672
438.0	24187
440.6	24686
443.1	22939
445.6	19177
448.1	14800
450.6	10749
453.1	8350
455.7	6565
458.1	5259
460.6	4415
463.1	3416
465.6	3033
468.1	2687
470.6	2303
473.0	2361
475.5	2092
478.0	2034
480.4	2207
482.9	2303
485.3	2495
487.8	2879
490.2	3263
492.6	3820
495.1	4587
497.5	5298
499.9	6795
502.3	7851
504.7	9425
507.1	10730
509.5	12419
511.9	13936
514.3	15875
516.7	17199
519.1	19177
521.4	21039
523.8	22881
526.2	24321
528.5	25607
530.9	27143
533.2	28295
535.6	28506
537.9	30272
540.2	30733
542.5	32000
544.9	32672
547.2	33593
549.5	34514
551.8	35052
554.1	36837
556.4	38046
558.7	39563
560.9	41387
563.2	42500
565.5	43863
567.7	45418
570.0	47299
572.2	48720
574.5	49987
576.7	51407
579.0	52290
581.2	53864
583.4	55400
585.6	56667
587.8	58164
590.0	58894
592.2	60775
594.4	61236
596.6	62771
598.8	63078
601.0	62598
603.1	63290
605.3	63501
607.4	62810
609.6	62502
611.7	61984
613.9	61063
616.0	60333
618.1	59777
620.3	59316
622.4	57857
624.5	57972
626.6	56628
628.7	54191
630.8	52981
632.8	50927
634.9	49161
637.0	47760
639.1	44957
641.1	42692
643.2	40657
645.2	38334
647.2	36434
649.3	34745
651.3	33286
653.3	31481
655.3	30675
657.3	28679
659.3	27162
661.3	25799
663.3	24686
665.3	23208
667.3	21614
669.3	20943
671.2	19330
673.2	18159
675.1	17564
677.1	15990
679.0	15126
680.9	14416
682.9	13053
684.8	12727
686.7	11786
688.6	11133
690.5	10577
692.4	10039
694.3	9790
696.2	9252
698.0	8331
699.9	8024
701.8	7601
703.6	6987
705.5	6872
707.3	6219
709.1	5989
711.0	5662
712.8	5298
714.6	5125
716.4	4895
718.2	4645
720.0	4549
721.8	3954
723.6	3973
725.4	3589
727.1	3263
728.9	3320
730.7	3186
732.4	2937
734.2	2917
735.9	2591
737.6	2610
739.4	2437
741.1	2207
742.8	2265
744.5	2073
746.2	1881
747.9	2034
749.6	1708
751.3	1766
753.0	1612
754.6	1362
756.3	1554
758.0	1362
759.6	1286
761.3	1362
762.9	1247
764.5	1247
766.2	1228
767.8	1094
769.4	1132
771.0	1017
772.6	883
774.2	1074
775.8	902
777.4	959
779.0	902
780.5	806
782.1	863
783.7	863
785.2	729
786.8	959
788.3	614
789.8	748
791.4	902
792.9	575
794.4	863
795.9	671
797.4	729
798.9	806
800.4	691
801.9	671
803.4	748
804.9	595
806.4	921
807.8	767
809.3	767
810.7	1036
812.2	863
813.6	998
815.1	1094
816.5	1036
817.9	1362
819.4	1266
820.8	1382
822.2	1804
823.6	1593
825.0	1823
826.4	1919
827.8	1977
829.1	2188
830.5	2015
831.9	2034
833.3	2207
834.6	1977
836.0	2188
837.3	2149
838.7	1900
840.0	1958
841.4	1766
842.7	1804
844.0	1746
845.3	1401
846.7	1478
848.0	1478
849.3	1247
850.6	1324
851.9	1132
853.2	979
854.5	1132
855.7	998
857.0	959
858.3	998
859.6	652
860.8	1036
862.1	921
863.3	921
864.6	1190
865.8	825
867.1	1132
868.3	1151
869.5	883
870.8	1209
872.0	1132
873.2	998
874.4	1209
875.6	1094
876.8	1094
878.0	1094
879.2	1036
880.4	1113
