# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:14:20 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	1036
312.5	959
315.2	1228
317.9	921
320.6	1094
323.3	1074
325.9	959
328.6	1151
331.3	1074
333.9	863
336.6	998
339.2	863
341.9	1036
344.6	921
347.2	710
349.9	844
352.5	729
355.2	691
357.8	767
360.4	499
363.1	767
365.7	691
368.3	537
371.0	806
373.6	556
376.2	575
378.8	767
381.4	729
384.0	787
386.7	767
389.3	633
391.9	863
394.5	921
397.0	998
399.6	1228
402.2	1593
404.8	2341
407.4	3493
410.0	5221
412.5	8139
415.1	12208
417.7	17660
420.2	25185
422.8	33938
425.3	43844
427.9	54594
430.4	64115
433.0	65958
435.5	66111
438.0	66188
440.6	66035
443.1	66111
445.6	65593
448.1	55246
450.6	42001
453.1	32556
455.7	25799
458.1	20424
460.6	16815
463.1	13360
465.6	11364
468.1	10097
470.6	8907
473.0	8619
475.5	7870
478.0	7985
480.4	8139
482.9	8484
485.3	9482
487.8	11133
490.2	13360
492.6	16163
495.1	19464
497.5	23112
499.9	28487
502.3	33631
504.7	39160
507.1	44688
509.5	50601
511.9	55285
514.3	60583
516.7	63731
519.1	65651
521.4	66035
523.8	66111
526.2	66111
528.5	66111
530.9	66188
533.2	66188
535.6	66111
537.9	66035
540.2	66035
542.5	66188
544.9	66188
547.2	66265
549.5	66035
551.8	66188
554.1	66188
556.4	66188
558.7	66188
560.9	66188
563.2	66035
565.5	66035
567.7	66188
570.0	66265
572.2	66265
574.5	66188
576.7	66188
579.0	66265
581.2	66188
583.4	66265
585.6	66303
587.8	66035
590.0	66188
592.2	66188
594.4	66188
596.6	66188
598.8	66188
601.0	66150
603.1	66303
605.3	66188
607.4	66188
609.6	66150
611.7	66188
613.9	66111
616.0	66188
618.1	66188
620.3	66188
622.4	66111
624.5	66303
626.6	66188
628.7	66111
630.8	66188
632.8	66111
634.9	66303
637.0	66188
639.1	66342
641.1	65977
643.2	66035
645.2	66188
647.2	66188
649.3	66188
651.3	66188
653.3	66207
655.3	66188
657.3	66303
659.3	66188
661.3	66111
663.3	66035
665.3	65651
667.3	63654
669.3	61811
671.2	58586
673.2	55515
675.1	53672
677.1	50524
679.0	47760
680.9	45456
682.9	41771
684.8	39640
686.7	37701
688.6	34956
690.5	33247
692.4	31558
694.3	30118
696.2	28410
698.0	26183
699.9	24686
701.8	23419
703.6	21806
705.5	20847
707.3	19196
709.1	18044
711.0	17199
712.8	15817
714.6	15203
716.4	14282
718.2	13437
720.0	13091
721.8	11824
723.6	11517
725.4	10365
727.1	9751
728.9	9329
730.7	8849
732.4	8292
734.2	7908
735.9	7486
737.6	7064
739.4	6910
741.1	6238
742.8	6142
744.5	5605
746.2	5221
747.9	5221
749.6	4607
751.3	4338
753.0	4261
754.6	3762
756.3	3800
758.0	3647
759.6	3263
761.3	3359
762.9	2956
764.5	2917
766.2	2841
767.8	2706
769.4	2533
771.0	2495
772.6	2361
774.2	2380
775.8	2073
777.4	2149
779.0	1996
780.5	1881
782.1	2034
783.7	1842
785.2	1727
786.8	1919
788.3	1574
789.8	1650
791.4	1804
792.9	1439
794.4	1804
795.9	1689
797.4	1535
798.9	1842
800.4	1689
801.9	1689
803.4	1727
804.9	1650
806.4	1842
807.8	1881
809.3	1862
810.7	2111
812.2	1958
813.6	2188
815.1	2265
816.5	2303
817.9	2687
819.4	2610
820.8	2629
822.2	3186
823.6	3071
825.0	3320
826.4	3532
827.8	3532
829.1	3800
830.5	3685
831.9	3800
833.3	3858
834.6	3685
836.0	3935
837.3	3800
838.7	3647
840.0	3839
841.4	3532
842.7	3378
844.0	3493
845.3	3186
846.7	2994
848.0	2994
849.3	2879
850.6	2802
851.9	2457
853.2	2418
854.5	2610
855.7	2341
857.0	2418
858.3	2418
859.6	2073
860.8	2418
862.1	2226
863.3	2188
864.6	2457
865.8	2226
867.1	2418
868.3	2418
869.5	2188
870.8	2418
872.0	2245
873.2	2265
874.4	2495
875.6	2226
876.8	2303
878.0	2380
879.2	2149
880.4	2226
