# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:32:42 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	230
312.5	230
315.2	383
317.9	115
320.6	326
323.3	287
325.9	153
328.6	383
331.3	307
333.9	172
336.6	345
339.2	230
341.9	326
344.6	403
347.2	153
349.9	383
352.5	268
355.2	287
357.8	441
360.4	115
363.1	345
365.7	249
368.3	172
371.0	403
373.6	287
376.2	211
378.8	383
381.4	307
384.0	383
386.7	326
389.3	230
391.9	345
394.5	383
397.0	403
399.6	537
402.2	556
404.8	921
407.4	1305
410.0	2034
412.5	3128
415.1	4779
417.7	7064
420.2	10711
422.8	15222
425.3	21672
427.9	29351
430.4	38853
433.0	49622
435.5	60161
438.0	65344
440.6	65900
443.1	65977
445.6	65363
448.1	58318
450.6	47529
453.1	38814
455.7	32019
458.1	26510
460.6	22536
463.1	18658
465.6	16048
468.1	13744
470.6	12400
473.0	11901
475.5	11632
478.0	11786
480.4	13015
482.9	13686
485.3	15357
487.8	17353
490.2	19503
492.6	22075
495.1	24801
497.5	27354
499.9	30272
502.3	32787
504.7	34822
507.1	36396
509.5	38104
511.9	39160
514.3	41271
516.7	42538
519.1	44957
521.4	45994
523.8	48758
526.2	49871
528.5	50831
530.9	52060
533.2	53250
535.6	53672
537.9	55093
540.2	56206
542.5	58375
544.9	60161
547.2	60679
549.5	61600
551.8	62349
554.1	63577
556.4	63693
558.7	64422
560.9	65132
563.2	65420
565.5	65574
567.7	66035
570.0	66188
572.2	66188
574.5	66188
576.7	66188
579.0	66188
581.2	66207
583.4	66207
585.6	66054
587.8	65958
590.0	65843
592.2	65881
594.4	65670
596.6	65670
598.8	65593
601.0	65536
603.1	65843
605.3	65900
607.4	65881
609.6	65843
611.7	65574
613.9	64729
616.0	63501
618.1	61965
620.3	60468
622.4	57703
624.5	56360
626.6	54363
628.7	52060
630.8	49929
632.8	48220
634.9	46071
637.0	44784
639.1	42404
641.1	40235
643.2	38258
645.2	36088
647.2	34015
649.3	31558
651.3	29351
653.3	27105
655.3	25492
657.3	23918
659.3	22421
661.3	20655
663.3	19522
665.3	18121
667.3	16585
669.3	15817
671.2	14454
673.2	13149
675.1	12439
677.1	11287
679.0	10673
680.9	9828
682.9	9060
684.8	8619
686.7	8062
688.6	7390
690.5	6910
692.4	6257
694.3	5912
696.2	5547
698.0	4683
699.9	4722
701.8	4319
703.6	4012
705.5	3935
707.3	3532
709.1	3416
711.0	3320
712.8	2879
714.6	2706
716.4	2572
718.2	2265
720.0	2303
721.8	1958
723.6	2015
725.4	1900
727.1	1516
728.9	1689
730.7	1612
732.4	1554
734.2	1458
735.9	1190
737.6	1266
739.4	1247
741.1	979
742.8	1094
744.5	1036
746.2	767
747.9	1074
749.6	806
751.3	806
753.0	844
754.6	614
756.3	729
758.0	729
759.6	537
761.3	767
762.9	479
764.5	575
766.2	729
767.8	537
769.4	614
771.0	441
772.6	422
774.2	575
775.8	441
777.4	537
779.0	479
780.5	460
782.1	518
783.7	422
785.2	422
786.8	537
788.3	268
789.8	383
791.4	460
792.9	307
794.4	479
795.9	383
797.4	345
798.9	479
800.4	383
801.9	422
803.4	326
804.9	172
806.4	479
807.8	383
809.3	383
810.7	479
812.2	249
813.6	383
815.1	345
816.5	307
817.9	479
819.4	307
820.8	191
822.2	575
823.6	307
825.0	383
826.4	383
827.8	249
829.1	460
830.5	326
831.9	287
833.3	403
834.6	153
836.0	345
837.3	460
838.7	268
840.0	345
841.4	191
842.7	287
844.0	326
845.3	172
846.7	307
848.0	345
849.3	172
850.6	345
851.9	249
853.2	172
854.5	403
855.7	287
857.0	326
858.3	307
859.6	76
860.8	403
862.1	249
863.3	153
864.6	403
865.8	191
867.1	345
868.3	345
869.5	153
870.8	441
872.0	230
873.2	191
874.4	364
875.6	191
876.8	211
878.0	268
879.2	268
880.4	326
