# Lumini 3.1.0 v1.9.4-116-gdf13ecd spectrum	06.10.2025 19:31:50 wavelength [nm] [Tab] light intensity Exposure time = 1 ms
wavelength	intensity
309.9	230
312.5	249
315.2	441
317.9	268
320.6	422
323.3	422
325.9	230
328.6	441
331.3	383
333.9	249
336.6	422
339.2	287
341.9	441
344.6	422
347.2	249
349.9	364
352.5	307
355.2	230
357.8	499
360.4	249
363.1	441
365.7	307
368.3	191
371.0	422
373.6	287
376.2	211
378.8	460
381.4	345
384.0	422
386.7	364
389.3	230
391.9	326
394.5	345
397.0	441
399.6	460
402.2	441
404.8	671
407.4	863
410.0	1074
412.5	1650
415.1	2361
417.7	3340
420.2	4914
422.8	6910
425.3	9847
427.9	13475
430.4	18677
433.0	25780
435.5	32883
438.0	38334
440.6	41041
443.1	38872
445.6	34534
448.1	27757
450.6	21864
453.1	18236
455.7	15299
458.1	12746
460.6	10730
463.1	9022
465.6	7947
468.1	7045
470.6	6469
473.0	6507
475.5	6392
478.0	6584
480.4	7179
482.9	7985
485.3	8734
487.8	10020
490.2	11287
492.6	12861
495.1	14109
497.5	15069
499.9	16431
502.3	17698
504.7	19004
507.1	19887
509.5	20424
511.9	21307
514.3	22536
516.7	22958
519.1	24379
521.4	25108
523.8	26433
526.2	26836
528.5	27680
530.9	28122
533.2	29043
535.6	29734
537.9	30925
540.2	32057
542.5	32979
544.9	33900
547.2	33593
549.5	34956
551.8	35436
554.1	36568
556.4	37586
558.7	38718
560.9	40100
563.2	41271
565.5	42346
567.7	44957
570.0	46224
572.2	47165
574.5	48700
576.7	49564
579.0	49756
581.2	50255
583.4	50793
585.6	50620
587.8	50486
590.0	49871
592.2	50236
594.4	49199
596.6	49180
598.8	48029
601.0	46531
603.1	45091
605.3	43940
607.4	41905
609.6	40715
611.7	38507
613.9	36472
616.0	34937
618.1	33343
620.3	32364
622.4	30253
624.5	29485
626.6	28391
628.7	27009
630.8	26010
632.8	24820
634.9	23841
637.0	23150
639.1	21806
641.1	20290
643.2	19484
645.2	18178
647.2	17084
649.3	15932
651.3	14915
653.3	13878
655.3	13379
657.3	12400
659.3	11959
661.3	10673
663.3	10135
665.3	9559
667.3	8753
669.3	8158
671.2	7544
673.2	6872
675.1	6757
677.1	6046
679.0	5893
680.9	5566
682.9	5067
684.8	4818
686.7	4338
688.6	4050
690.5	3820
692.4	3589
694.3	3359
696.2	3282
698.0	2764
699.9	2783
701.8	2572
703.6	2437
705.5	2380
707.3	2034
709.1	2034
711.0	2073
712.8	1804
714.6	1766
716.4	1650
718.2	1458
720.0	1574
721.8	1343
723.6	1382
725.4	1247
727.1	1036
728.9	1132
730.7	1190
732.4	1094
734.2	1055
735.9	806
737.6	959
739.4	921
741.1	729
742.8	787
744.5	748
746.2	556
747.9	844
749.6	652
751.3	691
753.0	633
754.6	460
756.3	671
758.0	595
759.6	460
761.3	652
762.9	422
764.5	537
766.2	633
767.8	479
769.4	537
771.0	441
772.6	345
774.2	575
775.8	479
777.4	518
779.0	479
780.5	422
782.1	518
783.7	383
785.2	364
786.8	537
788.3	268
789.8	383
791.4	518
792.9	345
794.4	518
795.9	364
797.4	345
798.9	556
800.4	479
801.9	422
803.4	383
804.9	287
806.4	518
807.8	441
809.3	383
810.7	518
812.2	364
813.6	479
815.1	383
816.5	422
817.9	518
819.4	287
820.8	307
822.2	575
823.6	383
825.0	460
826.4	499
827.8	383
829.1	479
830.5	479
831.9	403
833.3	499
834.6	287
836.0	479
837.3	537
838.7	403
840.0	499
841.4	307
842.7	326
844.0	499
845.3	268
846.7	326
848.0	422
849.3	268
850.6	441
851.9	307
853.2	287
854.5	537
855.7	307
857.0	422
858.3	441
859.6	115
860.8	460
862.1	364
863.3	268
864.6	499
865.8	307
867.1	422
868.3	441
869.5	211
870.8	460
872.0	230
873.2	307
874.4	460
875.6	230
876.8	345
878.0	326
879.2	287
880.4	364
